N	2gram	Losev_Dial_4	Myshleni
1	то что	16	26
2	что он	7	25
3	в этом	11	25
4	потому что	10	21
5	таким образом	5	19
6	в том	11	18
7	не может	11	18
8	точки зрения	14	18
9	того чтобы	5	17
10	что в	7	16
11	и в	15	16
12	того что	13	16
13	так как	14	16
14	не только	8	16
15	так же	4	15
16	том что	10	15
17	для того	5	14
18	в сущности	5	13
19	сказать что	6	13
20	вопрос о	2	12
21	и не	30	12
22	и что	9	12
23	в области	3	12
24	в его	4	11
25	было бы	9	10
26	а не	18	10
27	в силу	4	10
28	только в	7	10
29	в отношении	2	9
30	может быть	17	9
31	с точки	9	9
32	должно быть	2	8
33	о том	5	8
34	как это	2	8
35	в основе	10	8
36	если бы	6	8
37	как и	7	8
38	мы должны	4	8
39	то же	9	8
40	тем самым	3	8
41	и есть	19	7
42	в нем	5	7
43	так и	5	7
44	по себе	13	7
45	если мы	5	7
46	что все	4	6
47	не в	8	6
48	в этой	4	6
49	и следовательно	3	6
50	но если	5	6
51	но и	4	6
52	что оно	7	6
53	и на	5	6
54	но в	3	6
55	мы можем	3	6
56	должна быть	7	5
57	никогда не	2	5
58	в своем	5	5
59	на все	2	5
60	показывает что	2	5
61	что они	4	5
62	что с	2	5
63	как бы	14	5
64	в сфере	5	5
65	но мы	2	5
66	хотя бы	4	5
67	заключается в	2	5
68	в то	6	5
69	с ним	3	5
70	тогда когда	5	5
71	функций и	2	5
72	сравнению с	2	5
73	по сравнению	2	5
74	можно сказать	5	5
75	как в	3	5
76	только что	2	5
77	того как	2	5
78	это значит	8	5
79	тем что	2	5
80	в которой	2	5
81	ничего не	17	5
82	значит что	9	5
83	не могут	2	4
84	что если	3	4
85	в меру	5	4
86	все эти	3	4
87	это не	12	4
88	с этой	2	4
89	сама по	5	4
90	так что	6	4
91	это есть	13	4
92	в свою	3	4
93	при этом	2	4
94	в самом	2	4
95	и их	2	4
96	в свете	5	4
97	именно в	5	4
98	и другое	2	4
99	не имеет	14	4
100	и по	2	4
101	что мы	7	4
102	в результате	6	4
103	бы в	4	4
104	мы видим	4	4
105	тем более	6	4
106	в качестве	2	4
107	с их	4	4
108	еще не	4	4
109	за пределы	3	4
110	не есть	40	4
111	вместе с	2	4
112	той же	5	4
113	тому как	4	4
114	и то	3	4
115	могут быть	3	4
116	подобно тому	4	4
117	этой точки	2	4
118	не менее	2	3
119	в частности	2	3
120	прежде всего	11	3
121	в смысле	5	3
122	и как	4	3
123	но это	4	3
124	свою очередь	2	3
125	но как	2	3
126	но что	5	3
127	бы чудом	2	3
128	и тем	6	3
129	от того	2	3
130	в их	3	3
131	и с	4	3
132	говорить о	11	3
133	мы не	9	3
134	к жизни	3	3
135	с тем	4	3
136	только не	3	3
137	с этим	3	3
138	в одном	4	3
139	к этому	3	3
140	все же	2	3
141	это и	9	3
142	то в	5	3
143	и может	2	3
144	одной из	2	3
145	никак не	2	3
146	что и	6	3
147	говорит о	3	3
148	ее в	2	3
149	на этом	3	3
150	в себя	5	3
151	из которых	3	3
152	вот почему	3	3
153	и его	7	3
154	ничего общего	4	3
155	что эта	2	3
156	в чем	8	3
157	как чисто	2	2
158	только для	3	2
159	я не	5	2
160	мы будем	2	2
161	по типу	2	2
162	себя и	3	2
163	говорили мы	2	2
164	но все	2	2
165	не говорит	5	2
166	тем или	2	2
167	не дает	2	2
168	совпадает с	2	2
169	в ней	5	2
170	в виду	9	2
171	совершенно не	3	2
172	в котором	2	2
173	в своей	3	2
174	из них	2	2
175	что она	5	2
176	все это	9	2
177	другой стороны	2	2
178	то и	2	2
179	меру того	4	2
180	отношения к	3	2
181	но только	5	2
182	и отношение	4	2
183	совершенно ясно	2	2
184	и даже	6	2
185	самое что	2	2
186	знания и	5	2
187	или не	4	2
188	все равно	2	2
189	в истории	3	2
190	это будет	3	2
191	том как	2	2
192	но они	2	2
193	в этот	2	2
194	сознания и	3	2
195	в них	2	2
196	это понятие	3	2
197	что было	2	2
198	мы нашли	2	2
199	лежит в	3	2
200	в жизни	5	2
201	вовсе не	6	2
202	быть в	5	2
203	есть не	5	2
204	видим что	4	2
205	отличие от	2	2
206	у нас	3	2
207	что я	5	2
208	во всем	2	2
209	учение о	5	2
210	мы имели	3	2
211	все что	2	2
212	жизни и	4	2
213	и из	2	2
214	когда он	3	2
215	никто не	2	2
216	общего с	3	2
217	и требует	2	2
218	во внимание	2	2
219	в свое	2	2
220	и потому	3	2
221	во всех	2	2
222	сделать это	2	2
223	на основании	3	2
224	находится в	2	2
225	должны быть	4	2
226	ничто не	2	2
227	во всяком	2	2
228	ни на	6	2
229	само по	4	2
230	как будто	2	2
231	мы говорим	2	2
