N	2gram	Vygotskiy__3	Literetu
1	и не	10	22
2	и в	25	16
3	в мире	2	16
4	при этом	5	15
5	не только	6	14
6	но и	4	14
7	в этом	14	14
8	то что	15	12
9	может быть	13	12
10	в том	23	12
11	в частности	4	11
12	не в	6	10
13	такого рода	2	10
14	то же	2	9
15	так и	5	9
16	того что	10	9
17	в то	4	9
18	в жизни	3	8
19	том что	20	8
20	не может	6	8
21	в этой	5	8
22	как бы	10	8
23	в своей	2	7
24	тем самым	2	7
25	точки зрения	6	7
26	только в	10	7
27	с его	2	6
28	состоит в	3	6
29	с другой	6	6
30	к тому	4	6
31	еще не	4	6
32	в его	15	6
33	и его	2	6
34	в себе	2	6
35	о том	5	6
36	в качестве	12	5
37	что он	6	5
38	как и	15	5
39	в целом	13	5
40	вместе с	14	5
41	как в	9	5
42	в отличие	6	5
43	а в	4	5
44	этом отношении	3	5
45	именно в	5	5
46	в основе	16	5
47	отличие от	6	5
48	место в	2	4
49	но не	6	4
50	никогда не	4	4
51	однако в	2	4
52	одной стороны	5	4
53	в начале	2	4
54	и для	2	4
55	одним из	5	4
56	хотя и	2	4
57	отношению к	2	4
58	из них	4	4
59	по отношению	3	4
60	входит в	5	4
61	другого в	2	4
62	с одной	5	4
63	а также	2	4
64	должно быть	2	4
65	в одном	2	4
66	все время	2	3
67	отнюдь не	4	3
68	все еще	2	3
69	прежде всего	4	3
70	и как	5	3
71	то в	3	3
72	и к	5	3
73	на его	2	3
74	в самом	3	3
75	вслед за	3	3
76	еще в	2	3
77	с ее	5	3
78	уже не	2	3
79	как на	2	3
80	той же	4	3
81	тому как	2	3
82	потому что	6	3
83	по своей	7	3
84	там где	4	3
85	едва ли	2	3
86	как это	7	3
87	в области	7	3
88	между тем	3	3
89	ни было	2	2
90	что в	17	2
91	не менее	6	2
92	если бы	5	2
93	все более	2	2
94	все они	2	2
95	в случае	3	2
96	и одновременно	2	2
97	оно не	2	2
98	с этой	3	2
99	не как	3	2
100	и другого	2	2
101	одного из	2	2
102	к этому	3	2
103	по себе	7	2
104	и вместе	2	2
105	со всей	2	2
106	на то	4	2
107	или иной	3	2
108	в нем	2	2
109	а по	2	2
110	же в	2	2
111	всякий раз	2	2
112	связи с	9	2
113	того же	6	2
114	в свою	3	2
115	для него	5	2
116	было бы	10	2
117	и сам	3	2
118	со всеми	6	2
119	нас к	2	2
120	той или	2	2
121	к жизни	2	2
122	один из	6	2
123	что и	10	2
124	все же	6	2
125	когда он	3	2
126	с ней	3	2
127	как мы	8	2
128	внимание на	2	2
129	так же	17	2
130	им в	3	2
131	и только	2	2
132	в совершенно	2	2
133	из того	2	2
134	того чтобы	8	2
135	для того	7	2
136	другой стороны	3	2
137	или иначе	2	2
138	с ними	3	2
139	в своих	2	2
140	и на	6	2
141	мы и	2	2
142	тем что	8	2
143	в живом	3	2
144	на себя	2	2
145	представляет собой	6	2
146	могли бы	11	2
147	его в	3	2
148	и потому	2	2
149	лишь на	2	2
