N	2gram	Medvedev_F_3	StatiiOP
1	и в	27	29
2	том что	4	27
3	в том	7	27
4	в этом	18	21
5	но и	10	19
6	что в	8	19
7	не только	9	19
8	о том	4	17
9	что он	6	13
10	в его	7	13
11	то что	8	11
12	все это	7	11
13	к тому	4	10
14	таким образом	18	10
15	т е	32	10
16	в своем	2	9
17	и т	11	9
18	так и	21	9
19	этом отношении	3	9
20	и не	30	9
21	потому что	7	9
22	и пр	15	8
23	как раз	8	8
24	но в	6	8
25	с тем	7	7
26	в самом	11	7
27	в ней	5	7
28	в виду	3	7
29	в котором	2	7
30	в своей	6	7
31	вместе с	6	7
32	тому что	3	7
33	для того	4	7
34	вовсе не	28	6
35	одним из	3	6
36	все же	6	6
37	т д	6	6
38	и что	3	6
39	того чтобы	5	6
40	и его	19	6
41	и на	3	6
42	прежде всего	4	5
43	была бы	2	5
44	в той	3	5
45	было бы	6	5
46	как бы	8	5
47	в языке	2	5
48	а не	17	5
49	того что	3	5
50	между тем	7	5
51	точки зрения	16	5
52	с другой	6	4
53	к этому	2	4
54	в романе	4	4
55	не в	12	4
56	в нем	15	4
57	дело в	2	4
58	ничего не	2	4
59	действующих лиц	2	4
60	связи с	5	4
61	и с	3	4
62	в общем	2	3
63	не менее	7	3
64	же как	3	3
65	что это	3	3
66	в этих	3	3
67	из нее	2	3
68	не является	5	3
69	вообще не	2	3
70	оно не	3	3
71	по себе	4	3
72	ни в	8	3
73	у нас	3	3
74	но это	2	3
75	но не	5	3
76	до конца	4	3
77	кажется что	2	3
78	одной из	2	3
79	и именно	2	3
80	никогда не	5	3
81	и даже	2	3
82	всяком случае	6	3
83	не могло	2	3
84	из них	2	3
85	другой стороны	5	3
86	самом деле	16	3
87	как в	4	3
88	т п	5	3
89	тем что	5	3
90	на самом	14	3
91	хотя бы	6	3
92	так же	9	3
93	во всяком	6	3
94	в россии	2	3
95	в эту	2	3
96	в отношении	2	2
97	с его	2	2
98	ни было	5	2
99	и более	3	2
100	в роман	4	2
101	только не	2	2
102	если бы	12	2
103	и др	2	2
104	в них	3	2
105	в какой	3	2
106	в одной	5	2
107	что собственно	2	2
108	в конце	3	2
109	в чисто	2	2
110	и теперь	6	2
111	что именно	5	2
112	бы ни	4	2
113	что и	2	2
114	тем не	2	2
115	он был	4	2
116	в ее	4	2
117	xviii века	2	2
118	как и	14	2
119	то ни	4	2
120	и как	4	2
121	в этой	2	2
122	что они	5	2
123	в истории	5	2
124	в то	7	2
125	очевидно что	2	2
126	может быть	25	2
127	где нет	2	2
128	никак не	3	2
129	тем же	7	2
130	и потому	5	2
131	еще в	3	2
132	на почве	2	2
133	даже в	2	2
134	нет и	3	2
135	сами по	2	2
136	только в	8	2
137	ее в	3	2
138	бы то	4	2
139	ни с	2	2
140	в процессе	15	2
141	дело не	2	2
142	со стороны	4	2
143	и речи	2	2
144	в полной	2	2
145	совершенно не	7	2
146	не на	3	2
147	и самый	2	2
148	не может	24	2
149	то же	15	2
150	все эти	6	2
151	при этом	8	2
152	там где	7	2
153	в отличие	2	2
154	они не	4	2
155	с точки	14	2
156	и те	4	2
157	а к	2	2
158	что этот	2	2
159	в данном	6	2
160	в результате	5	2
161	сказать что	3	2
162	в каком	2	2
163	в себе	3	2
164	от его	3	2
165	его в	7	2
166	как он	2	2
167	и это	2	2
168	так как	9	2
169	свое выражение	2	2
170	как это	4	2
171	того же	3	2
172	отличие от	2	2
173	в области	2	2
