N	2gram	Tiupa_Narr_2	Problema
1	и в	13	44
2	вовсе не	2	37
3	и не	14	35
4	то есть	9	34
5	может быть	10	28
6	потому что	2	25
7	то что	8	23
8	в том	14	21
9	только в	11	19
10	а не	17	18
11	в этом	13	17
12	для нас	2	16
13	сказать что	3	16
14	и даже	3	14
15	не только	26	14
16	не в	8	13
17	и т	2	13
18	то же	4	13
19	той или	3	12
20	но в	6	12
21	том что	13	12
22	не является	4	11
23	не менее	4	10
24	но и	15	10
25	отнюдь не	4	10
26	у нас	2	10
27	как и	4	10
28	тем не	5	10
29	так и	9	10
30	это не	3	9
31	и тем	5	9
32	в нем	5	9
33	не имеет	2	9
34	как бы	6	9
35	что он	5	9
36	в то	5	9
37	никак не	3	9
38	в его	6	9
39	что и	2	9
40	в данном	10	9
41	таким образом	5	9
42	перед нами	4	8
43	что в	4	8
44	или иной	3	8
45	того что	6	8
46	но это	2	8
47	было бы	2	8
48	он не	5	8
49	как раз	3	8
50	в себе	8	8
51	здесь не	2	8
52	с другой	5	7
53	данном случае	6	7
54	не может	8	7
55	уже не	4	7
56	все эти	3	7
57	и что	2	7
58	с ним	4	7
59	на самом	2	7
60	мы не	2	7
61	никогда не	6	6
62	можно сказать	6	6
63	в целом	3	6
64	такого рода	12	6
65	жизни и	4	6
66	того или	3	6
67	и к	6	6
68	о том	5	6
69	все же	6	6
70	в виде	2	6
71	в нашем	2	5
72	или даже	3	5
73	в конце	4	5
74	да и	3	5
75	что они	3	5
76	как о	2	5
77	и сам	3	5
78	хотя и	5	5
79	в ней	2	5
80	то и	3	5
81	в своем	6	5
82	а в	9	5
83	точки зрения	5	5
84	и здесь	2	5
85	в таком	3	5
86	еще не	2	5
87	в своей	4	5
88	как в	5	5
89	так же	2	5
90	собственно говоря	2	5
91	только на	2	5
92	тем самым	5	5
93	и его	3	5
94	едва ли	3	5
95	он сам	2	4
96	тому что	3	4
97	при этом	14	4
98	могли бы	2	4
99	а также	6	4
100	в ее	4	4
101	в чем	2	4
102	можно было	2	4
103	он является	3	3
104	же как	2	3
105	что это	4	3
106	что у	2	3
107	точно так	2	3
108	прежде всего	6	3
109	на то	2	3
110	к тому	9	3
111	в этой	4	3
112	для него	4	3
113	в самом	2	3
114	с этой	3	3
115	могло бы	2	3
116	если бы	4	3
117	в настоящем	2	3
118	или иного	3	3
119	об этом	4	3
120	же в	4	3
121	говорить о	2	3
122	тем более	2	3
123	но не	3	3
124	а то	2	3
125	в качестве	14	3
126	если не	2	3
127	и все	4	3
128	в той	5	3
129	самом деле	3	3
130	хотя бы	2	3
131	отличие от	5	3
132	у чехова	9	3
133	ничего не	6	3
134	не обязательно	2	2
135	в известном	3	2
136	именно в	2	2
137	в частности	11	2
138	не столько	5	2
139	но также	2	2
140	своих героев	2	2
141	по поводу	2	2
142	о чем	2	2
143	со своим	2	2
144	ни для	2	2
145	от его	2	2
146	в котором	5	2
147	однако в	2	2
148	с одной	5	2
149	и по	3	2
150	как на	2	2
151	о ней	3	2
152	в результате	2	2
153	в начале	2	2
154	зрения на	2	2
155	бы в	2	2
156	как это	4	2
157	мы имеем	3	2
158	том как	2	2
159	а как	3	2
160	и более	2	2
161	с нею	2	2
162	говорилось выше	3	2
163	а к	3	2
164	по своему	2	2
165	не являются	2	2
166	в слове	3	2
167	только к	3	2
168	для себя	3	2
169	себя не	2	2
170	себя в	2	2
171	в процессе	2	2
172	только что	2	2
173	в отличие	5	2
174	а с	2	2
175	мертвых душ	2	2
176	героя в	6	2
177	и у	4	2
178	и для	3	2
179	с точки	2	2
180	своей собственной	2	2
181	пока еще	3	2
182	в другом	4	2
183	и состоит	2	2
