N	2gram	Vygotskiy__6	FransuaR
1	и в	28	56
2	в его	3	18
3	таким образом	18	17
4	все эти	2	15
5	в этом	27	14
6	в том	28	13
7	так и	6	13
8	и его	3	12
9	в то	6	12
10	в этих	2	11
11	до конца	3	11
12	как бы	11	11
13	в них	3	11
14	то же	7	11
15	еще не	8	10
16	мы уже	2	10
17	только в	18	9
18	в самом	8	9
19	но и	10	9
20	и не	11	9
21	том что	19	8
22	по своему	2	8
23	в сущности	7	8
24	не только	16	8
25	и др	2	8
26	в нем	7	8
27	во всех	4	8
28	сих пор	3	8
29	все это	2	8
30	до сих	3	8
31	в частности	4	7
32	у него	2	7
33	как мы	10	7
34	и на	5	7
35	прежде всего	2	6
36	мы видим	7	6
37	в этой	5	6
38	языка и	5	6
39	в той	4	6
40	той же	4	6
41	потому что	22	6
42	на его	3	6
43	точки зрения	13	6
44	связи с	3	6
45	и все	5	6
46	но в	5	6
47	но не	10	5
48	с его	3	5
49	никогда не	8	5
50	в отношении	10	5
51	в пределах	5	5
52	как и	6	5
53	и другие	2	5
54	одним из	2	5
55	он не	7	5
56	один из	3	5
57	мы видели	8	5
58	в процессе	9	5
59	что в	17	5
60	они не	4	5
61	в области	6	5
62	что все	5	4
63	и более	2	4
64	в себе	4	4
65	в качестве	4	4
66	например в	4	4
67	и к	6	4
68	в совершенно	2	4
69	при этом	3	4
70	и других	7	4
71	форм и	2	4
72	того чтобы	10	4
73	в свете	5	4
74	в основе	3	4
75	в своих	3	4
76	ту же	3	4
77	по своей	3	4
78	так как	10	4
79	в которой	7	4
80	видели что	3	3
81	казалось бы	2	3
82	в своем	7	3
83	и здесь	3	3
84	так что	6	3
85	слов и	3	3
86	более того	2	3
87	может быть	13	3
88	связи и	3	3
89	что и	4	3
90	то что	28	3
91	в их	3	3
92	не на	2	3
93	в связи	2	3
94	там где	7	3
95	с помощью	13	3
96	и наконец	2	3
97	не в	4	3
98	сказать что	13	3
99	речи и	5	3
100	но он	2	3
101	к его	2	3
102	в другом	2	3
103	и т.д	3	3
104	бы в	3	3
105	к которому	2	3
106	только не	3	2
107	если бы	7	2
108	в нашем	4	2
109	друг другу	2	2
110	на котором	2	2
111	с другой	2	2
112	это не	5	2
113	в других	2	2
114	в одном	2	2
115	это в	2	2
116	что он	18	2
117	можно сказать	6	2
118	интерес к	2	2
119	и как	6	2
120	но это	2	2
121	то время	6	2
122	для него	6	2
123	было бы	9	2
124	из них	2	2
125	несмотря на	2	2
126	себе и	2	2
127	а в	2	2
128	хотя и	3	2
129	между ними	7	2
130	что на	4	2
131	в котором	2	2
132	в развитии	24	2
133	все же	2	2
134	в своей	2	2
135	языке и	2	2
136	когда он	2	2
137	вместе с	7	2
138	самом деле	2	2
139	только на	2	2
140	другой стороны	2	2
141	целый ряд	4	2
142	так же	15	2
143	как раз	6	2
144	не может	19	2
145	того как	5	2
146	образом в	3	2
147	в значительной	2	2
148	а не	3	2
149	для того	8	2
150	с точки	10	2
151	его в	6	2
152	мы не	6	2
153	на одном	2	2
154	в данном	2	2
155	и то	4	2
156	с этой	2	2
157	в которых	2	2
158	но с	2	2
159	языка в	2	2
160	что они	2	2
161	с тем	5	2
162	с ним	2	2
163	не могли	5	2
