N	2gram	Bakhtin_Pr_4	Istorich
1	и в	46	26
2	так же	3	18
3	то что	4	16
4	не только	14	15
5	что в	4	14
6	может быть	23	14
7	же как	2	13
8	но и	12	12
9	между двумя	3	12
10	и пр	2	11
11	что он	6	10
12	так и	4	10
13	таким образом	4	10
14	и его	6	10
15	что и	3	9
16	все же	4	9
17	и не	27	9
18	так как	5	9
19	то же	6	8
20	этих случаях	2	8
21	а в	2	8
22	в этих	4	7
23	превращается в	4	7
24	об этом	2	7
25	как и	12	7
26	героя в	3	7
27	он не	4	7
28	как в	4	7
29	их в	3	7
30	в этом	16	7
31	мы имеем	3	7
32	еще не	7	6
33	когда он	2	6
34	вместе с	2	6
35	не может	19	6
36	а не	11	6
37	к нему	5	6
38	потому что	4	6
39	мы можем	4	6
40	могут быть	2	6
41	как он	3	6
42	у него	5	5
43	и как	2	5
44	это не	5	5
45	в одном	11	5
46	но все	2	5
47	но не	4	5
48	и только	3	5
49	ничего не	2	5
50	в его	9	5
51	мы уже	3	5
52	до сих	8	5
53	то это	3	5
54	сих пор	8	5
55	как мы	12	5
56	и что	3	5
57	уже не	4	5
58	и по	2	5
59	не в	10	5
60	и с	7	5
61	тем что	3	5
62	и здесь	4	5
63	в другом	2	5
64	но в	6	5
65	с собой	3	5
66	в античности	2	4
67	с другой	3	4
68	на себя	4	4
69	вовсе не	9	4
70	вопрос о	2	4
71	все что	2	4
72	указывает на	2	4
73	в своей	3	4
74	другой стороны	3	4
75	так в	2	4
76	здесь не	4	4
77	того как	2	4
78	же он	2	4
79	и даже	3	4
80	но он	3	4
81	в которых	2	4
82	о том	5	4
83	перед нами	12	3
84	в одной	2	3
85	уже нет	2	3
86	из этих	3	3
87	к себе	6	3
88	к своему	3	3
89	для нас	2	3
90	в том	9	3
91	по существу	3	3
92	том что	4	3
93	и других	4	3
94	его к	2	3
95	но это	6	3
96	и при	3	3
97	во всем	4	3
98	при этом	5	3
99	она не	3	3
100	и другие	3	3
101	мы увидим	6	3
102	например в	4	3
103	как бы	19	3
104	все эти	4	3
105	и он	6	3
106	на то	3	3
107	на него	3	3
108	те же	2	3
109	между ними	10	3
110	или в	8	3
111	в данном	2	3
112	что мы	2	3
113	только в	6	3
114	там где	2	3
115	уже в	4	2
116	не могут	3	2
117	должна быть	2	2
118	не менее	2	2
119	никогда не	6	2
120	в своем	3	2
121	и во	3	2
122	с этим	2	2
123	и все	9	2
124	а как	2	2
125	по себе	7	2
126	и тем	2	2
127	с помощью	3	2
128	его как	2	2
129	ни в	6	2
130	живет в	2	2
131	так что	2	2
132	что я	6	2
133	есть в	6	2
134	одна из	2	2
135	от них	2	2
136	на этом	3	2
137	есть и	2	2
138	не дает	2	2
139	было бы	3	2
140	если бы	3	2
141	конечно не	8	2
142	у нас	2	2
143	к ним	4	2
144	он уже	2	2
145	но для	3	2
146	хотя и	6	2
147	по своей	3	2
148	не могло	2	2
149	хотя бы	2	2
150	в нем	17	2
151	себя в	3	2
152	не к	3	2
153	отношение к	3	2
154	не хочет	2	2
155	вот как	2	2
156	на том	2	2
157	и их	3	2
158	все это	6	2
159	в языке	2	2
160	в других	2	2
161	и они	2	2
162	этот вопрос	2	2
163	лишь в	2	2
164	мы здесь	2	2
165	на этот	2	2
166	увидим что	2	2
167	и на	11	2
168	сказать что	2	2
169	на некоторых	2	2
170	имеем в	3	2
171	в себе	7	2
172	в этой	3	2
173	но этот	3	2
174	этого слова	2	2
175	и этим	3	2
176	могло бы	2	2
