N	2gram	Vygotskiy__3	StatiiOP
1	и в	38	44
2	в том	25	36
3	и т	14	30
4	что в	20	30
5	том что	14	29
6	т д	4	21
7	в этом	13	21
8	вовсе не	8	19
9	то что	35	18
10	не только	12	18
11	было бы	12	17
12	а в	7	17
13	о том	6	17
14	и не	10	16
15	а не	7	16
16	может быть	19	15
17	в данном	2	14
18	как в	4	13
19	не в	12	12
20	в первой	2	12
21	у нас	2	11
22	в этой	13	11
23	самом деле	21	11
24	того чтобы	9	11
25	точки зрения	16	11
26	ясно что	6	10
27	для того	8	10
28	что он	11	10
29	но и	5	10
30	но в	3	10
31	только в	4	10
32	с другой	7	9
33	если бы	14	9
34	в то	3	9
35	как и	8	9
36	того что	4	9
37	т п	5	9
38	в его	5	9
39	например в	2	8
40	во всех	4	8
41	все же	8	8
42	из них	6	8
43	не может	7	8
44	и его	6	8
45	с точки	9	8
46	я не	5	7
47	так например	2	7
48	в самом	25	7
49	для нас	8	7
50	сих пор	5	7
51	до сих	6	7
52	другой стороны	5	7
53	таким образом	12	7
54	сказать что	4	7
55	что они	4	7
56	потому что	14	6
57	из этих	3	6
58	так что	8	6
59	но это	3	6
60	для него	2	6
61	что и	4	6
62	в своей	5	6
63	данном случае	2	6
64	со стороны	2	6
65	что же	2	6
66	на самом	2	6
67	в той	5	6
68	во всяком	2	6
69	хотя бы	2	6
70	всяком случае	2	6
71	никогда не	4	5
72	была бы	2	5
73	такой же	2	5
74	так же	2	5
75	совершенно не	5	5
76	в котором	6	5
77	в нем	4	5
78	в целом	4	5
79	все это	3	5
80	той же	2	5
81	то же	10	5
82	и даже	4	5
83	и по	2	5
84	в которых	6	5
85	и то	8	5
86	тем что	3	5
87	все эти	4	5
88	так как	6	5
89	там где	6	5
90	и очень	2	4
91	речь идет	4	4
92	что это	10	4
93	столь же	2	4
94	что она	16	4
95	в ее	7	4
96	и что	18	4
97	в качестве	2	4
98	как раз	8	4
99	но если	4	4
100	как бы	14	4
101	на то	16	4
102	дело не	2	4
103	что у	7	4
104	заключается в	7	4
105	не имеет	6	4
106	как будто	4	4
107	как это	6	4
108	в которой	5	4
109	том как	2	4
110	в основе	3	3
111	что так	2	3
112	а с	2	3
113	тому что	6	3
114	в какой	5	3
115	и я	2	3
116	с этой	2	3
117	в конце	2	3
118	должна быть	5	3
119	в тех	4	3
120	очень часто	2	3
121	ни в	3	3
122	он был	3	3
123	того же	3	3
124	что не	3	3
125	и для	4	3
126	в ней	15	3
127	из двух	3	3
128	должен быть	3	3
129	и тем	3	3
130	то это	2	3
131	в истории	2	3
132	говорит о	2	3
133	внимание на	2	3
134	и только	3	3
135	по мнению	2	3
136	в виде	2	3
137	с одной	6	3
138	что оно	2	3
139	в двух	9	3
140	говорит что	8	3
141	в таком	3	3
142	как к	2	3
143	в другом	5	3
144	здесь совершенно	4	3
145	без всякой	2	3
146	между тем	7	3
147	с этим	8	3
148	что все	3	2
149	совсем не	3	2
150	бы не	3	2
151	всех этих	2	2
152	при таком	2	2
153	в этих	2	2
154	в своем	5	2
155	и во	2	2
156	больше чем	4	2
157	который как	2	2
158	в такой	3	2
159	смысле этого	2	2
160	раз в	4	2
161	который не	4	2
162	по существу	2	2
163	идет о	4	2
164	всякий раз	3	2
165	каждого из	3	2
166	и более	2	2
167	наших глазах	2	2
168	без всяких	3	2
169	есть в	2	2
170	к концу	3	2
171	перед собой	2	2
172	при этом	4	2
173	то время	2	2
174	что с	4	2
175	места в	2	2
176	она не	6	2
177	одной стороны	5	2
178	со всеми	2	2
179	несмотря на	5	2
180	в сущности	10	2
181	совпадает с	2	2
182	этого слова	2	2
183	так называемой	3	2
184	и уже	2	2
185	можно назвать	2	2
186	конечно не	4	2
187	отношения к	2	2
188	что как	3	2
189	целый ряд	2	2
190	вытекает из	2	2
191	для этого	2	2
192	хотел бы	2	2
193	еще и	2	2
194	оба эти	3	2
195	есть только	2	2
196	по его	3	2
197	мы не	5	2
198	отвращение к	3	2
199	ничего не	2	2
200	что этот	4	2
201	в своих	4	2
202	думать что	2	2
203	их в	2	2
204	у него	4	2
205	однако и	2	2
206	одно из	2	2
207	он не	6	2
208	но он	2	2
209	что эта	4	2
210	в себе	4	2
211	о котором	5	2
212	что здесь	2	2
213	не могла	2	2
214	и все	10	2
215	его в	3	2
216	при помощи	4	2
217	и это	8	2
218	том смысле	2	2
219	должен был	2	2
220	могло бы	2	2
221	время как	4	2
222	то есть	15	2
