N	2gram	Losev_Prob_5	Istorich
1	и в	30	25
2	что он	7	22
3	вместе с	7	22
4	представление о	2	17
5	может быть	7	17
6	мы имеем	2	14
7	не только	18	13
8	но и	13	13
9	в его	12	12
10	и не	12	11
11	уже не	6	11
12	так как	6	11
13	все же	9	10
14	в этом	17	10
15	тем что	2	10
16	с другой	6	9
17	его в	6	9
18	и его	6	9
19	таким образом	13	9
20	в виде	10	9
21	с тем	5	8
22	связи с	7	8
23	что в	5	8
24	том что	17	8
25	еще не	3	8
26	на него	2	8
27	другой стороны	6	8
28	все эти	2	8
29	и что	6	8
30	и на	6	8
31	в частности	4	7
32	в качестве	4	7
33	как и	7	7
34	то что	18	7
35	одной стороны	3	7
36	в нем	6	7
37	при помощи	6	7
38	с одной	3	7
39	потому что	13	7
40	только в	9	7
41	о том	12	7
42	это не	2	6
43	прежде всего	6	6
44	этот мотив	4	6
45	что и	6	6
46	как в	2	6
47	на небо	8	6
48	не может	5	6
49	и он	4	6
50	не в	7	6
51	или в	4	6
52	в том	12	6
53	ясно что	4	5
54	как мы	2	5
55	для нас	10	5
56	но все	4	5
57	но не	7	5
58	в ней	3	5
59	так же	5	5
60	миф о	5	5
61	мы не	2	5
62	не менее	5	4
63	если не	4	4
64	что у	5	4
65	все еще	4	4
66	не всегда	3	4
67	и тем	3	4
68	тем не	5	4
69	в ее	3	4
70	в дальнейшем	7	4
71	он видит	3	4
72	наряду с	2	4
73	а именно	12	4
74	в связи	7	4
75	то же	2	4
76	его на	2	4
77	от этого	3	4
78	он не	3	4
79	в которой	5	4
80	с ним	3	4
81	того как	5	4
82	никогда не	7	3
83	и как	6	3
84	и все	9	3
85	в свою	2	3
86	в целях	2	3
87	после того	3	3
88	огонь и	4	3
89	что его	3	3
90	в этой	10	3
91	в то	4	3
92	того чтобы	2	3
93	в роли	2	3
94	говорится что	2	3
95	но уже	2	3
96	дает ему	2	3
97	для того	3	3
98	к нему	3	3
99	его не	2	3
100	а в	6	3
101	в данном	2	3
102	и с	5	3
103	они не	2	3
104	и вообще	9	3
105	в европе	2	3
106	что здесь	2	3
107	в таких	2	3
108	в русской	3	3
109	или же	2	3
110	что от	3	2
111	уже в	2	2
112	ли он	2	2
113	уже и	2	2
114	это уже	2	2
115	у него	11	2
116	только тогда	3	2
117	тогда когда	4	2
118	человека и	4	2
119	к этому	2	2
120	вовсе не	8	2
121	по себе	2	2
122	на то	2	2
123	от них	2	2
124	можно сказать	6	2
125	так что	11	2
126	об этом	4	2
127	же в	3	2
128	мифа о	19	2
129	с этой	2	2
130	по существу	2	2
131	мы и	2	2
132	находит в	3	2
133	того же	4	2
134	бросается в	2	2
135	до сих	2	2
136	в это	2	2
137	и сам	4	2
138	жизни и	2	2
139	несмотря на	6	2
140	но для	2	2
141	как бы	6	2
142	это время	2	2
143	еще в	5	2
144	один из	2	2
145	сих пор	2	2
146	в своей	22	2
147	отношению к	2	2
148	когда он	2	2
149	ее в	2	2
150	данном случае	2	2
151	говорит о	7	2
152	по отношению	2	2
153	землю и	2	2
154	и для	6	2
155	этого мифа	2	2
156	и они	2	2
157	здесь как	2	2
158	самом деле	2	2
159	именно на	2	2
160	оказывается что	4	2
161	а не	5	2
162	того что	3	2
163	огонь в	2	2
164	в других	3	2
165	что этот	5	2
166	можно найти	6	2
167	сказать что	9	2
168	о сотворении	2	2
169	но он	5	2
170	точки зрения	10	2
171	из них	2	2
172	ничего не	2	2
173	мы можем	5	2
