N	2gram	Vygotskiy__2	KulturaY
1	и т	10	54
2	т п	8	41
3	и в	32	23
4	точки зрения	17	23
5	в том	37	22
6	не только	12	17
7	было бы	11	16
8	в этом	13	16
9	с точки	10	16
10	может быть	18	14
11	самом деле	16	14
12	что в	20	13
13	в самом	12	13
14	не менее	8	12
15	для того	13	12
16	потому что	21	12
17	том что	21	11
18	а не	7	11
19	того что	8	11
20	в его	2	11
21	того чтобы	14	11
22	можно было	7	11
23	и не	10	10
24	тем не	4	9
25	еще не	2	9
26	хотя бы	3	9
27	таким образом	21	9
28	так как	12	9
29	если бы	6	8
30	до сих	5	8
31	сих пор	5	8
32	т д	2	8
33	как на	5	8
34	в виду	3	8
35	с другой	3	7
36	если мы	12	7
37	в языке	4	7
38	те же	6	7
39	и что	22	7
40	в данном	4	7
41	сказать что	7	7
42	все эти	7	7
43	как это	4	7
44	того как	4	7
45	с тем	11	6
46	для этого	3	6
47	по себе	12	6
48	что и	17	6
49	что он	13	6
50	после того	2	6
51	тот же	6	6
52	при этом	13	6
53	и тем	4	6
54	так и	3	6
55	в их	3	6
56	не может	17	6
57	то же	13	6
58	в общем	3	6
59	могут быть	4	6
60	только в	7	6
61	о том	6	6
62	ничего не	4	6
63	что же	3	5
64	не могут	3	5
65	вовсе не	2	5
66	при чем	2	5
67	как и	10	5
68	не в	8	5
69	совершенно не	4	5
70	что она	16	5
71	как бы	6	5
72	не значит	2	5
73	все же	4	5
74	от того	4	5
75	во внимание	2	5
76	а в	4	5
77	но это	2	5
78	также и	2	5
79	тем более	2	5
80	тем что	9	5
81	на которых	2	5
82	в поэзии	3	5
83	далеко не	5	5
84	в чем	4	5
85	слова в	2	4
86	же мы	3	4
87	том случае	4	4
88	были бы	3	4
89	тому что	4	4
90	ясно что	7	4
91	один из	3	4
92	для нас	2	4
93	в целом	4	4
94	того же	2	4
95	только как	3	4
96	столь же	4	4
97	в сущности	7	4
98	убедиться что	2	4
99	в своей	3	4
100	том чтобы	3	4
101	в ее	2	4
102	точка зрения	2	4
103	то что	21	4
104	данном случае	4	4
105	как в	9	4
106	целый ряд	6	4
107	как раз	5	4
108	в нашей	3	4
109	не было	2	4
110	заключается в	12	4
111	что не	3	4
112	в таком	2	4
113	между тем	4	4
114	которые в	4	4
115	учения о	2	4
116	тогда когда	3	4
117	на вопрос	2	3
118	и более	4	3
119	что это	8	3
120	отнюдь не	5	3
121	это не	2	3
122	формы и	6	3
123	на самом	5	3
124	или иного	2	3
125	есть не	4	3
126	к тому	7	3
127	и к	3	3
128	что на	4	3
129	в отношении	3	3
130	ни в	2	3
131	с этой	4	3
132	смысл слова	3	3
133	но как	3	3
134	по существу	3	3
135	что именно	3	3
136	но не	2	3
137	очевидно что	2	3
138	в какой	2	3
139	он не	6	3
140	то это	3	3
141	отношение к	2	3
142	в процессе	2	3
143	но и	10	3
144	на него	2	3
145	и содержание	2	3
146	другой стороны	2	3
147	а с	2	3
148	мы находим	2	3
149	и вот	3	3
150	мы не	3	3
151	в ней	5	3
152	не имеет	4	3
153	не так	2	3
154	не потому	2	3
155	и с	4	3
156	бы и	3	3
157	той же	8	3
158	в которых	3	3
159	могло бы	2	3
160	этот вопрос	3	3
161	сам по	4	3
162	в каком	3	3
163	в то	5	3
164	и только	2	3
165	она не	2	3
166	мы должны	3	3
167	того или	3	3
168	не понимает	2	3
169	бы не	2	3
170	там где	2	3
171	когда мы	2	3
172	такой же	7	2
173	все это	5	2
174	в частности	3	2
175	на том	2	2
176	может оказаться	2	2
177	не как	3	2
178	одного и	2	2
179	пока мы	2	2
180	в одном	2	2
181	что все	9	2
182	это в	2	2
183	главным образом	3	2
184	материал для	4	2
185	и здесь	2	2
186	состоит в	3	2
187	и как	7	2
188	и при	2	2
189	что они	7	2
190	по своему	3	2
191	и говорить	2	2
192	и тот	2	2
193	может служить	3	2
194	иначе говоря	4	2
195	указывает что	4	2
196	никак не	4	2
197	что если	6	2
198	относительно того	2	2
199	увидим что	2	2
200	в свое	2	2
201	все те	2	2
202	когда он	10	2
203	вместе с	2	2
204	значение в	2	2
205	в свете	2	2
206	и без	2	2
207	отличается от	2	2
208	так в	2	2
209	как к	3	2
210	смысл и	2	2
211	в особенности	2	2
212	еще более	3	2
213	по происхождению	2	2
214	а потому	2	2
215	из того	2	2
216	совершенно ясно	7	2
217	именно на	2	2
218	на этот	2	2
219	то или	2	2
220	так же	18	2
221	с другими	2	2
222	как нельзя	2	2
223	во всяком	2	2
224	он в	3	2
225	ни на	3	2
226	тому как	3	2
227	на этом	3	2
228	в русском	2	2
229	если же	4	2
230	как он	2	2
231	в этих	2	2
232	относится к	3	2
233	отличие от	2	2
234	мы имеем	4	2
235	но в	3	2
