N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	28
2	может быть	14	25
3	не может	18	15
4	а не	4	15
5	никогда не	4	14
6	мы должны	3	13
7	что в	6	12
8	то же	15	12
9	не только	10	12
10	только в	6	11
11	что он	24	10
12	все же	8	10
13	мы увидим	2	10
14	прежде всего	12	10
15	но и	14	10
16	и что	6	10
17	в том	5	9
18	о том	2	9
19	то что	10	9
20	и не	27	9
21	не в	10	9
22	так и	8	9
23	что это	4	8
24	таким образом	7	8
25	в этом	14	8
26	но в	19	8
27	в этих	2	7
28	это не	3	7
29	том что	3	7
30	еще не	7	7
31	было бы	3	7
32	в ней	2	7
33	а в	7	7
34	так же	7	7
35	с другой	4	6
36	не менее	2	6
37	к тому	6	6
38	что и	3	6
39	когда он	3	6
40	его в	4	6
41	так как	4	6
42	вместе с	2	6
43	не знает	6	5
44	в одном	6	5
45	вопрос о	2	5
46	в дальнейшем	2	5
47	что они	6	5
48	но не	6	5
49	например в	2	5
50	другой стороны	3	5
51	в своем	2	5
52	можно было	2	5
53	увидим что	2	5
54	или в	2	5
55	их в	2	5
56	сказать что	3	5
57	героя в	5	5
58	в его	21	5
59	все это	14	4
60	с тем	3	4
61	там где	7	4
62	в пределах	11	4
63	так что	5	4
64	но все	4	4
65	но это	6	4
66	в большинстве	2	4
67	друг с	4	4
68	даже в	5	4
69	на него	5	4
70	так в	2	4
71	с этим	3	4
72	как и	18	4
73	того что	3	4
74	и даже	5	4
75	хотя бы	2	4
76	и для	8	4
77	и с	12	4
78	и на	6	4
79	потому что	8	4
80	как будто	4	4
81	все эти	3	4
82	большинстве случаев	2	4
83	мы знаем	2	4
84	я не	8	3
85	во время	5	3
86	не как	3	3
87	по себе	4	3
88	очень часто	2	3
89	в начале	3	3
90	для этого	2	3
91	на этом	2	3
92	при этом	2	3
93	у меня	6	3
94	в котором	3	3
95	и по	2	3
96	отношению к	7	3
97	из них	3	3
98	в форме	3	3
99	что же	7	3
100	уже не	3	3
101	и его	14	3
102	не просто	2	3
103	чтобы не	2	3
104	как мы	8	3
105	и он	2	3
106	есть только	2	3
107	время как	2	3
108	по отношению	6	3
109	тем что	4	3
110	в другом	12	3
111	во всем	4	3
112	в то	11	3
113	с другом	4	3
114	будто бы	2	3
115	раз и	3	3
116	же не	4	3
117	за собой	3	2
118	на вопрос	2	2
119	а с	3	2
120	самого начала	8	2
121	всех этих	2	2
122	отличие от	2	2
123	отчего же	2	2
124	его и	3	2
125	столь же	2	2
126	но так	3	2
127	и от	3	2
128	вовсе не	7	2
129	в такой	4	2
130	здесь в	2	2
131	в темноте	2	2
132	к своему	5	2
133	ни было	3	2
134	в ее	3	2
135	а затем	2	2
136	то ни	3	2
137	мы видели	2	2
138	с самого	8	2
139	и как	2	2
140	так чтобы	4	2
141	по своей	2	2
142	поэтому он	3	2
143	для него	14	2
144	тот же	4	2
145	нет в	3	2
146	что не	4	2
147	одной из	2	2
148	с ним	7	2
149	как бы	31	2
150	о нем	2	2
151	еще в	4	2
152	героя из	3	2
153	в нем	16	2
154	это было	2	2
155	говорит о	2	2
156	но уже	2	2
157	себя в	2	2
158	бы то	3	2
159	в целом	3	2
160	во всех	3	2
161	конечно не	2	2
162	как в	5	2
163	как раз	4	2
164	в отличие	2	2
165	он не	13	2
166	в виде	7	2
167	на них	7	2
168	и вот	4	2
169	приводит к	2	2
170	на этот	2	2
171	должно быть	3	2
172	ничего не	3	2
173	между тем	4	2
174	однако в	2	2
175	вступает в	2	2
176	он в	4	2
177	в себе	5	2
178	бы в	4	2
179	еще один	2	2
180	как он	2	2
181	из этого	2	2
182	на нее	2	2
183	только с	3	2
