N	2gram	Vygotskiy__4	Problemy
1	и в	20	43
2	и не	8	29
3	может быть	12	23
4	как бы	7	22
5	не может	6	18
6	но и	9	14
7	как и	9	14
8	точки зрения	24	13
9	в этом	24	13
10	что он	6	13
11	слова в	9	12
12	в нем	2	12
13	слова и	5	12
14	в каждом	2	11
15	не в	4	11
16	не только	15	11
17	прежде всего	2	10
18	и на	6	10
19	но в	3	10
20	в его	11	10
21	как мы	13	10
22	никогда не	5	9
23	еще не	2	9
24	в сущности	4	9
25	слово и	2	9
26	для него	2	8
27	то же	16	8
28	с точки	11	8
29	и его	5	8
30	слово в	6	8
31	перед нами	5	7
32	в него	2	7
33	в самом	6	7
34	то что	15	7
35	а не	7	7
36	в этих	3	6
37	в том	42	6
38	при этом	12	6
39	к одному	6	6
40	у него	2	6
41	приводит к	3	6
42	здесь не	2	6
43	на то	5	5
44	так что	3	5
45	к нему	2	5
46	таким образом	25	5
47	все эти	5	5
48	а в	2	5
49	и с	4	5
50	бы в	3	5
51	это слово	2	5
52	о том	5	5
53	но не	3	5
54	было бы	8	5
55	никак не	2	5
56	и что	8	5
57	в той	2	5
58	самом деле	7	5
59	в речи	4	5
60	и он	2	5
61	в слове	2	5
62	в себе	10	5
63	не могут	3	4
64	что в	19	4
65	в своем	4	4
66	с другой	12	4
67	к тому	6	4
68	друг с	7	4
69	на предмет	2	4
70	себе и	3	4
71	по мере	4	4
72	должно быть	3	4
73	в результате	8	4
74	их в	2	4
75	так как	10	4
76	совершенно не	3	4
77	в своей	7	4
78	том же	2	4
79	в отличие	2	4
80	на этот	3	4
81	между ними	4	4
82	с другом	7	4
83	только в	10	4
84	может стать	2	4
85	далеко не	2	4
86	и это	2	4
87	отличие от	2	4
88	же не	2	4
89	не менее	3	3
90	мы будем	2	3
91	что если	2	3
92	должна быть	2	3
93	в отношении	10	3
94	это не	5	3
95	тому же	6	3
96	такой же	2	3
97	образом как	2	3
98	но для	2	3
99	в виду	3	3
100	уже говорили	2	3
101	в их	12	3
102	и только	4	3
103	и здесь	2	3
104	во всем	3	3
105	его в	6	3
106	между тем	9	3
107	если бы	5	3
108	не знает	2	3
109	стороны и	2	3
110	и к	5	3
111	по существу	3	3
112	даны в	2	3
113	того же	9	3
114	тот же	9	3
115	со всеми	3	3
116	мы уже	5	3
117	когда он	3	3
118	даже в	2	3
119	этих трех	2	3
120	что и	9	3
121	все же	5	3
122	себя в	3	3
123	так и	5	3
124	только на	2	3
125	другой стороны	9	3
126	также и	2	3
127	и для	4	3
128	той же	6	3
129	можно было	6	3
130	тем что	7	3
131	в виде	3	3
132	могут быть	7	3
133	уже в	6	2
134	данное слово	2	2
135	но так	2	2
136	из этих	2	2
137	мысли и	2	2
138	его к	4	2
139	что на	2	2
140	словом и	4	2
141	для нас	4	2
142	ни в	3	2
143	слова мы	3	2
144	который не	2	2
145	и как	9	2
146	мы и	2	2
147	знает что	3	2
148	что это	2	2
149	для построения	2	2
150	что такое	5	2
151	они могут	2	2
152	и является	3	2
153	ту же	2	2
154	слова он	2	2
155	в настоящее	2	2
156	в целом	11	2
157	на том	4	2
158	целый ряд	5	2
159	отличается от	2	2
160	здесь мы	2	2
161	того что	10	2
162	установку на	2	2
163	мы наблюдаем	2	2
164	так же	11	2
165	опирается на	2	2
166	друг на	5	2
167	сказать что	6	2
168	мы обратимся	5	2
169	на друга	5	2
170	настоящее время	2	2
171	из них	4	2
172	как он	4	2
173	во всяком	4	2
174	уже и	2	2
175	между собой	5	2
176	с этим	5	2
177	этом смысле	8	2
178	а затем	2	2
179	и при	4	2
180	по своему	4	2
181	указывает на	2	2
182	одно и	6	2
183	из истории	2	2
184	же слово	3	2
185	он говорит	2	2
186	которую он	2	2
187	этого слова	11	2
188	не есть	2	2
189	в процессе	27	2
190	слово или	2	2
191	как в	5	2
192	входит в	2	2
193	нами в	4	2
194	а с	2	2
195	если мы	10	2
196	и сами	2	2
197	том что	35	2
198	может служить	2	2
199	тем же	4	2
200	со словами	3	2
201	почти всегда	3	2
202	в таком	2	2
203	что этот	2	2
204	и то	10	2
205	мы можем	5	2
206	того как	2	2
