N	2gram	Vygotskiy__4	Dialekti
1	и не	13	30
2	по себе	9	25
3	и т	6	21
4	т д	2	19
5	и в	33	18
6	ничего не	2	17
7	может быть	22	17
8	точки зрения	6	17
9	в нем	7	16
10	и есть	4	16
11	ни в	3	15
12	так что	7	15
13	не имеет	2	15
14	а не	6	14
15	потому что	24	14
16	что в	21	13
17	то что	44	13
18	не только	7	13
19	если бы	10	12
20	было бы	12	12
21	и что	25	12
22	с точки	4	12
23	в этом	28	12
24	не может	10	12
25	что это	13	11
26	что он	20	11
27	как бы	25	11
28	все это	13	11
29	в себе	6	11
30	так как	12	11
31	прежде всего	2	10
32	то же	9	10
33	сказать что	13	10
34	никогда не	5	9
35	это не	6	9
36	в том	21	9
37	так и	3	9
38	том что	22	9
39	и то	2	9
40	ясно что	5	8
41	сама по	3	8
42	совершенно не	4	8
43	в каком	8	8
44	не просто	4	7
45	вовсе не	5	7
46	и как	5	7
47	но и	3	7
48	что она	10	7
49	что не	4	7
50	также и	2	7
51	как она	10	7
52	с другой	2	6
53	можно сказать	2	6
54	да и	3	6
55	хотя бы	2	6
56	она не	3	6
57	никак не	6	6
58	не было	3	6
59	и вот	6	6
60	не в	2	6
61	его не	2	6
62	в то	3	6
63	ни на	2	6
64	с ним	5	6
65	не то	4	6
66	но в	2	6
67	сам по	2	6
68	я не	4	5
69	в своем	7	5
70	на то	10	5
71	говорит о	4	5
72	и мы	15	5
73	она есть	2	5
74	но если	3	5
75	все же	5	5
76	что оно	3	5
77	и он	3	5
78	есть только	2	5
79	а в	4	5
80	можно было	4	5
81	и с	2	5
82	говорить о	3	5
83	мы должны	6	5
84	в виду	2	5
85	нисколько не	5	4
86	больше того	3	4
87	в конце	8	4
88	к тому	12	4
89	что эта	6	4
90	во всяком	3	4
91	об этом	4	4
92	это и	5	4
93	мы видим	6	4
94	но не	3	4
95	же время	2	4
96	в котором	2	4
97	то это	3	4
98	так же	13	4
99	другой стороны	2	4
100	как раз	9	4
101	смысл и	4	4
102	как мы	4	4
103	почти всегда	2	4
104	мы можем	5	4
105	о том	20	4
106	как он	5	4
107	как это	14	4
108	что ни	2	3
109	всех этих	3	3
110	тому что	6	3
111	в них	2	3
112	думать что	2	3
113	та же	3	3
114	не является	2	3
115	что и	3	3
116	меньше всего	2	3
117	что они	6	3
118	ли это	3	3
119	говорит что	10	3
120	конечно не	3	3
121	и о	4	3
122	и из	3	3
123	он не	11	3
124	только с	2	3
125	в его	10	3
126	и потому	2	3
127	даже в	2	3
128	один из	2	3
129	нем нет	2	3
130	жизни и	4	3
131	то как	2	3
132	указывает на	3	3
133	даже не	2	3
134	в их	2	3
135	в самом	12	3
136	но все	2	3
137	на самом	6	3
138	самом деле	12	3
139	была бы	2	3
140	только что	15	3
141	должно быть	3	3
142	что для	5	3
143	жизнь и	4	3
144	конце концов	3	3
145	и та	2	3
146	ничем не	2	3
147	в основе	3	3
148	в ней	6	3
149	только в	4	3
150	и смысл	2	3
151	и все	12	3
152	от этого	3	3
153	как только	2	2
154	на этом	3	2
155	не был	2	2
156	того что	4	2
157	же как	3	2
158	бы и	2	2
159	именно в	2	2
160	в виде	3	2
161	в частности	4	2
162	как в	3	2
163	с этой	4	2
164	и от	2	2
165	точка зрения	2	2
166	из этих	2	2
167	точно так	3	2
168	к этому	4	2
169	вопрос о	2	2
170	со всей	2	2
171	и сейчас	3	2
172	одна и	2	2
173	о которых	2	2
174	в мире	3	2
175	как и	5	2
176	с той	2	2
177	что именно	3	2
178	такой же	2	2
179	есть конечно	2	2
180	что если	3	2
181	и другое	2	2
182	тому же	3	2
183	здесь в	3	2
184	до сих	3	2
185	одной стороны	3	2
186	и может	5	2
187	мы увидим	2	2
188	для того	23	2
189	никто не	4	2
190	вслед за	3	2
191	себе и	2	2
192	и является	2	2
193	всяком случае	3	2
194	из них	4	2
195	или его	3	2
196	для чего	4	2
197	в своей	4	2
198	сих пор	3	2
199	со стороны	2	2
200	к самому	2	2
201	для этого	8	2
202	т п	3	2
203	и эта	2	2
204	не больше	2	2
205	с этим	5	2
206	а с	2	2
207	с одной	3	2
208	все эти	6	2
209	мы имеем	2	2
210	если мы	12	2
211	и для	3	2
212	и совершенно	5	2
213	и так	4	2
214	ее на	2	2
215	именно как	2	2
216	что касается	2	2
217	в которых	3	2
218	во всем	2	2
219	могла бы	4	2
220	можно найти	2	2
221	и всякий	2	2
222	и это	5	2
223	мне не	2	2
224	почти все	2	2
225	нет ни	3	2
226	время как	2	2
227	это было	4	2
