N	2gram	Vygotskiy__4	Vladivir
1	и в	33	31
2	не только	7	24
3	но и	3	19
4	то что	44	18
5	и не	13	17
6	у него	6	15
7	том что	22	14
8	что в	21	14
9	в этом	28	14
10	и с	2	14
11	что он	20	12
12	по поводу	4	12
13	в его	10	12
14	но в	2	12
15	с его	2	11
16	в том	21	11
17	потому что	24	11
18	о том	20	11
19	так что	7	10
20	и то	2	10
21	также и	2	10
22	он не	11	10
23	никогда не	5	9
24	как мы	4	9
25	а в	4	9
26	только в	4	9
27	в конце	8	9
28	в то	3	8
29	так как	12	8
30	уже в	2	7
31	об этом	4	7
32	о нем	4	7
33	как раз	9	7
34	и его	5	7
35	как это	14	7
36	сказать что	13	7
37	мы уже	5	7
38	мы сейчас	2	7
39	к этому	4	6
40	и к	2	6
41	можно сказать	2	6
42	у нас	4	6
43	и потому	2	6
44	может быть	22	6
45	в котором	2	6
46	так и	3	6
47	не может	10	6
48	то же	9	6
49	и что	25	6
50	на этот	3	6
51	это было	4	6
52	а с	2	5
53	не был	2	5
54	все это	13	5
55	вовсе не	5	5
56	на то	10	5
57	не в	2	5
58	и если	9	5
59	и от	2	5
60	что и	3	5
61	жизни и	4	5
62	когда он	7	5
63	не было	3	5
64	в своих	3	5
65	но он	6	5
66	с ним	5	5
67	я не	4	4
68	же время	2	4
69	в своем	7	4
70	что у	4	4
71	и все	12	4
72	в нем	7	4
73	для нас	7	4
74	в себе	6	4
75	да и	3	4
76	что его	3	4
77	как и	5	4
78	и как	5	4
79	в этой	9	4
80	никак не	6	4
81	один из	2	4
82	себя в	4	4
83	в своей	4	4
84	говорит что	10	4
85	что для	5	4
86	из его	2	4
87	во всем	2	4
88	как он	5	4
89	в которой	4	4
90	мы увидим	2	3
91	к тому	12	3
92	в виде	3	3
93	с другой	2	3
94	и так	4	3
95	в жизни	4	3
96	как в	3	3
97	через несколько	2	3
98	но не	3	3
99	толстого в	2	3
100	что они	6	3
101	всю жизнь	2	3
102	ничего не	2	3
103	тот же	3	3
104	и из	3	3
105	конце концов	3	3
106	все же	5	3
107	в целом	5	3
108	вместе с	8	3
109	на него	4	3
110	другой стороны	2	3
111	взгляд на	2	3
112	таким образом	13	3
113	свидетельствуют о	2	3
114	все эти	6	3
115	на одной	2	3
116	и вот	6	3
117	здесь мы	3	3
118	и он	3	3
119	едва ли	2	3
120	жизнь и	4	3
121	что этот	3	3
122	и на	5	3
123	что касается	2	3
124	это время	2	3
125	и здесь	3	3
126	во время	6	3
127	отца и	2	3
128	то есть	13	3
129	место в	2	2
130	это делает	2	2
131	мы читаем	2	2
132	тем что	3	2
133	нисколько не	5	2
134	мы будем	5	2
135	с тем	4	2
136	в частности	4	2
137	в них	2	2
138	хотя бы	2	2
139	по существу	2	2
140	и затем	3	2
141	указывает на	3	2
142	что все	11	2
143	на все	2	2
144	образом в	2	2
145	ясно что	5	2
146	всей этой	2	2
147	в тех	2	2
148	мы знаем	2	2
149	ни в	3	2
150	тому же	3	2
151	это и	5	2
152	которой мы	3	2
153	на этом	3	2
154	к своей	3	2
155	то время	2	2
156	в англию	2	2
157	никак нельзя	2	2
158	при этом	2	2
159	того что	4	2
160	было бы	12	2
161	в это	2	2
162	кажется что	2	2
163	и мы	15	2
164	совершенно не	4	2
165	в самом	12	2
166	конечно не	3	2
167	том чтобы	4	2
168	и о	4	2
169	которую он	2	2
170	и кажется	2	2
171	всяком случае	3	2
172	даже в	2	2
173	и до	3	2
174	и т	6	2
175	из них	4	2
176	то как	2	2
177	несколько дней	2	2
178	не по	2	2
179	из этого	5	2
180	со стороны	2	2
181	что она	10	2
182	даже не	2	2
183	только что	15	2
184	так например	4	2
185	но мы	2	2
186	т д	2	2
187	и для	3	2
188	и других	4	2
189	и сейчас	3	2
190	он говорит	3	2
191	тем самым	3	2
192	и за	3	2
193	того чтобы	22	2
194	для того	23	2
195	что мы	6	2
196	как на	6	2
197	той же	4	2
198	воли и	2	2
199	в результате	2	2
200	во всяком	3	2
201	больше чем	2	2
202	знаем что	4	2
203	к этой	3	2
204	точки зрения	6	2
205	в каком	8	2
206	из этих	2	2
207	чтобы он	2	2
208	мы должны	6	2
209	и это	5	2
