N	2gram	Losev_Prob_5	Mirosoze
1	и в	30	46
2	в нем	6	22
3	у него	11	22
4	может быть	7	21
5	в этом	17	20
6	никогда не	7	18
7	и не	12	18
8	не только	18	18
9	но и	13	15
10	не может	5	15
11	как и	7	13
12	а не	5	13
13	прежде всего	6	12
14	потому что	13	12
15	в ней	3	11
16	но он	5	11
17	у нас	7	11
18	и он	4	11
19	но в	9	10
20	он не	3	10
21	в себе	4	10
22	он был	2	9
23	не в	7	9
24	как бы	6	8
25	в своем	11	8
26	так как	6	8
27	отношение к	2	8
28	на земле	9	8
29	человека и	4	7
30	в этой	10	7
31	зла и	2	7
32	что он	7	7
33	и к	4	7
34	как в	2	7
35	хотя бы	2	7
36	и для	6	7
37	любви к	2	7
38	он сам	3	6
39	так же	5	6
40	жизнь в	3	6
41	того что	3	6
42	жизни и	2	6
43	в русской	3	6
44	то же	2	5
45	я не	2	5
46	в отношении	3	5
47	совсем не	3	5
48	в самом	5	5
49	один из	2	5
50	человеческого духа	2	5
51	это не	2	5
52	в конце	8	5
53	и все	9	5
54	в духе	3	5
55	к тому	2	5
56	то что	18	5
57	в своей	22	5
58	для того	3	5
59	и его	6	5
60	в его	12	5
61	что в	5	4
62	все что	2	4
63	только и	3	4
64	что у	5	4
65	свободы и	4	4
66	они не	2	4
67	также и	12	4
68	в свою	2	4
69	том что	17	4
70	что и	6	4
71	так и	7	4
72	уже не	6	4
73	того чтобы	2	4
74	жизнь и	3	4
75	его на	2	4
76	нет у	2	3
77	ни в	4	3
78	в том	12	3
79	что они	3	3
80	любви и	4	3
81	он хочет	2	3
82	смысле слова	3	3
83	и нет	2	3
84	и самого	3	3
85	любовь и	2	3
86	жизни в	4	3
87	не мог	4	3
88	и никогда	3	3
89	не так	4	3
90	и на	6	3
91	людей и	13	3
92	сказать что	9	3
93	и с	5	3
94	что иное	3	3
95	по своей	2	3
96	о том	12	3
97	его в	6	3
98	с ним	3	3
99	иное как	3	3
100	страдания и	3	3
101	в них	2	3
102	не что	3	3
103	в трагедии	4	3
104	до сих	2	3
105	не будет	2	3
106	сих пор	2	3
107	и тогда	2	3
108	того как	5	3
109	тем что	2	3
110	он в	3	3
111	только в	9	3
112	есть в	2	3
113	в чем	2	3
114	уже в	2	2
115	духа который	2	2
116	не всегда	3	2
117	все время	3	2
118	да и	2	2
119	нас не	3	2
120	верит в	2	2
121	так что	11	2
122	он считает	2	2
123	на его	2	2
124	такого рода	2	2
125	но для	2	2
126	хотя и	8	2
127	к нему	3	2
128	людей в	5	2
129	не к	2	2
130	и за	2	2
131	и люди	2	2
132	по отношению	2	2
133	его не	2	2
134	а в	6	2
135	точки зрения	10	2
136	человек и	2	2
137	между тем	2	2
138	землю и	2	2
139	тогда когда	4	2
140	если он	2	2
141	по себе	2	2
142	связи с	7	2
143	после того	3	2
144	и что	6	2
145	тот же	3	2
146	еще в	5	2
147	отношению к	2	2
148	вместе с	7	2
149	ее в	2	2
150	человеческой жизни	2	2
151	бы не	3	2
152	в атмосфере	2	2
153	еще более	3	2
154	что не	2	2
155	можно было	2	2
156	нас в	4	2
157	от этого	3	2
158	духа в	2	2
159	как будто	3	2
160	в которой	5	2
161	ничего не	2	2
