N	2gram	Vinokur_Ku_1	Hudozhes
1	том что	21	16
2	и в	24	14
3	так и	7	13
4	а не	8	12
5	в том	30	12
6	не только	10	12
7	при этом	6	12
8	о том	9	12
9	прежде всего	9	11
10	и т	33	11
11	в этом	14	11
12	в себе	3	11
13	в своей	2	10
14	что он	6	9
15	как и	2	9
16	в качестве	7	9
17	то же	8	9
18	как в	4	8
19	то что	9	8
20	же время	2	8
21	отношению к	9	8
22	по отношению	8	8
23	т п	18	8
24	между тем	5	8
25	в этой	3	8
26	в то	2	8
27	в его	12	8
28	ничего не	2	8
29	казалось бы	3	7
30	это не	7	7
31	к тому	5	7
32	уже не	8	7
33	не в	11	7
34	еще не	5	7
35	как бы	7	7
36	не может	7	7
37	именно в	6	7
38	а в	5	7
39	не случайно	6	7
40	тогда как	2	7
41	никогда не	2	6
42	что в	17	6
43	было бы	15	6
44	не менее	7	5
45	с его	4	5
46	к жизни	2	5
47	в частности	4	5
48	в этих	4	5
49	к себе	4	5
50	может быть	13	5
51	только в	11	5
52	и он	3	5
53	и а	2	5
54	но и	6	5
55	самом деле	9	5
56	и его	5	5
57	можно было	6	5
58	потому что	23	5
59	ни в	2	5
60	точки зрения	14	5
61	но в	2	5
62	связи с	7	4
63	тому что	3	4
64	в своем	3	4
65	т е	38	4
66	и все	2	4
67	в духе	3	4
68	на то	4	4
69	можно сказать	3	4
70	а только	8	4
71	тем не	4	4
72	несмотря на	3	4
73	в самом	10	4
74	в ней	6	4
75	один из	4	4
76	что она	3	4
77	из них	4	4
78	как раз	8	4
79	не было	3	4
80	того что	9	4
81	он не	2	4
82	с ним	5	4
83	и с	5	4
84	но не	5	3
85	если бы	9	3
86	превращается в	2	3
87	с этим	4	3
88	же в	4	3
89	идет о	2	3
90	в пределах	4	3
91	своего времени	2	3
92	не имеют	3	3
93	по преимуществу	2	3
94	о нем	2	3
95	речь идет	2	3
96	даже в	3	3
97	в нем	4	3
98	все же	12	3
99	со стороны	4	3
100	то и	2	3
101	в связи	3	3
102	т д	14	3
103	и для	2	3
104	этом отношении	5	3
105	все эти	6	3
106	лишь в	2	3
107	того чтобы	17	3
108	и даже	3	3
109	с точки	9	3
110	в таком	3	3
111	тем что	8	3
112	и на	4	3
113	том как	3	3
114	в рамках	4	2
115	если в	2	2
116	так или	2	2
117	не столько	2	2
118	и потому	4	2
119	ясно что	3	2
120	вопрос о	2	2
121	или иного	3	2
122	по себе	2	2
123	к своему	2	2
124	состоит в	3	2
125	так что	4	2
126	в противовес	3	2
127	и что	5	2
128	а то	2	2
129	в целом	4	2
130	первую очередь	2	2
131	до конца	2	2
132	на себе	6	2
133	себе и	2	2
134	например в	5	2
135	на его	3	2
136	в первую	4	2
137	никак не	2	2
138	хотя и	3	2
139	слова как	3	2
140	на том	3	2
141	сих пор	4	2
142	что же	6	2
143	но еще	3	2
144	в их	3	2
145	все это	6	2
146	внимание на	4	2
147	а а	3	2
148	а с	3	2
149	иначе говоря	2	2
150	все равно	2	2
151	и не	12	2
152	но с	2	2
153	на самом	2	2
154	же касается	4	2
155	от себя	2	2
156	только потому	6	2
157	они не	3	2
158	в системе	3	2
159	что не	5	2
160	в речи	3	2
161	того или	4	2
162	не имеет	2	2
163	бы на	2	2
164	должно быть	3	2
165	речь в	4	2
166	в это	2	2
167	той же	3	2
168	или иначе	2	2
169	с ними	4	2
170	с этой	2	2
171	в результате	5	2
172	что я	2	2
173	о котором	2	2
174	видно что	2	2
175	здесь не	3	2
176	так сказать	5	2
177	не раз	2	2
178	до сих	4	2
