N	2gram	Vygotskiy__7	Vvedenie
1	и в	26	32
2	в том	18	31
3	в этом	29	30
4	может быть	7	26
5	том что	17	26
6	не только	24	22
7	для того	18	21
8	того чтобы	19	20
9	таким образом	23	19
10	также и	2	18
11	то что	24	16
12	потому что	16	15
13	так как	14	15
14	но также	3	14
15	не может	11	14
16	в самом	9	13
17	в нем	2	13
18	о том	4	13
19	того что	14	12
20	в их	2	12
21	и не	18	12
22	как на	6	12
23	представляет собой	19	12
24	в его	4	12
25	только в	8	12
26	как мы	14	11
27	в ее	6	11
28	в данном	5	11
29	что в	12	10
30	но в	4	9
31	по себе	3	9
32	то же	8	9
33	в той	4	9
34	не менее	4	8
35	с другой	4	8
36	это не	3	8
37	тем не	3	8
38	не в	4	8
39	именно в	6	8
40	прежде всего	7	7
41	вопрос о	6	7
42	смысле этого	3	7
43	выводу что	2	7
44	точки зрения	28	7
45	но не	3	7
46	было бы	6	7
47	все же	6	7
48	к выводу	3	7
49	самом деле	6	7
50	можно было	2	7
51	не могут	4	6
52	из этих	3	6
53	до сих	3	6
54	один из	2	6
55	но и	11	6
56	все это	3	6
57	о природе	7	6
58	в то	3	6
59	его в	2	6
60	с тем	5	6
61	представить себе	3	6
62	вовсе не	2	6
63	как и	15	6
64	в качестве	5	6
65	сих пор	3	6
66	и его	12	6
67	тем что	9	6
68	уже в	2	5
69	в какой	6	5
70	так что	4	5
71	но если	2	5
72	как бы	6	5
73	и тем	6	5
74	в целом	5	5
75	данном случае	5	5
76	одним из	2	5
77	в которых	2	5
78	сказать что	8	5
79	мере в	2	5
80	той мере	2	5
81	об этом	3	5
82	по своему	9	5
83	не есть	4	5
84	вместе с	12	5
85	а не	6	5
86	что не	2	5
87	могут быть	2	5
88	на вопрос	5	4
89	связана с	3	4
90	с этой	5	4
91	и обратно	3	4
92	этом случае	14	4
93	одной стороны	5	4
94	о чем	4	4
95	в котором	4	4
96	по мере	7	4
97	по отношению	6	4
98	этом отношении	3	4
99	с одной	5	4
100	и что	6	4
101	не имеет	2	4
102	а в	2	4
103	одно из	5	4
104	в первом	3	4
105	как это	5	4
106	как она	5	4
107	сравнению с	8	4
108	нельзя не	2	4
109	относящихся к	4	4
110	что он	8	4
111	и заключается	3	4
112	еще не	4	4
113	отношению к	5	4
114	по сравнению	9	4
115	в своей	3	4
116	только что	5	4
117	внимание на	2	4
118	как раз	3	4
119	связи между	5	4
120	и для	5	4
121	речь в	4	4
122	той же	8	4
123	и то	7	4
124	во всяком	2	4
125	и ее	2	4
126	в себе	9	4
127	этого понятия	2	4
128	что это	6	3
129	и есть	2	3
130	в этих	2	3
131	в конце	4	3
132	в собственном	3	3
133	можно сказать	5	3
134	к тому	7	3
135	только по	3	3
136	в этой	3	3
137	что с	5	3
138	до конца	5	3
139	известном смысле	2	3
140	в ней	3	3
141	в конечном	2	3
142	в виду	5	3
143	к нему	3	3
144	мы видели	3	3
145	отношение к	2	3
146	во второй	5	3
147	что она	8	3
148	отношений между	3	3
149	все эти	6	3
150	и других	2	3
151	заключается в	6	3
152	так же	14	3
153	в начале	5	3
154	свое выражение	8	3
155	тогда когда	5	3
156	в известном	2	3
157	если бы	5	3
158	к этому	2	3
159	стороны и	4	3
160	и к	7	3
161	связи с	4	3
162	в чем	3	3
163	чем в	4	3
164	одной из	4	3
165	своей природе	4	3
166	в сущности	9	3
167	гораздо более	4	3
168	что и	3	3
169	каждой из	3	3
170	собственном смысле	3	3
171	что же	2	3
172	на основании	2	3
173	этой работы	2	3
174	но с	2	3
175	знания в	2	3
176	чем говорится	4	3
177	ответ на	2	3
178	в области	4	3
179	не до	2	2
180	же как	8	2
181	казалось бы	2	2
182	к действительности	2	2
183	никогда не	4	2
184	не иначе	2	2
185	тому что	9	2
186	для этого	3	2
187	в отношении	2	2
188	было сказано	3	2
189	само собой	2	2
190	точно так	2	2
191	по тем	2	2
192	это есть	4	2
193	но это	3	2
194	что если	2	2
195	в работах	2	2
196	несмотря на	2	2
197	и той	2	2
198	мог бы	3	2
199	из двух	3	2
200	значение в	2	2
201	мы говорим	2	2
202	с помощью	13	2
203	этого термина	2	2
204	во втором	3	2
205	действительности в	2	2
206	не мог	2	2
207	есть только	2	2
208	должно быть	2	2
209	ее от	2	2
210	и с	5	2
211	с этим	2	2
212	нуждается в	3	2
213	и здесь	2	2
214	же самое	5	2
215	могут не	2	2
216	бы в	5	2
217	так и	3	2
218	своему значению	2	2
219	по этому	4	2
220	на котором	3	2
221	состоит в	3	2
222	значение и	2	2
223	есть не	3	2
224	природе и	2	2
225	о которых	2	2
226	у нас	2	2
227	его к	2	2
228	и при	2	2
229	учение о	3	2
230	во всех	6	2
231	что мы	9	2
232	мы должны	6	2
233	для объяснения	2	2
234	бы с	2	2
235	мы уже	3	2
236	том же	2	2
237	этого слова	3	2
238	в этот	3	2
239	для нее	3	2
240	и до	2	2
241	с ней	2	2
242	мысли и	11	2
243	только на	3	2
244	связь между	6	2
245	входит в	2	2
246	этому поводу	3	2
247	которого мы	2	2
248	сомнений в	2	2
249	того как	2	2
250	одной и	2	2
251	из того	3	2
252	деятельности и	3	2
253	движение от	6	2
254	из которых	2	2
255	между ними	3	2
256	с точки	21	2
257	то о	4	2
258	мы не	7	2
259	исследования и	3	2
260	в силу	5	2
261	мы можем	3	2
262	и собственно	2	2
263	время в	2	2
264	выражение в	6	2
265	если же	2	2
266	ничего не	2	2
