N	2gram	Bakhtin_Pr_2	Problemy
1	то есть	4	50
2	и в	43	45
3	и не	29	42
4	не может	18	24
5	в его	10	22
6	в нем	12	20
7	в этом	13	20
8	точки зрения	13	19
9	может быть	23	18
10	никогда не	9	17
11	не только	11	16
12	как бы	22	15
13	но и	14	15
14	у достоевского	14	14
15	как и	14	14
16	в самом	7	13
17	прежде всего	10	11
18	к нему	5	11
19	таким образом	5	11
20	в человеке	3	10
21	а не	7	10
22	для него	8	9
23	из них	2	9
24	еще не	9	9
25	он не	9	9
26	входит в	2	9
27	авантюрный сюжет	8	9
28	с точки	8	9
29	только в	4	9
30	достоевского не	3	8
31	в том	6	8
32	есть в	3	8
33	в монологическом	2	8
34	по отношению	5	8
35	с ним	3	8
36	в романах	3	8
37	с его	4	8
38	по себе	11	8
39	отношение к	2	8
40	отношению к	5	8
41	как мы	10	8
42	не в	11	8
43	и его	8	8
44	том что	2	7
45	до конца	4	7
46	и следовательно	3	7
47	в котором	6	7
48	и на	10	7
49	их в	4	7
50	и с	5	7
51	вовсе не	5	7
52	что он	13	7
53	в сущности	9	7
54	и ее	3	7
55	героя и	5	7
56	так сказать	6	7
57	я не	4	6
58	он сам	3	6
59	что в	4	6
60	романах достоевского	2	6
61	мире достоевского	2	6
62	слово о	4	6
63	и их	3	6
64	одного сознания	2	6
65	в одном	12	6
66	сознания и	3	6
67	у него	6	6
68	не как	6	6
69	но не	5	6
70	конечно не	2	6
71	как раз	4	6
72	о нем	6	6
73	даже в	3	6
74	в своей	4	6
75	уже не	3	6
76	но в	10	6
77	там где	4	6
78	сама по	4	5
79	достоевский в	4	5
80	в своем	4	5
81	в целом	2	5
82	все это	5	5
83	в одной	3	5
84	как слово	2	5
85	так же	2	5
86	его творчества	2	5
87	герой достоевского	2	5
88	человека в	4	5
89	в то	7	5
90	так как	4	5
91	бы в	5	5
92	этом смысле	2	5
93	достоевского как	2	5
94	более того	4	5
95	то что	7	5
96	сказать что	2	5
97	она не	3	5
98	за пределы	3	5
99	что и	3	5
100	в точке	2	5
101	в произведении	4	5
102	то же	8	5
103	героя в	3	5
104	что не	2	5
105	хотя бы	2	5
106	в себе	5	5
107	слова в	12	4
108	перед нами	7	4
109	уже в	2	4
110	от автора	3	4
111	в этих	6	4
112	что у	2	4
113	в конце	2	4
114	в каждом	11	4
115	сливается с	2	4
116	но все	2	4
117	самом деле	5	4
118	в пределах	16	4
119	из подполья	2	4
120	и др	2	4
121	могут быть	3	4
122	и до	4	4
123	в их	3	4
124	одной плоскости	2	4
125	все эти	5	4
126	должно быть	4	4
127	в своих	2	4
128	с ними	2	4
129	он и	3	4
130	для достоевского	3	4
131	как он	2	4
132	а как	4	4
133	в них	4	4
134	превращается в	2	4
135	его художественного	3	4
136	во всех	4	4
137	с их	2	4
138	было бы	5	4
139	ивана карамазова	2	4
140	на почве	2	4
141	достоевского в	4	4
142	все же	3	4
143	героев достоевского	4	4
144	сознание и	2	4
145	как в	2	4
146	не на	4	4
147	им в	2	4
148	что же	7	4
149	для автора	2	4
150	нами в	2	4
151	между ними	4	4
152	этот вопрос	4	4
153	мы можем	2	4
154	не знает	3	4
155	далеко не	4	4
156	биографического романа	3	4
157	произведениях достоевского	4	4
158	а лишь	2	3
159	что если	3	3
160	должна быть	3	3
161	его и	2	3
162	это не	3	3
163	о себе	7	3
164	язвительный голос	3	3
165	в образе	2	3
166	была бы	2	3
167	себе самом	3	3
168	или иной	3	3
169	романе достоевского	2	3
170	своим убеждениям	3	3
171	в самой	4	3
172	их мирами	2	3
173	мы и	2	3
174	него не	2	3
175	не должна	3	3
176	же время	5	3
177	и сам	7	3
178	достоевского но	3	3
179	европейского романа	2	3
180	они могут	2	3
181	той или	3	3
182	у меня	5	3
183	сюжет не	4	3
184	среди них	4	3
185	для этого	2	3
186	не за	3	3
187	того что	2	3
188	и даже	3	3
189	а в	5	3
190	всего этого	2	3
191	рядом с	5	3
192	в результате	4	3
193	в диалоге	3	3
194	но ведь	5	3
195	о том	5	3
196	его в	3	3
197	в художественном	3	3
198	авантюрного романа	2	3
199	так и	3	3
200	слово в	8	3
201	я и	2	3
202	произведений достоевского	2	3
203	друг к	2	3
204	для себя	2	3
205	в жизни	3	3
206	об этом	2	3
207	точек зрения	4	3
208	герой и	3	3
209	в романе	3	3
210	мы сказали	2	3
211	достоевский не	2	3
212	есть и	3	3
213	слышится мне	2	3
214	мы уже	3	3
215	в произведениях	3	3
216	которую он	2	3
217	чужое слово	45	3
218	к другу	2	3
219	авантюрного сюжета	5	3
220	ни одного	4	3
221	бы и	2	3
222	мысли и	2	3
223	бы не	2	3
224	а с	2	3
225	на материале	2	3
226	человеческих установок	2	3
227	в той	5	3
228	и эта	2	3
229	и он	5	3
230	своей жизни	2	3
231	в таком	2	3
232	конце концов	2	3
233	значение для	2	3
234	в рассказе	3	3
235	убеждениям и	3	3
236	одна из	2	3
237	ничего не	3	3
238	того как	2	3
239	все его	2	3
240	не менее	3	2
241	со христом	2	2
242	не был	2	2
243	сюжетом и	2	2
244	но на	2	2
245	в сторону	2	2
246	себя и	3	2
247	материал в	2	2
248	и душа	2	2
249	переходит в	2	2
250	слова героя	2	2
251	для понимания	2	2
252	как человек	2	2
253	переходим к	3	2
254	на то	5	2
255	от них	2	2
256	и среди	2	2
257	романа приключений	2	2
258	так что	5	2
259	и как	2	2
260	но это	4	2
261	до сих	7	2
262	записной книжке	2	2
263	с самим	8	2
264	изображенный мир	2	2
265	за всеми	3	2
266	в большинстве	9	2
267	аристократ бульварного	2	2
268	и пр	2	2
269	при этом	6	2
270	для построения	2	2
