N	2gram	Bakhtin_Pr_3	StatiiOP
1	и в	34	44
2	в том	3	36
3	и т	8	30
4	что в	7	30
5	том что	3	29
6	т д	2	21
7	в этом	16	21
8	вовсе не	11	19
9	то что	11	18
10	не только	10	18
11	было бы	2	17
12	а в	5	17
13	о том	2	17
14	и не	29	16
15	а не	9	16
16	т е	12	15
17	может быть	19	15
18	как в	4	13
19	не в	9	12
20	самом деле	13	11
21	точки зрения	8	11
22	что он	23	10
23	но и	12	10
24	но в	16	10
25	только в	6	10
26	в отношении	9	9
27	с другой	4	9
28	если бы	4	9
29	в то	12	9
30	как и	18	9
31	того что	5	9
32	т п	6	9
33	так и	6	9
34	в его	22	9
35	например в	2	8
36	во всех	2	8
37	все же	7	8
38	из них	5	8
39	не может	19	8
40	и его	16	8
41	это не	5	8
42	с точки	4	8
43	я не	7	7
44	и об	2	7
45	прежде всего	15	7
46	в самом	8	7
47	другой стороны	3	7
48	таким образом	5	7
49	сказать что	2	7
50	что они	6	7
51	потому что	12	6
52	так что	5	6
53	но это	4	6
54	для него	13	6
55	что и	5	6
56	в своей	3	6
57	что же	8	6
58	на самом	11	6
59	в той	2	6
60	во всяком	5	6
61	хотя бы	5	6
62	всяком случае	5	6
63	того времени	2	5
64	не менее	3	5
65	никогда не	8	5
66	такой же	3	5
67	так же	8	5
68	в котором	3	5
69	в нем	19	5
70	в целом	5	5
71	жизни и	3	5
72	все это	16	5
73	той же	2	5
74	то же	14	5
75	и даже	7	5
76	в слове	5	5
77	в которых	2	5
78	и то	3	5
79	тем что	4	5
80	все эти	4	5
81	так как	4	5
82	там где	7	5
83	на вопрос	4	4
84	что это	5	4
85	это слово	5	4
86	столь же	2	4
87	это в	2	4
88	вопрос о	2	4
89	бы и	4	4
90	в ее	3	4
91	это и	2	4
92	же время	12	4
93	но все	5	4
94	должна была	2	4
95	но я	2	4
96	и что	5	4
97	того или	2	4
98	же и	2	4
99	как раз	4	4
100	как бы	27	4
101	не было	2	4
102	еще более	2	4
103	что у	6	4
104	как будто	7	4
105	в которой	2	4
106	к которому	2	4
107	а с	3	3
108	во время	2	3
109	тому что	2	3
110	для себя	6	3
111	и с	15	3
112	с этой	2	3
113	и так	5	3
114	не является	2	3
115	в конце	5	3
116	я уже	2	3
117	в каждом	3	3
118	очень часто	2	3
119	ни в	4	3
120	да и	4	3
121	в начале	4	3
122	то в	2	3
123	но не	4	3
124	того же	2	3
125	и без	2	3
126	еще не	4	3
127	кажется что	2	3
128	что не	7	3
129	своего рода	2	3
130	и для	8	3
131	в ней	3	3
132	даже в	5	3
133	отношению к	6	3
134	говорит о	2	3
135	по отношению	5	3
136	и только	2	3
137	в виде	4	3
138	что оно	2	3
139	но с	2	3
140	лишь в	5	3
141	в чем	5	3
142	как к	4	3
143	ведь и	3	3
144	в другом	8	3
145	и вообще	2	3
146	не хочу	6	3
147	будто бы	2	3
148	между тем	3	3
149	с этим	2	3
150	что все	4	2
151	уже в	3	2
152	совсем не	3	2
153	бы не	2	2
154	а как	2	2
155	нисколько не	2	2
156	всех этих	2	2
157	но на	4	2
158	да ведь	2	2
159	даже и	4	2
160	в своем	2	2
161	с которыми	2	2
162	вообще не	2	2
163	и во	3	2
164	по крайней	3	2
165	в такой	3	2
166	не знаю	2	2
167	на который	2	2
168	тут не	3	2
169	смысле этого	2	2
170	меня не	4	2
171	крайней мере	3	2
172	этом случае	2	2
173	раз в	2	2
174	если не	3	2
175	к концу	3	2
176	при этом	4	2
177	быть и	2	2
178	что с	3	2
179	но именно	2	2
180	и сам	5	2
181	со всеми	2	2
182	не хочет	2	2
183	в сущности	11	2
184	в сторону	2	2
185	знает и	7	2
186	за пределы	2	2
187	совпадает с	2	2
188	но для	3	2
189	и потому	2	2
190	этого слова	7	2
191	как можно	3	2
192	тем не	2	2
193	я бы	3	2
194	отношение к	6	2
195	которые в	2	2
196	конечно не	2	2
197	на него	7	2
198	для этого	3	2
199	не для	2	2
200	о них	2	2
201	и у	5	2
202	ни одного	5	2
203	есть только	3	2
204	он должен	2	2
205	ничего не	4	2
206	не знает	6	2
207	сам в	2	2
208	их в	3	2
209	у него	4	2
210	он не	15	2
211	но он	3	2
212	в себе	6	2
213	нет ни	2	2
214	говорить о	3	2
215	и все	19	2
216	его в	4	2
217	и это	4	2
218	к нему	14	2
219	только с	3	2
