N	2gram	Vygotskiy__3	FransuaR
1	и в	38	45
2	то есть	15	25
3	и не	10	15
4	не только	12	14
5	в этом	13	14
6	но в	3	14
7	в его	5	13
8	во всех	4	13
9	и его	6	13
10	как бы	14	12
11	что в	20	12
12	в своем	5	11
13	то же	10	11
14	в то	3	11
15	в том	25	10
16	в нем	4	10
17	но и	5	10
18	как и	8	10
19	вовсе не	8	8
20	как мы	7	8
21	в ней	15	8
22	таким образом	12	8
23	в самой	4	8
24	так же	2	8
25	в конце	2	7
26	он был	3	7
27	том что	14	7
28	не в	12	7
29	что и	4	7
30	мы видели	6	7
31	все это	3	7
32	потому что	14	7
33	и все	10	7
34	всех этих	2	6
35	что он	11	6
36	в этой	13	6
37	он не	6	6
38	здесь не	3	6
39	того чтобы	9	6
40	для того	8	6
41	так как	6	6
42	в них	3	6
43	с ним	2	5
44	и к	3	5
45	мы видим	12	5
46	но это	3	5
47	на этом	5	5
48	со всеми	2	5
49	например в	2	5
50	с ее	2	5
51	как раз	8	5
52	не может	7	5
53	все эти	4	5
54	на самом	2	5
55	самом деле	21	5
56	и как	8	5
57	и на	6	5
58	его в	3	5
59	перед нами	8	4
60	на время	2	4
61	все они	2	4
62	и во	2	4
63	очень часто	2	4
64	мы не	5	4
65	у него	4	4
66	и здесь	6	4
67	такой же	2	4
68	по своему	4	4
69	здесь в	2	4
70	ничего не	2	4
71	в самом	25	4
72	в сущности	10	4
73	в общем	2	4
74	и о	3	4
75	мы уже	7	4
76	в первой	2	4
77	не мог	4	4
78	а не	7	4
79	и даже	4	4
80	как на	3	4
81	а в	7	4
82	той же	2	4
83	сказать что	4	4
84	в основе	3	4
85	с этим	8	4
86	точки зрения	16	4
87	только в	4	4
88	о том	6	4
89	и это	8	4
90	бы в	3	4
91	как это	6	4
92	и другие	2	3
93	как в	4	3
94	но они	2	3
95	в одной	2	3
96	из этих	3	3
97	в одном	8	3
98	ни в	3	3
99	по существу	2	3
100	есть в	2	3
101	того же	3	3
102	то время	2	3
103	для него	2	3
104	в своей	5	3
105	для всех	2	3
106	до сих	6	3
107	вместе с	5	3
108	сих пор	5	3
109	что она	16	3
110	и одновременно	2	3
111	еще и	2	3
112	в течение	4	3
113	всего этого	2	3
114	и вот	2	3
115	того что	4	3
116	не имеет	6	3
117	и для	4	3
118	в которых	6	3
119	но он	2	3
120	в другом	5	3
121	там где	6	3
122	только для	3	2
123	он хочет	2	2
124	не могут	2	2
125	если мы	6	2
126	с тем	8	2
127	и та	2	2
128	хотя бы	2	2
129	что все	3	2
130	к этому	3	2
131	к тому	6	2
132	видим что	8	2
133	раз в	4	2
134	конечно в	3	2
135	когда в	4	2
136	своей жизни	2	2
137	то что	35	2
138	в качестве	2	2
139	так например	2	2
140	было бы	12	2
141	что это	10	2
142	несмотря на	5	2
143	и если	6	2
144	к ней	2	2
145	конечно не	4	2
146	может быть	19	2
147	один из	6	2
148	должен быть	3	2
149	все же	8	2
150	уже говорили	3	2
151	благодаря этому	2	2
152	в целом	4	2
153	когда он	4	2
154	данном случае	2	2
155	мы говорили	3	2
156	что эта	4	2
157	и только	3	2
158	одновременно и	3	2
159	при этом	4	2
160	в истории	2	2
161	и что	18	2
162	и больше	2	2
163	и наконец	2	2
164	с точки	9	2
165	мы слышим	2	2
166	здесь с	2	2
167	в данном	2	2
168	больше чем	4	2
169	между тем	7	2
170	мы можем	7	2
171	он в	2	2
172	одно из	2	2
173	из области	3	2
174	же самое	10	2
175	но мы	2	2
176	внутреннее противоречие	2	2
177	заметить что	2	2
178	в эту	2	2
179	том как	2	2
