N	2gram	Vinokur_St_1	KulturaY
1	и т	30	54
2	т п	9	41
3	т е	15	32
4	и в	44	23
5	точки зрения	11	23
6	в том	36	22
7	не только	18	17
8	было бы	17	16
9	в этом	21	16
10	с точки	8	16
11	в области	14	14
12	может быть	15	14
13	самом деле	11	14
14	что в	30	13
15	в самом	7	13
16	не менее	5	12
17	для того	10	12
18	потому что	6	12
19	вопрос о	4	11
20	том что	29	11
21	а не	16	11
22	того что	9	11
23	в его	9	11
24	того чтобы	11	11
25	можно было	13	11
26	у нас	11	10
27	и не	16	10
28	прежде всего	7	9
29	тем не	2	9
30	еще не	3	9
31	хотя бы	6	9
32	таким образом	7	9
33	так как	5	9
34	если бы	9	8
35	лишь в	3	8
36	до сих	7	8
37	между прочим	2	8
38	сих пор	7	8
39	т д	21	8
40	с другой	9	7
41	и что	4	7
42	русского языка	2	7
43	в данном	14	7
44	сказать что	7	7
45	все эти	5	7
46	как это	4	7
47	для этого	2	6
48	что и	6	6
49	что он	10	6
50	при этом	2	6
51	и тем	3	6
52	так и	9	6
53	не может	8	6
54	то же	5	6
55	могут быть	5	6
56	говорить о	2	6
57	только в	10	6
58	о том	17	6
59	ничего не	2	6
60	что же	6	5
61	я не	7	5
62	уже выше	2	5
63	но также	9	5
64	вовсе не	19	5
65	при чем	6	5
66	как и	9	5
67	не в	12	5
68	совершенно не	5	5
69	что она	4	5
70	как бы	4	5
71	не значит	3	5
72	все же	8	5
73	а в	17	5
74	но это	6	5
75	также и	9	5
76	тем более	4	5
77	тем что	5	5
78	из этих	6	5
79	в первом	2	5
80	в чем	3	5
81	тому что	3	4
82	ясно что	10	4
83	этого слова	2	4
84	а также	2	4
85	этом случае	2	4
86	для нас	7	4
87	в целом	5	4
88	того же	3	4
89	одной стороны	2	4
90	столь же	4	4
91	в сущности	2	4
92	в своей	6	4
93	в ее	4	4
94	то что	18	4
95	данном случае	6	4
96	как в	13	4
97	целый ряд	2	4
98	как раз	4	4
99	в своем	2	4
100	не было	4	4
101	с одной	3	4
102	о них	2	4
103	в той	6	4
104	заключается в	4	4
105	тем самым	2	4
106	что не	3	4
107	в таком	3	4
108	в слове	5	4
109	между тем	3	4
110	которые в	2	4
111	в числе	2	4
112	на вопрос	4	3
113	уже в	2	3
114	но на	2	3
115	и более	2	3
116	что это	4	3
117	вопроса о	3	3
118	как о	2	3
119	это не	8	3
120	на самом	6	3
121	должна быть	3	3
122	п в	3	3
123	именно в	6	3
124	или иного	4	3
125	что на	2	3
126	в отношении	9	3
127	ни в	3	3
128	с этой	3	3
129	не трудно	3	3
130	по существу	2	3
131	это и	4	3
132	то в	3	3
133	но не	3	3
134	по поводу	7	3
135	в данной	2	3
136	в первую	2	3
137	в какой	3	3
138	е как	2	3
139	но для	2	3
140	он не	2	3
141	но если	4	3
142	ставит себе	3	3
143	речь идет	4	3
144	то это	3	3
145	отношение к	2	3
146	но и	10	3
147	на него	2	3
148	первую очередь	2	3
149	а именно	3	3
150	по отношению	3	3
151	другой стороны	7	3
152	а с	3	3
153	то обстоятельство	2	3
154	мы находим	4	3
155	мы не	2	3
156	не по	3	3
157	в ней	3	3
158	не имеет	4	3
159	и с	3	3
160	бы и	4	3
161	той же	5	3
162	что как	2	3
163	в которых	5	3
164	могло бы	2	3
165	этот вопрос	4	3
166	в результате	3	3
167	в каком	3	3
168	обстоятельство что	3	3
169	в то	9	3
170	и только	3	3
171	она не	2	3
172	того или	4	3
173	бы не	2	3
174	там где	5	3
175	отметить что	2	3
176	такой же	5	2
177	том числе	2	2
178	или иное	3	2
179	все это	5	2
180	вопрос в	3	2
181	но все	4	2
182	в частности	4	2
183	смысле этого	2	2
184	своей статье	4	2
185	точку зрения	3	2
186	что все	2	2
187	это в	4	2
188	и я	3	2
189	быть в	2	2
190	в тех	3	2
191	же это	3	2
192	материал для	3	2
193	что они	7	2
194	чем в	3	2
195	а то	2	2
196	более что	2	2
197	свое время	2	2
198	или иным	3	2
199	в качестве	4	2
200	конечно не	2	2
201	за пределы	2	2
202	в статье	7	2
203	на точку	2	2
204	себе целью	3	2
205	в свое	2	2
206	в котором	5	2
207	и такие	2	2
208	его в	2	2
209	в печати	5	2
210	одним и	2	2
211	не все	3	2
212	отношению к	3	2
213	своего рода	3	2
214	подчеркнуть что	2	2
215	дело не	4	2
216	уже о	5	2
217	и без	3	2
218	внимание на	3	2
219	языка и	4	2
220	как к	3	2
221	о значении	3	2
222	еще более	4	2
223	в двух	3	2
224	и об	7	2
225	а потому	2	2
226	из того	2	2
227	который как	2	2
228	более чем	2	2
229	на этот	3	2
230	тем же	3	2
231	ни одного	2	2
232	то или	3	2
233	и нужно	3	2
234	так же	5	2
235	ответа на	2	2
236	не знает	2	2
237	том отношении	4	2
238	во всяком	6	2
239	ни на	2	2
240	что мы	5	2
241	еще и	2	2
242	в этих	2	2
243	в россии	4	2
244	то не	2	2
245	мы имеем	2	2
246	но в	10	2
247	если это	3	2
248	е в	2	2
