N	2gram	Losev_Prob_5	Problemy
1	и в	30	34
2	и не	12	29
3	как бы	6	27
4	что он	7	23
5	в его	12	22
6	может быть	7	19
7	в нем	6	19
8	не может	5	19
9	и все	9	19
10	о себе	2	18
11	как и	7	18
12	но в	9	16
13	и его	6	16
14	в этом	17	16
15	и с	5	15
16	прежде всего	6	15
17	он не	3	15
18	то же	2	14
19	к нему	3	14
20	самом деле	2	13
21	человека из	4	13
22	но и	13	12
23	и к	4	12
24	потому что	13	12
25	в то	4	12
26	себя самого	2	11
27	вовсе не	8	11
28	то что	18	11
29	не только	18	10
30	в отношении	3	9
31	не в	7	9
32	а не	5	9
33	никогда не	7	8
34	в самом	5	8
35	так же	5	8
36	точки зрения	10	8
37	с ним	3	8
38	и для	6	8
39	в другом	3	8
40	я не	2	7
41	что в	5	7
42	и даже	14	7
43	все же	9	7
44	на него	2	7
45	как мы	2	7
46	что не	2	7
47	как будто	3	7
48	что они	3	6
49	я вас	2	6
50	отношение к	2	6
51	что у	5	6
52	и на	6	6
53	для себя	5	6
54	отношению к	2	6
55	так и	7	6
56	в себе	4	6
57	только в	9	6
58	он сам	3	5
59	все время	3	5
60	это не	2	5
61	в конце	8	5
62	к тому	2	5
63	так что	11	5
64	но все	4	5
65	и что	6	5
66	того что	3	5
67	и сам	4	5
68	всяком случае	2	5
69	из них	2	5
70	по отношению	2	5
71	таким образом	13	5
72	не мог	4	5
73	а в	6	5
74	он и	5	5
75	с тем	5	5
76	в одном	3	5
77	что и	6	5
78	и у	5	5
79	хотя бы	2	5
80	во всяком	2	5
81	в чем	2	5
82	то ни	2	4
83	с другой	6	4
84	он хочет	2	4
85	ни в	4	4
86	да и	2	4
87	у него	11	4
88	при этом	4	4
89	на его	2	4
90	бы то	2	4
91	другого как	2	4
92	все эти	2	4
93	даже и	4	4
94	в начале	3	4
95	его в	6	4
96	так как	6	4
97	как раз	5	4
98	этом смысле	3	4
99	но не	7	4
100	еще не	3	4
101	как в	2	4
102	с точки	8	4
103	тем что	2	4
104	он в	3	4
105	в виде	10	4
106	ничего не	2	4
107	вместе с	7	4
108	не менее	5	3
109	уже в	2	3
110	он все	2	3
111	в том	12	3
112	что его	3	3
113	знает что	3	3
114	совсем не	3	3
115	его за	2	3
116	в глаза	2	3
117	но для	2	3
118	хотя и	8	3
119	в виду	3	3
120	в котором	2	3
121	есть только	3	3
122	жизни и	2	3
123	другой стороны	6	3
124	в одной	2	3
125	в ней	3	3
126	но он	5	3
127	конце концов	6	3
128	по крайней	4	3
129	раз и	2	3
130	по себе	2	3
131	в ее	3	3
132	том что	17	3
133	между тем	2	3
134	еще в	5	3
135	крайней мере	4	3
136	в своей	22	3
137	а с	4	3
138	как символ	9	3
139	если не	4	3
140	и как	6	3
141	и то	5	3
142	далеко не	4	3
143	это уже	2	2
144	с этой	2	2
145	тем не	5	2
146	мы и	2	2
147	такого же	3	2
148	один из	2	2
149	в своем	11	2
150	и только	2	2
151	но только	3	2
152	не входит	2	2
153	в заключение	2	2
154	и тут	2	2
155	свой собственный	2	2
156	о том	12	2
157	сказать что	9	2
158	человек и	2	2
159	нисколько не	5	2
160	отнюдь не	4	2
161	однако в	3	2
162	в них	2	2
163	по всему	2	2
164	говорит о	7	2
165	того же	4	2
166	тот же	3	2
167	было бы	4	2
168	со всеми	2	2
169	бы с	2	2
170	раз в	2	2
171	конечно не	2	2
172	и делает	2	2
173	когда он	2	2
174	бы не	3	2
175	жизнь и	3	2
176	еще более	3	2
177	уже не	6	2
178	и он	4	2
179	в которой	5	2
180	и без	2	2
181	не то	2	2
182	всей своей	2	2
183	и вообще	9	2
184	будто бы	5	2
185	еще до	2	2
186	же не	4	2
