N	2gram	Medvedev_F_1	Psycholo
1	то что	8	32
2	и в	24	31
3	в том	6	30
4	и т	12	26
5	что в	4	23
6	может быть	14	22
7	таким образом	13	20
8	ясно что	3	19
9	при этом	5	19
10	художественного произведения	23	17
11	не может	16	17
12	как и	11	16
13	и не	20	16
14	т п	4	16
15	искусства и	5	15
16	точки зрения	16	15
17	только в	2	14
18	а не	10	13
19	не только	7	13
20	что и	2	13
21	так же	4	12
22	если мы	2	12
23	мы не	3	12
24	в этом	15	12
25	в самом	5	11
26	не в	8	11
27	в области	3	11
28	художественное произведение	6	10
29	того что	5	10
30	искусства в	4	9
31	по себе	5	9
32	ни в	2	9
33	как в	8	9
34	самом деле	6	9
35	никогда не	4	8
36	произведение искусства	2	8
37	вместе с	2	8
38	все это	9	8
39	т д	8	8
40	и что	2	8
41	во всяком	4	8
42	что он	3	7
43	том чтобы	2	7
44	и его	10	7
45	вовсе не	10	6
46	зависимости от	3	6
47	одной стороны	4	6
48	до конца	7	6
49	было бы	6	6
50	если бы	4	6
51	всяком случае	4	6
52	отнюдь не	6	6
53	целый ряд	3	6
54	а в	6	6
55	и даже	3	6
56	в его	23	6
57	художественной формы	2	5
58	формы и	5	5
59	и все	6	5
60	в ее	8	5
61	все же	3	5
62	с одной	4	5
63	она не	6	5
64	в эстетике	2	5
65	как бы	6	5
66	в зависимости	2	5
67	в целом	6	5
68	в процессе	9	5
69	искусства не	2	5
70	то же	10	5
71	с другой	5	5
72	в то	9	5
73	к тому	3	4
74	в которой	4	4
75	все время	2	4
76	искусства как	2	4
77	прежде всего	22	4
78	в себе	3	4
79	по существу	2	4
80	же как	2	4
81	одна из	2	4
82	мы увидим	4	4
83	со всеми	3	4
84	и если	2	4
85	у нас	5	4
86	точка зрения	2	4
87	один из	3	4
88	со стороны	5	4
89	в своих	2	4
90	с этой	4	4
91	в результате	2	4
92	в искусстве	5	4
93	этого слова	3	4
94	между тем	2	4
95	как это	6	4
96	могло бы	2	4
97	под влиянием	2	3
98	как на	4	3
99	каждого из	2	3
100	с тем	2	3
101	только не	2	3
102	в частности	4	3
103	его и	2	3
104	в своем	11	3
105	в каждом	3	3
106	должна быть	7	3
107	вопрос о	2	3
108	стороны и	4	3
109	и к	4	3
110	это и	3	3
111	но это	3	3
112	но не	3	3
113	не можем	2	3
114	до сих	6	3
115	в этой	6	3
116	он не	3	3
117	художественном произведении	3	3
118	сих пор	6	3
119	не есть	2	3
120	от всех	3	3
121	жизни и	7	3
122	в своей	11	3
123	каждой из	3	3
124	так и	18	3
125	только на	5	3
126	задачи и	4	3
127	не было	3	3
128	и других	3	3
129	от того	2	3
130	и вот	2	3
131	должны быть	5	3
132	исследования и	2	3
133	с этим	2	3
134	во всем	2	3
135	и это	2	3
136	в художественном	3	3
137	в произведении	2	3
138	мысли в	2	3
139	но в	5	3
140	т е	34	3
141	ее от	2	3
142	в основе	3	2
143	не менее	11	2
144	история искусства	4	2
145	сама по	2	2
146	независимо от	4	2
147	она должна	3	2
148	в другой	2	2
149	главным образом	4	2
150	и как	3	2
151	в них	3	2
152	целом ряде	2	2
153	и от	7	2
154	в применении	2	2
155	в жизни	3	2
156	с ним	2	2
157	и здесь	6	2
158	смысле этого	3	2
159	а только	2	2
160	остановиться на	2	2
161	уже не	2	2
162	и потому	9	2
163	и всякий	2	2
164	фактов и	2	2
165	более или	6	2
166	не дает	2	2
167	настоящее время	10	2
168	и может	4	2
169	как таковое	2	2
170	что такое	2	2
171	и их	10	2
172	к другим	2	2
173	что содержание	2	2
174	об искусстве	3	2
175	в него	2	2
176	на почве	13	2
177	наконец в	3	2
178	в нем	14	2
179	мы видели	2	2
180	отношение к	3	2
181	когда он	3	2
182	произведение как	3	2
183	но и	7	2
184	или менее	6	2
185	приводит к	2	2
186	как мы	5	2
187	эстетики и	2	2
188	отличается от	3	2
189	как раз	2	2
190	в связи	4	2
191	в настоящее	10	2
192	на самом	7	2
193	идет о	2	2
194	иначе как	2	2
195	применении к	2	2
196	на основе	6	2
197	тем самым	3	2
198	в науке	2	2
199	с точки	13	2
200	его не	2	2
201	ничего не	2	2
202	связи со	3	2
203	как к	3	2
204	бы ни	5	2
205	и с	8	2
206	из виду	2	2
207	от эстетики	2	2
208	бы в	3	2
209	изобразительных искусств	3	2
210	если же	2	2
211	его в	3	2
212	тех же	2	2
213	к этой	4	2
214	в одном	2	2
215	как она	3	2
216	оно было	2	2
