N	2gram	Vinokur_Ku_3	Myshleni
1	точки зрения	23	26
2	таким образом	9	26
3	в том	22	24
4	и в	23	23
5	том что	11	21
6	в целом	4	20
7	с точки	16	18
8	того чтобы	11	17
9	то что	4	17
10	в этом	16	17
11	так же	2	16
12	не только	17	16
13	того что	11	15
14	для того	12	15
15	что в	13	14
16	может быть	14	14
17	но и	3	14
18	как и	5	14
19	в его	11	14
20	речи в	7	14
21	с помощью	6	13
22	не может	6	12
23	как бы	5	11
24	сказать что	7	11
25	с другой	7	10
26	прежде всего	9	10
27	в отношении	3	10
28	в качестве	2	9
29	одной стороны	4	9
30	другой стороны	3	9
31	и не	10	9
32	между тем	4	9
33	и с	3	9
34	вместе с	2	9
35	с одной	4	8
36	заключается в	4	8
37	нас к	2	8
38	в процессе	3	8
39	то же	6	8
40	речи как	3	8
41	вопрос о	11	7
42	в самом	13	7
43	по отношению	3	7
44	в то	3	7
45	так как	9	7
46	с тем	6	7
47	что он	6	7
48	отношению к	2	7
49	мы не	3	7
50	независимо от	5	6
51	столь же	4	6
52	с этой	3	6
53	и тем	6	6
54	от того	5	6
55	все это	2	6
56	именно в	3	6
57	лишь в	8	6
58	потому что	12	6
59	вопрос об	2	6
60	в силу	6	6
61	о том	6	6
62	в сущности	4	6
63	мысли и	2	6
64	связь между	3	6
65	тем что	5	6
66	только в	6	6
67	учения о	4	6
68	тому что	4	5
69	в какой	3	5
70	из того	2	5
71	можно сказать	2	5
72	и как	2	5
73	по себе	6	5
74	для этого	6	5
75	не станем	2	5
76	что мы	2	5
77	мы должны	3	5
78	если бы	8	5
79	но в	2	5
80	и более	3	5
81	и что	7	5
82	он не	3	5
83	слова и	7	5
84	собственном смысле	2	5
85	так и	6	5
86	как мы	5	5
87	тем самым	4	5
88	тем более	5	5
89	но не	3	4
90	что все	2	4
91	только что	2	4
92	не в	5	4
93	при этом	6	4
94	что она	5	4
95	в котором	2	4
96	отношений между	2	4
97	в свете	2	4
98	целый ряд	4	4
99	все эти	7	4
100	не столько	4	4
101	в результате	3	4
102	в одном	2	4
103	и к	3	4
104	по существу	3	4
105	в чем	5	4
106	было бы	16	4
107	к тому	3	4
108	в своей	4	4
109	сих пор	8	4
110	как в	4	4
111	как раз	4	4
112	а с	3	4
113	хотя бы	9	4
114	ни в	3	4
115	как на	8	4
116	этого слова	4	4
117	до сих	8	4
118	только для	2	3
119	уже в	3	3
120	я не	5	3
121	что это	3	3
122	в своем	4	3
123	из этих	5	3
124	мы называем	2	3
125	что именно	3	3
126	что они	2	3
127	смысле слова	2	3
128	в общем	6	3
129	в первую	3	3
130	том чтобы	4	3
131	и если	2	3
132	значение в	2	3
133	в их	6	3
134	то и	2	3
135	мы находим	3	3
136	в которых	3	3
137	вовсе не	5	3
138	этот вопрос	3	3
139	как он	2	3
140	тогда когда	4	3
141	речи но	3	3
142	смысле этого	2	3
143	такой же	2	3
144	учение о	2	3
145	первую очередь	3	3
146	она не	3	3
147	все же	5	3
148	самом деле	14	3
149	а не	11	3
150	на этот	2	3
151	можно было	11	3
152	во всяком	2	3
153	сам по	3	3
154	он в	2	3
155	могут быть	6	3
156	в каком	3	3
157	связи с	6	3
158	еще на	2	3
159	в области	14	3
160	ничего не	6	3
161	на вопрос	3	2
162	в частности	2	2
163	известном смысле	2	2
164	в нашем	7	2
165	точку зрения	2	2
166	ответа на	2	2
167	значении слова	2	2
168	как таковой	2	2
169	в зависимости	7	2
170	но все	2	2
171	на этом	2	2
172	о чем	2	2
173	хотя и	5	2
174	какой мере	2	2
175	был бы	3	2
176	не имеет	3	2
177	один из	4	2
178	не с	2	2
179	мы видели	3	2
180	письменной речи	4	2
181	данном случае	4	2
182	быть с	2	2
183	той же	3	2
184	и вот	3	2
185	в слове	4	2
186	должно быть	7	2
187	такое изучение	3	2
188	бы и	3	2
189	а в	5	2
190	что как	3	2
191	к его	2	2
192	говорить о	6	2
193	что эти	2	2
194	в первом	5	2
195	в этих	2	2
196	тех же	4	2
197	как это	7	2
198	бы сказать	3	2
199	в известном	2	2
200	речь идет	3	2
201	главным образом	2	2
202	и я	2	2
203	ясно что	4	2
204	есть не	3	2
205	в ее	4	2
206	только тогда	4	2
207	зависимости от	8	2
208	к вопросу	2	2
209	за пределы	2	2
210	иначе говоря	2	2
211	когда он	2	2
212	на него	3	2
213	слова как	2	2
214	того как	7	2
215	в двух	2	2
216	если мы	7	2
217	уже не	8	2
218	и пр	3	2
219	речь в	2	2
220	с другими	2	2
221	в данном	7	2
222	и при	2	2
223	на которых	5	2
224	этого рода	3	2
225	вопроса о	3	2
226	книги в	2	2
227	что если	2	2
228	там где	3	2
229	если это	2	2
