N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	29
2	то есть	16	21
3	таким образом	7	20
4	и не	27	16
5	и все	15	13
6	как и	18	12
7	и т.п	6	12
8	но в	19	12
9	так и	8	11
10	и на	6	11
11	в этом	14	11
12	то же	15	10
13	во время	5	10
14	как мы	8	10
15	мы уже	8	10
16	в то	11	10
17	не только	10	10
18	вовсе не	7	9
19	в конце	5	9
20	но и	14	9
21	все эти	3	9
22	и с	12	9
23	его в	4	9
24	же время	10	8
25	прежде всего	12	8
26	в его	21	8
27	и его	14	8
28	как бы	31	8
29	в них	4	7
30	мы видели	2	7
31	так же	7	7
32	в том	5	7
33	так как	4	7
34	из них	3	6
35	в большинстве	2	6
36	здесь в	2	6
37	в сущности	14	6
38	своего рода	2	6
39	этот процесс	2	6
40	но он	4	6
41	это место	2	5
42	что это	4	5
43	у него	4	5
44	это не	3	5
45	это и	3	5
46	до конца	4	5
47	в нем	16	5
48	уже говорили	5	5
49	в своей	4	5
50	большинстве случаев	2	5
51	и по	2	5
52	рядом с	4	5
53	сказать что	3	5
54	он и	5	5
55	с его	7	4
56	что он	24	4
57	но это	6	4
58	по своему	4	4
59	еще не	7	4
60	конце концов	3	4
61	то что	10	4
62	конечно не	2	4
63	все это	14	4
64	на самом	9	4
65	с другой	4	4
66	жизнь и	2	4
67	связан с	2	4
68	тем что	4	4
69	точки зрения	7	4
70	в которой	2	4
71	в плане	6	4
72	тому как	2	3
73	ну и	2	3
74	все время	4	3
75	всех этих	2	3
76	в своем	2	3
77	и так	4	3
78	с ее	3	3
79	самого начала	8	3
80	что у	6	3
81	в ее	3	3
82	а затем	2	3
83	все же	8	3
84	но как	4	3
85	с самого	8	3
86	том что	3	3
87	и как	2	3
88	в дальнейшем	2	3
89	то в	2	3
90	такой же	3	3
91	мы можем	2	3
92	и сам	7	3
93	слов и	3	3
94	тот же	4	3
95	того что	3	3
96	той же	2	3
97	он не	13	3
98	к нему	13	3
99	но конечно	2	3
100	другой стороны	3	3
101	как к	5	3
102	при этом	2	3
103	и вот	4	3
104	и даже	5	3
105	особенно в	2	3
106	с ними	5	3
107	не случайно	2	3
108	в ней	2	3
109	же и	4	3
110	подобно тому	2	3
111	в себе	5	3
112	по своей	2	3
113	там где	7	3
114	в чем	4	3
115	в эту	4	3
116	уже в	3	2
117	времени и	2	2
118	бы не	2	2
119	уже и	2	2
120	в этих	2	2
121	в жизни	2	2
122	это в	2	2
123	и со	3	2
124	его к	3	2
125	а как	2	2
126	о мире	8	2
127	к тому	6	2
128	и к	12	2
129	им в	2	2
130	одной из	2	2
131	но только	3	2
132	ни в	2	2
133	да и	5	2
134	из этого	2	2
135	что я	13	2
136	что они	6	2
137	мы увидим	2	2
138	на этом	2	2
139	но не	6	2
140	о своей	3	2
141	было в	2	2
142	не может	18	2
143	на его	4	2
144	может быть	14	2
145	хотя и	2	2
146	у меня	6	2
147	никогда не	4	2
148	уже не	3	2
149	в виду	3	2
150	в котором	3	2
151	на них	7	2
152	с таким	2	2
153	раз в	2	2
154	и для	8	2
155	себя в	2	2
156	всего романа	2	2
157	вот как	4	2
158	но эти	2	2
159	его и	3	2
160	как в	5	2
161	как раз	4	2
162	в той	4	2
163	и у	4	2
164	и наконец	7	2
165	с точки	2	2
166	друг друга	2	2
167	в слове	6	2
168	или в	2	2
169	эпизод с	2	2
170	не мог	3	2
171	где он	4	2
172	и то	5	2
173	их в	2	2
174	существенный момент	2	2
175	в одной	3	2
176	даже и	3	2
177	как будто	4	2
178	только в	6	2
179	о том	2	2
180	как он	2	2
181	и это	5	2
182	так сказать	2	2
183	с ним	7	2
184	же не	4	2
