N	2gram	Voloshinov_1	Vladivir
1	и в	12	40
2	то что	5	28
3	и не	10	25
4	не только	4	25
5	но и	3	18
6	в том	6	18
7	том что	5	18
8	что в	2	17
9	в этом	4	16
10	в его	2	14
11	не может	16	14
12	точки зрения	14	13
13	только в	6	13
14	сказать что	7	12
15	никогда не	5	11
16	таким образом	12	11
17	о том	3	11
18	едва ли	2	11
19	прежде всего	8	10
20	тем не	3	10
21	ни в	3	10
22	и потому	2	10
23	не есть	2	10
24	и его	13	10
25	не менее	3	9
26	уже не	4	9
27	и с	3	9
28	и то	2	9
29	в своей	3	9
30	в себе	3	9
31	в своем	2	8
32	для него	3	8
33	может быть	14	8
34	так же	3	8
35	и что	2	8
36	он не	2	8
37	а не	5	8
38	так как	9	7
39	того что	3	7
40	в то	2	7
41	что и	2	7
42	вместе с	2	7
43	как и	5	7
44	и здесь	2	6
45	да и	3	6
46	кроме того	2	6
47	и на	4	6
48	по себе	3	6
49	так и	4	6
50	хотя бы	5	6
51	с точки	2	6
52	но это	2	6
53	с другой	4	5
54	для нас	7	5
55	тому же	2	5
56	в отношении	2	5
57	все эти	3	5
58	в ней	6	5
59	отнюдь не	5	5
60	только на	3	5
61	в данном	2	5
62	дело в	4	5
63	ничего не	2	5
64	такой же	2	4
65	до конца	2	4
66	в самом	4	4
67	в котором	3	4
68	от того	4	4
69	как это	2	4
70	и все	2	4
71	но не	2	4
72	еще не	3	4
73	в основном	2	4
74	то же	5	4
75	в каком	3	4
76	все же	4	4
77	но в	5	4
78	уже в	2	3
79	независимо от	2	3
80	то ни	3	3
81	это не	2	3
82	но все	2	3
83	одной стороны	2	3
84	при этом	6	3
85	но для	3	3
86	как бы	13	3
87	в виду	5	3
88	в настоящее	2	3
89	в нем	6	3
90	к нему	4	3
91	бы то	3	3
92	с одной	2	3
93	не так	2	3
94	как на	2	3
95	настоящее время	2	3
96	или не	3	3
97	же самое	2	3
98	мы имеем	2	3
99	если бы	9	3
100	за пределы	4	3
101	оно не	2	3
102	на самом	4	3
103	и притом	2	3
104	не в	4	3
105	и для	3	3
106	и вообще	3	3
107	здесь не	3	3
108	в чем	2	3
109	должна быть	5	2
110	в нашем	11	2
111	в этих	2	2
112	все они	2	2
113	в какой	2	2
114	с этой	2	2
115	является для	2	2
116	возможна только	2	2
117	но что	2	2
118	и наконец	3	2
119	другой стороны	2	2
120	содержания и	2	2
121	и по	3	2
122	и вполне	2	2
123	можно найти	2	2
124	и так	2	2
125	к его	2	2
126	что мы	5	2
127	ни на	2	2
128	его в	4	2
129	нет ничего	2	2
130	с его	2	2
131	и более	3	2
132	в жизни	5	2
133	к этому	2	2
134	стороны и	2	2
135	но мы	2	2
136	еще раз	2	2
137	и к	4	2
138	не к	3	2
139	одно и	2	2
140	она не	2	2
141	общего с	2	2
142	как не	2	2
143	данном случае	2	2
144	быть и	3	2
145	из этого	3	2
146	на него	2	2
147	мы не	3	2
148	творца и	7	2
