N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	41
2	в преисподнюю	3	21
3	то есть	48	20
4	таким образом	6	19
5	у рабле	3	18
6	в этом	8	15
7	и все	10	14
8	как и	11	14
9	то же	6	13
10	все эти	9	13
11	мы уже	5	12
12	в преисподней	8	12
13	в его	8	12
14	прежде всего	15	11
15	в том	14	11
16	как мы	5	11
17	в себе	5	11
18	так и	6	10
19	все это	8	10
20	в то	5	10
21	и его	10	9
22	не в	2	9
23	же время	5	9
24	но и	7	9
25	и т.п	31	9
26	что в	2	9
27	рабле и	2	9
28	в конце	3	8
29	и от	3	8
30	по существу	5	8
31	то что	9	8
32	но в	5	8
33	в них	2	7
34	вовсе не	3	7
35	как бы	14	7
36	в нем	10	7
37	и не	15	7
38	в эпоху	10	7
39	это не	6	6
40	мы видим	2	6
41	есть в	3	6
42	и до	5	6
43	только в	4	6
44	о том	2	6
45	уже в	2	5
46	к этому	4	5
47	не только	4	5
48	и к	5	5
49	преисподней и	5	5
50	в ней	7	5
51	вместе с	2	5
52	что и	3	5
53	мы видели	2	5
54	как в	7	5
55	до нас	2	5
56	и у	7	5
57	а в	2	5
58	и для	4	5
59	точки зрения	4	5
60	и это	3	5
61	потому что	5	5
62	на земле	14	4
63	место в	2	4
64	том числе	11	4
65	что это	2	4
66	хотя и	4	4
67	но он	2	4
68	в образе	3	4
69	у лукиана	6	4
70	том что	5	4
71	карнавальный характер	3	4
72	в средние	10	4
73	одна из	7	4
74	было бы	5	4
75	средние века	11	4
76	в сущности	10	4
77	может быть	12	4
78	он не	3	4
79	уже говорили	2	4
80	влияние на	12	4
81	и наконец	2	4
82	мира и	2	4
83	и на	18	4
84	в более	4	4
85	и с	6	4
86	ничего не	6	4
87	из самых	2	3
88	я не	4	3
89	и другие	9	3
90	того же	2	3
91	нового времени	8	3
92	и потому	5	3
93	в мире	5	3
94	это была	2	3
95	но это	3	3
96	в своей	3	3
97	есть и	2	3
98	кроме того	3	3
99	при этом	3	3
100	из них	4	3
101	несмотря на	2	3
102	например в	5	3
103	все то	3	3
104	и их	2	3
105	что он	4	3
106	проявляется в	4	3
107	жизни и	9	3
108	во всех	12	3
109	в форме	6	3
110	в их	2	3
111	не может	2	3
112	для этой	2	3
113	не было	4	3
114	мы найдем	3	3
115	в той	2	3
116	с точки	2	3
117	и по	3	3
118	той же	5	3
119	тем что	2	3
120	не знает	4	3
121	связанные с	3	3
122	и вся	3	3
123	его в	2	3
124	так сказать	5	3
125	так как	7	3
126	все его	2	3
127	я видел	3	3
128	например у	3	2
129	перед нами	5	2
130	с его	2	2
131	именно в	2	2
132	и др	14	2
133	никогда не	2	2
134	числе и	10	2
135	связаны с	3	2
136	в этих	5	2
137	и образов	2	2
138	характерно что	2	2
139	здесь как	3	2
140	здесь и	4	2
141	и так	3	2
142	и во	4	2
143	в одной	2	2
144	с этим	2	2
145	человека в	3	2
146	и ее	6	2
147	одновременно и	3	2
148	более или	3	2
149	по своему	6	2
150	они и	2	2
151	в большинстве	4	2
152	в себя	6	2
153	отношение к	6	2
154	тот же	2	2
155	еще не	5	2
156	со всеми	8	2
157	здесь на	2	2
158	своего рода	3	2
159	xvii века	3	2
160	в заключение	2	2
161	особый характер	2	2
162	одной из	4	2
163	власти и	2	2
164	нужно сказать	2	2
165	а также	4	2
166	на землю	4	2
167	к человеку	2	2
168	или менее	3	2
169	во всей	4	2
170	по отношению	2	2
171	в связи	2	2
172	в особенности	2	2
173	в разных	4	2
174	еще более	5	2
175	и других	9	2
176	для всех	2	2
177	а не	11	2
178	с самого	3	2
179	мы здесь	3	2
180	особенно в	4	2
181	норм и	2	2
182	мы не	4	2
183	их в	2	2
184	через все	2	2
185	в литературе	5	2
186	к самому	4	2
187	карнавального типа	15	2
188	во все	5	2
189	и т.д	2	2
190	также и	4	2
191	далеко не	2	2
192	как он	2	2
193	преисподней с	2	2
194	большинстве случаев	4	2
195	в которой	2	2
196	с ним	2	2
197	в области	3	2
198	нет ни	2	2
199	это было	3	2
