N	2gram	Voloshinov_1	Myshleni
1	с помощью	6	42
2	в процессе	14	27
3	и в	19	25
4	в том	6	23
5	том что	3	20
6	и речи	2	20
7	внутренней речи	9	19
8	что в	4	17
9	так же	7	17
10	таким образом	17	17
11	в основе	2	16
12	как и	12	15
13	то что	8	15
14	в его	6	15
15	в этом	16	14
16	может быть	26	13
17	между собой	2	13
18	так как	2	12
19	в качестве	2	12
20	как бы	15	10
21	и не	26	10
22	того что	3	10
23	было бы	4	10
24	что и	2	10
25	только в	9	10
26	связи с	11	9
27	как в	4	9
28	мы не	6	9
29	ни в	2	9
30	того чтобы	5	8
31	не является	4	8
32	тем что	2	8
33	как мы	13	8
34	речи и	3	8
35	все эти	7	7
36	по себе	4	7
37	для того	4	7
38	мы можем	2	7
39	в области	3	7
40	самого начала	4	6
41	не менее	4	6
42	с другой	5	6
43	с самого	4	6
44	не в	5	6
45	высшей степени	3	6
46	же как	2	6
47	совпадает с	2	6
48	не может	24	6
49	в связи	7	6
50	и на	4	6
51	в высшей	3	6
52	в основном	6	6
53	мы должны	3	6
54	от этого	2	6
55	что он	2	6
56	в отношении	4	6
57	зависимости от	2	6
58	того же	6	6
59	не только	8	6
60	все же	8	6
61	благодаря этому	2	6
62	в отличие	5	6
63	точки зрения	34	6
64	все это	3	6
65	можно было	2	6
66	слова и	3	6
67	отличие от	5	6
68	так и	11	5
69	именно в	5	5
70	к одному	4	5
71	тем не	2	5
72	и как	3	5
73	для него	9	5
74	при этом	8	5
75	одним из	2	5
76	на этой	2	5
77	с ее	2	5
78	если бы	2	5
79	внутренняя речь	9	5
80	мы уже	2	5
81	и к	3	5
82	о том	2	5
83	входит в	5	5
84	связи между	5	5
85	из которых	2	5
86	могут быть	2	5
87	и т.д	2	5
88	не могут	3	4
89	независимо от	2	4
90	в частности	2	4
91	никогда не	2	4
92	в своем	2	4
93	в какой	3	4
94	из этих	2	4
95	прежде всего	13	4
96	в смысле	6	4
97	к тому	2	4
98	мы знаем	5	4
99	мог бы	2	4
100	смысле этого	3	4
101	всяком случае	2	4
102	отнюдь не	6	4
103	речь и	2	4
104	из них	3	4
105	но и	8	4
106	от того	4	4
107	не столько	4	4
108	друг друга	8	4
109	а в	4	4
110	сказать что	4	4
111	говорит он	2	4
112	в то	3	4
113	от нее	2	4
114	что слово	4	4
115	с этим	4	4
116	и все	5	4
117	так называемая	4	4
118	и того	6	4
119	речевого общения	3	4
120	одного и	5	4
121	еще не	4	4
122	мы говорили	3	4
123	он не	3	4
124	какой степени	2	4
125	речи как	2	4
126	речи в	3	4
127	той же	2	4
128	во всяком	5	4
129	этого слова	2	4
130	и это	3	4
131	там где	2	4
132	как с	2	4
133	с этой	2	3
134	в свою	2	3
135	как оно	2	3
136	связаны с	2	3
137	переход от	4	3
138	формы в	2	3
139	в самом	10	3
140	имеет место	2	3
141	в котором	3	3
142	знака в	5	3
143	и их	2	3
144	этот процесс	3	3
145	другой стороны	6	3
146	по отношению	3	3
147	этом отношении	3	3
148	в результате	9	3
149	между тем	3	3
150	его в	3	3
151	как он	2	3
152	как она	2	3
153	не как	2	3
154	к этому	5	3
155	его к	2	3
156	то в	2	3
157	или иной	3	3
158	из основных	3	3
159	для марксизма	3	3
160	не есть	3	3
161	если мы	11	3
162	между ними	4	3
163	этот вопрос	5	3
164	является в	3	3
165	ничего общего	5	3
166	место в	3	2
167	то же	7	2
168	в общей	2	2
169	значения слова	2	2
170	тому что	2	2
171	для решения	2	2
172	и от	3	2
173	одного из	3	2
174	следовательно не	2	2
175	первый план	2	2
176	одной и	2	2
177	мы ограничимся	2	2
178	ни было	10	2
179	но все	3	2
180	является не	6	2
181	свою очередь	2	2
182	связь и	2	2
183	и той	2	2
184	в новое	2	2
185	эти формы	2	2
186	в нем	10	2
187	в корне	3	2
188	где они	2	2
189	это положение	2	2
190	и только	2	2
191	этой проблемы	4	2
192	и других	2	2
193	здесь мы	4	2
194	должно быть	2	2
195	все остальные	2	2
196	в своих	2	2
197	от одного	3	2
198	и здесь	6	2
199	в начале	5	2
200	знаков в	2	2
201	бы в	2	2
202	с объективной	3	2
203	между двумя	3	2
204	к другому	3	2
205	только при	3	2
206	и во	2	2
207	этом смысле	2	2
208	ясно что	5	2
209	конечно в	2	2
210	на первый	2	2
211	для всего	3	2
212	этот момент	2	2
213	в таком	2	2
214	к данному	2	2
215	одна из	2	2
216	тот же	4	2
217	это так	2	2
218	и потому	5	2
219	отношению к	2	2
220	не будет	4	2
221	в своей	3	2
222	оно становится	2	2
223	к проблеме	2	2
224	и эта	4	2
225	на этот	3	2
226	и для	11	2
227	и его	19	2
228	или в	2	2
229	или иначе	2	2
230	с другими	3	2
231	в каком	3	2
232	в себе	2	2
233	данной формы	2	2
234	в чем	2	2
235	а как	3	2
