N	2gram	Losev_Prob_3	Istorich
1	что он	9	24
2	и т	13	19
3	не только	14	18
4	т д	13	18
5	может быть	28	17
6	никогда не	6	15
7	и в	44	15
8	мы имеем	2	15
9	но и	10	14
10	так как	9	14
11	так же	5	13
12	что в	8	12
13	а в	5	12
14	то что	23	12
15	об этом	3	11
16	в этих	2	11
17	и не	35	11
18	в этом	17	11
19	что они	5	10
20	его в	3	10
21	то же	13	10
22	с тем	5	9
23	еще не	5	9
24	все же	6	9
25	и здесь	5	9
26	в другом	2	9
27	потому что	25	9
28	связи с	8	8
29	он не	8	8
30	мы можем	6	8
31	очень много	3	8
32	том что	12	7
33	в нем	9	7
34	вместе с	2	7
35	сих пор	2	7
36	таким образом	9	7
37	не в	13	7
38	ничего не	3	7
39	точно так	3	6
40	так что	12	6
41	до сих	2	6
42	мы уже	4	6
43	что это	3	6
44	в его	9	6
45	как бы	9	6
46	то это	10	6
47	что и	9	6
48	и что	7	6
49	в том	21	6
50	только в	19	6
51	но в	12	6
52	и есть	5	5
53	с этим	2	5
54	прежде всего	3	5
55	этом случае	5	5
56	к тому	3	5
57	но все	3	5
58	как в	5	5
59	она не	3	5
60	было бы	8	5
61	же как	3	5
62	в котором	2	5
63	так и	10	5
64	что при	2	5
65	не может	7	5
66	в связи	7	5
67	а не	18	5
68	можно было	4	5
69	с одной	2	4
70	и другие	3	4
71	для нас	16	4
72	но это	8	4
73	в этой	3	4
74	при этом	4	4
75	в ней	5	4
76	другими словами	6	4
77	не будем	2	4
78	дело не	2	4
79	и с	9	4
80	тем что	4	4
81	в себе	8	4
82	что здесь	5	4
83	мы должны	7	4
84	все эти	7	4
85	как она	2	4
86	всех этих	2	3
87	в качестве	3	3
88	и его	5	3
89	на то	3	3
90	как это	2	3
91	когда она	2	3
92	между прочим	2	3
93	же и	4	3
94	но если	6	3
95	о том	6	3
96	когда он	2	3
97	а именно	8	3
98	в их	2	3
99	все это	5	3
100	того что	8	3
101	мы не	7	3
102	он в	2	3
103	то чего	2	3
104	эти слова	2	3
105	он и	2	3
106	как будто	3	3
107	что мы	8	3
108	и это	9	3
109	он является	3	2
110	уже в	3	2
111	не было	5	2
112	и более	2	2
113	в мифе	3	2
114	могут быть	2	2
115	на котором	2	2
116	перед нами	8	2
117	с другой	7	2
118	мы могли	4	2
119	это не	9	2
120	не столько	2	2
121	но с	2	2
122	на самом	7	2
123	с которой	2	2
124	в тех	3	2
125	нисколько не	2	2
126	говорят о	3	2
127	о его	2	2
128	что у	3	2
129	ни в	8	2
130	да и	5	2
131	именно в	2	2
132	по существу	2	2
133	как и	10	2
134	мы видели	2	2
135	является не	2	2
136	таких случаях	2	2
137	но не	3	2
138	а то	3	2
139	есть и	2	2
140	здесь в	3	2
141	не что	4	2
142	кроме того	3	2
143	в нашей	2	2
144	и может	2	2
145	и если	6	2
146	мы в	4	2
147	и для	2	2
148	в поисках	2	2
149	а также	4	2
150	хотя бы	3	2
151	с ее	2	2
152	из них	2	2
153	во всех	2	2
154	и именно	2	2
155	и только	6	2
156	другой стороны	5	2
157	а с	2	2
158	не просто	23	2
159	это так	2	2
160	имеется в	4	2
161	когда мы	15	2
162	самом деле	3	2
163	тут же	4	2
164	тем самым	5	2
165	дает нам	2	2
166	и по	2	2
167	и вполне	5	2
168	д и	4	2
169	его не	2	2
170	происходит в	2	2
171	или в	4	2
172	с другими	3	2
173	и то	14	2
174	в которых	3	2
175	сказать что	16	2
176	и ее	3	2
177	что иное	4	2
178	это за	3	2
179	в таких	3	2
180	будто бы	3	2
181	при помощи	8	2
182	нет ничего	6	2
183	здесь не	8	2
184	только с	4	2
185	в которой	2	2
186	иное как	4	2
187	в виду	10	2
188	из него	2	2
