N	2gram	Propp_Isto_7	Myshleni
1	в том	7	28
2	и в	24	28
3	то что	7	28
4	в этом	12	27
5	того что	6	24
6	потому что	9	22
7	не может	14	19
8	том что	10	19
9	таким образом	7	18
10	что он	21	18
11	только в	6	18
12	что в	13	17
13	в силу	2	17
14	не только	21	16
15	так же	6	15
16	может быть	14	13
17	сказать что	2	13
18	точки зрения	4	13
19	тому что	2	11
20	и не	4	11
21	как бы	4	11
22	что мы	3	11
23	как мы	3	10
24	но и	11	10
25	так как	8	10
26	но не	6	10
27	было бы	2	9
28	мы можем	4	9
29	никогда не	4	8
30	в самом	2	8
31	мы видели	7	8
32	еще не	8	8
33	тем что	6	8
34	того же	2	7
35	показывает что	8	7
36	в нем	6	7
37	мы видим	10	7
38	отношение к	5	7
39	он не	6	7
40	вместе с	7	7
41	то же	8	7
42	там где	5	7
43	в которой	2	7
44	же как	4	6
45	при переходе	2	6
46	так что	3	6
47	и что	10	6
48	не имеет	4	6
49	в то	2	6
50	тогда когда	3	6
51	его в	3	6
52	как и	6	6
53	то время	2	6
54	так и	5	6
55	мы не	4	6
56	вообще не	2	6
57	в чем	5	6
58	не могут	2	5
59	это не	10	5
60	вопрос о	3	5
61	и тем	2	5
62	в свете	3	5
63	время как	2	5
64	и на	2	5
65	и все	6	5
66	но в	5	5
67	того как	3	5
68	на то	3	4
69	мы знаем	2	4
70	не в	9	4
71	например в	3	4
72	нас к	2	4
73	на этот	2	4
74	с этим	2	4
75	в состоянии	4	4
76	они не	2	4
77	друг друга	2	4
78	в одной	2	4
79	мы имеем	12	4
80	знаем что	3	4
81	в качестве	3	4
82	что при	2	4
83	что и	8	4
84	во всех	7	4
85	в другой	3	3
86	из этих	3	3
87	совершенно очевидно	2	3
88	это означает	2	3
89	как это	2	3
90	отличается от	2	3
91	при этом	4	3
92	на его	2	3
93	в первую	7	3
94	хотя и	3	3
95	в ином	12	3
96	в их	4	3
97	и по	3	3
98	в основе	2	3
99	и здесь	12	3
100	начинается с	4	3
101	с его	3	3
102	должен был	2	3
103	в них	3	3
104	лежит в	2	3
105	связанные с	2	3
106	связи с	3	3
107	связано с	3	3
108	до сих	2	3
109	мы должны	4	3
110	не по	2	3
111	один из	7	3
112	с ней	3	3
113	сих пор	3	3
114	как в	12	3
115	а не	8	3
116	что такое	2	3
117	и его	3	3
118	этот вопрос	2	3
119	представляет собой	4	3
120	с того	4	3
121	представляют собой	5	3
122	как только	2	2
123	не менее	5	2
124	на вопрос	4	2
125	и другие	9	2
126	в этих	13	2
127	с другой	9	2
128	с этой	6	2
129	в конце	3	2
130	раньше чем	3	2
131	прежде всего	2	2
132	к которой	2	2
133	раз он	2	2
134	для нас	6	2
135	но это	3	2
136	и другое	2	2
137	и от	2	2
138	себе и	3	2
139	в котором	2	2
140	и др	2	2
141	из них	2	2
142	все это	8	2
143	другой стороны	8	2
144	в связи	2	2
145	образом мы	2	2
146	все эти	2	2
147	на том	2	2
148	и наконец	3	2
149	в других	4	2
150	но он	2	2
151	известно что	2	2
152	приходит к	3	2
153	от него	3	2
154	что у	4	2
155	с ним	5	2
156	и там	2	2
157	если он	3	2
158	у него	10	2
159	он может	4	2
160	стоят в	2	2
161	представления о	4	2
162	по существу	4	2
163	она не	2	2
164	для объяснения	3	2
165	мы уже	4	2
166	все же	9	2
167	когда он	3	2
168	ее в	3	2
169	только на	2	2
170	нами в	2	2
171	а в	10	2
172	на ней	3	2
173	в иной	2	2
174	в данном	4	2
175	что они	3	2
176	нами выше	2	2
