N	2gram	Propp_Isto_1	FransuaR
1	и в	28	65
2	и др	7	24
3	как бы	2	22
4	и не	9	22
5	вовсе не	2	18
6	в том	9	16
7	в этом	8	15
8	но в	8	14
9	в нем	2	13
10	прежде всего	10	11
11	и на	4	11
12	и его	3	10
13	и потому	2	10
14	не только	12	10
15	но и	10	10
16	так и	9	10
17	все эти	4	10
18	в эпоху	2	9
19	в его	5	9
20	во всех	2	9
21	все это	4	9
22	в своем	5	8
23	в основе	4	8
24	всех этих	2	8
25	в дальнейшем	5	8
26	здесь в	2	8
27	и другие	4	8
28	и даже	4	8
29	его в	6	7
30	в области	2	7
31	только в	11	7
32	никогда не	14	6
33	не знает	5	6
34	том что	7	6
35	все же	10	6
36	как мы	3	6
37	еще не	7	6
38	при этом	3	6
39	может быть	25	6
40	в ней	7	6
41	сказать что	5	6
42	так как	6	6
43	в одном	5	5
44	в частности	2	5
45	превращается в	4	5
46	потому что	4	5
47	отличие от	2	5
48	для него	2	5
49	и пр	4	5
50	связь с	4	5
51	еще и	2	5
52	как в	2	5
53	как и	4	5
54	между тем	2	5
55	xix века	2	5
56	связи с	4	4
57	или меньшей	2	4
58	не в	9	4
59	в этой	6	4
60	большей или	2	4
61	из них	3	4
62	сих пор	5	4
63	до сих	5	4
64	в их	3	4
65	для нас	13	4
66	в отличие	2	4
67	между ними	2	4
68	во время	3	4
69	не могут	2	3
70	мы будем	5	3
71	что в	12	3
72	на котором	3	3
73	это не	7	3
74	эти формы	3	3
75	не просто	3	3
76	в тех	2	3
77	что он	10	3
78	в ее	2	3
79	но все	4	3
80	но это	4	3
81	о нем	2	3
82	по своей	2	3
83	даже в	4	3
84	то что	9	3
85	и их	3	3
86	как раз	2	3
87	не может	15	3
88	в форме	3	3
89	уже не	3	3
90	во всей	2	3
91	с другой	6	3
92	по его	2	3
93	по ходу	2	3
94	в себе	2	3
95	и здесь	7	3
96	с ним	2	3
97	ничего не	2	3
98	и с	4	3
99	ни к	2	2
100	но не	5	2
101	в книге	3	2
102	к тому	6	2
103	поэтому в	2	2
104	или даже	3	2
105	представления о	3	2
106	и от	2	2
107	раз и	3	2
108	во многих	2	2
109	значение и	2	2
110	так например	6	2
111	а затем	2	2
112	из всех	2	2
113	мы видим	11	2
114	это время	2	2
115	одной стороны	4	2
116	и часто	2	2
117	и он	3	2
118	например в	5	2
119	наряду с	3	2
120	он не	2	2
121	в основном	2	2
122	не вполне	2	2
123	в таких	2	2
124	подчеркнуть что	2	2
125	и для	4	2
126	в целом	2	2
127	в большинстве	4	2
128	в некоторых	2	2
129	на него	4	2
130	образов и	2	2
131	вопрос мы	2	2
132	приводит к	2	2
133	в свете	2	2
134	отношения к	2	2
135	с одной	4	2
136	на них	2	2
137	и этим	2	2
138	и вот	2	2
139	мы здесь	3	2
140	того что	4	2
141	что не	2	2
142	что мы	7	2
143	на этот	2	2
144	и по	3	2
145	есть только	3	2
146	одним из	2	2
147	или в	5	2
148	этот вопрос	7	2
149	а иногда	2	2
150	различные формы	2	2
151	их в	5	2
152	в этих	7	2
153	могут быть	4	2
154	во всем	3	2
155	о том	9	2
156	дело в	3	2
157	бы быть	3	2
158	античности и	2	2
159	в особенности	2	2
160	большинстве случаев	4	2
161	это было	2	2
