N	2gram	Vinokur_Ku_1	Analitik
1	в качестве	7	31
2	может быть	13	29
3	в том	30	27
4	не может	7	22
5	и не	12	21
6	в частности	4	19
7	и в	24	18
8	а не	8	17
9	но и	6	17
10	не только	10	15
11	тогда как	2	14
12	не в	11	14
13	как и	2	13
14	в его	12	13
15	в этом	14	13
16	том что	21	12
17	при этом	6	12
18	состоит в	3	11
19	в себе	3	11
20	но не	5	10
21	то же	8	9
22	а в	5	9
23	иначе говоря	2	9
24	в то	2	9
25	не есть	4	8
26	в той	5	8
27	нуждается в	3	8
28	но в	2	8
29	к тому	5	7
30	том чтобы	8	7
31	этого слова	3	7
32	тем самым	4	7
33	это не	7	6
34	прежде всего	9	6
35	или иной	3	6
36	же время	2	6
37	в самом	10	6
38	в сущности	3	6
39	должен быть	4	6
40	то что	9	6
41	в своей	2	6
42	по отношению	8	6
43	точки зрения	14	6
44	только в	11	6
45	мы имеем	6	6
46	и того	2	5
47	и как	2	5
48	в этой	3	5
49	что в	17	5
50	как бы	7	5
51	отношению к	9	5
52	в целом	4	5
53	в их	3	5
54	сводится к	3	5
55	лишь в	2	5
56	и его	5	5
57	между тем	5	5
58	и на	4	5
59	о том	9	5
60	иное как	2	5
61	того что	9	4
62	и более	2	4
63	с другой	7	4
64	не всегда	2	4
65	по себе	2	4
66	ни в	2	4
67	того же	4	4
68	для того	16	4
69	в области	7	4
70	не с	3	4
71	все же	12	4
72	вместе с	7	4
73	так и	7	4
74	именно в	6	4
75	уже не	8	4
76	с точки	9	4
77	с ним	5	4
78	в рамках	4	3
79	не могут	2	3
80	с его	4	3
81	однако не	6	3
82	и есть	2	3
83	хотя бы	10	3
84	и все	2	3
85	или иного	3	3
86	в собственном	2	3
87	в нем	4	3
88	что он	6	3
89	и т	33	3
90	в силу	10	3
91	еще не	5	3
92	что не	5	3
93	одним из	2	3
94	он не	2	3
95	о нем	2	3
96	в котором	3	3
97	если в	2	3
98	даже в	3	3
99	дело не	2	3
100	что и	4	3
101	а именно	2	3
102	смысл и	2	3
103	таким образом	12	3
104	а с	3	3
105	от себя	2	3
106	того чтобы	17	3
107	того или	4	3
108	в таком	3	3
109	не случайно	6	3
110	мере в	6	3
111	т п	18	3
112	если бы	9	3
113	может иметь	2	2
114	и то	3	2
115	никогда не	2	2
116	все эти	6	2
117	для этого	3	2
118	в какой	6	2
119	не столько	2	2
120	не является	2	2
121	из этих	4	2
122	тогда когда	6	2
123	не просто	5	2
124	была бы	3	2
125	вовсе не	10	2
126	том и	2	2
127	вопрос о	2	2
128	его к	3	2
129	той мере	5	2
130	можно сказать	3	2
131	и потому	4	2
132	соответствии с	3	2
133	в противовес	3	2
134	должно быть	3	2
135	в пределах	4	2
136	было бы	15	2
137	в собственно	2	2
138	несмотря на	3	2
139	себе в	3	2
140	на его	3	2
141	свое время	2	2
142	каждом из	2	2
143	понимать как	2	2
144	и является	4	2
145	в свое	2	2
146	язык есть	6	2
147	науки о	3	2
148	не все	2	2
149	один из	4	2
150	из них	4	2
151	не говоря	2	2
152	со стороны	4	2
153	что же	6	2
154	и тогда	4	2
155	другой стороны	6	2
156	на примере	2	2
157	здесь не	3	2
158	той же	3	2
159	этом отношении	5	2
160	на самом	2	2
161	самом деле	9	2
162	может служить	2	2
163	свидетельствует о	2	2
164	следует что	4	2
165	роль в	4	2
166	на себя	3	2
167	также и	2	2
168	тем более	2	2
169	в данном	4	2
170	одного и	2	2
171	могли бы	2	2
172	в первом	3	2
173	так как	9	2
174	потому что	23	2
175	в которой	6	2
176	и с	5	2
