N	2gram	Vygotskiy__6	KulturaY
1	и в	28	23
2	точки зрения	13	23
3	в том	28	22
4	не только	16	17
5	было бы	9	16
6	в этом	27	16
7	с точки	10	16
8	в области	6	14
9	может быть	13	14
10	самом деле	2	14
11	что в	17	13
12	в самом	8	13
13	не менее	2	12
14	для того	8	12
15	потому что	22	12
16	вопрос о	5	11
17	том что	19	11
18	а не	3	11
19	того что	24	11
20	в его	3	11
21	того чтобы	10	11
22	можно было	7	11
23	у нас	2	10
24	и не	11	10
25	прежде всего	2	9
26	еще не	8	9
27	таким образом	18	9
28	так как	10	9
29	если бы	7	8
30	зависимости от	5	8
31	до сих	3	8
32	сих пор	3	8
33	как на	3	8
34	в нашем	4	7
35	с другой	2	7
36	если мы	2	7
37	в зависимости	5	7
38	на фоне	3	7
39	те же	3	7
40	и что	6	7
41	речи в	2	7
42	в данном	2	7
43	сказать что	13	7
44	все эти	2	7
45	как это	3	7
46	того как	5	7
47	с тем	5	6
48	для этого	2	6
49	языка в	2	6
50	по себе	3	6
51	что и	4	6
52	что он	18	6
53	в силу	17	6
54	при этом	3	6
55	и тем	5	6
56	так и	6	6
57	в их	3	6
58	не может	19	6
59	то же	7	6
60	с помощью	13	6
61	могут быть	5	6
62	связи с	3	6
63	только в	18	6
64	я не	4	5
65	не могут	5	5
66	независимо от	3	5
67	слов и	3	5
68	как и	6	5
69	не в	4	5
70	хотя и	3	5
71	как бы	11	5
72	все же	2	5
73	от того	10	5
74	в связи	2	5
75	как мы	10	5
76	во внимание	2	5
77	а в	2	5
78	но это	2	5
79	тем что	8	5
80	из этих	3	5
81	в первом	4	5
82	в чем	6	5
83	письменной речи	7	4
84	были бы	2	4
85	тому что	11	4
86	ясно что	4	4
87	один из	3	4
88	этого слова	2	4
89	этом случае	2	4
90	для нас	2	4
91	для нашей	2	4
92	только тогда	4	4
93	в целом	3	4
94	того же	7	4
95	в сущности	7	4
96	в своей	2	4
97	то что	28	4
98	как в	3	4
99	целый ряд	4	4
100	как раз	6	4
101	в нашей	3	4
102	в своем	7	4
103	в той	4	4
104	заключается в	7	4
105	тем самым	8	4
106	что такое	3	4
107	отношения между	4	4
108	которые в	4	4
109	мы говорим	2	4
110	тогда когда	6	4
111	на вопрос	2	3
112	но на	2	3
113	и более	2	3
114	бы сказать	2	3
115	это не	5	3
116	именно в	4	3
117	к тому	10	3
118	и к	6	3
119	что на	4	3
120	в отношении	10	3
121	с этой	2	3
122	но как	3	3
123	по существу	2	3
124	это и	3	3
125	мы видели	8	3
126	то в	5	3
127	что именно	2	3
128	но не	10	3
129	очевидно что	3	3
130	в первую	3	3
131	он не	7	3
132	но если	4	3
133	только то	3	3
134	отношение к	7	3
135	в процессе	9	3
136	но и	10	3
137	первую очередь	3	3
138	по отношению	10	3
139	связь между	4	3
140	другой стороны	2	3
141	мы не	6	3
142	они не	4	3
143	речи как	2	3
144	не по	3	3
145	в ряду	2	3
146	не имеет	6	3
147	той же	4	3
148	в которых	2	3
149	нас в	2	3
150	этот вопрос	3	3
151	в то	6	3
152	и только	3	3
153	она не	2	3
154	мы должны	3	3
155	там где	7	3
156	когда мы	6	3
157	все это	2	2
158	в частности	4	2
159	именно поэтому	2	2
160	на том	2	2
161	точку зрения	2	2
162	первом случае	3	2
163	эти последние	2	2
164	одного и	4	2
165	до крайности	2	2
166	раз и	2	2
167	и иной	2	2
168	в одном	2	2
169	что все	5	2
170	это в	2	2
171	как они	2	2
172	можно сказать	6	2
173	к его	2	2
174	и здесь	3	2
175	состоит в	2	2
176	и того	4	2
177	и как	6	2
178	что они	2	2
179	чем в	2	2
180	по своему	2	2
181	связи и	3	2
182	в качестве	4	2
183	мог бы	3	2
184	каждой из	2	2
185	к другому	4	2
186	иначе говоря	3	2
187	нас к	4	2
188	что если	2	2
189	в котором	2	2
190	его в	6	2
191	но мы	3	2
192	не с	2	2
193	отношению к	10	2
194	в пределах	5	2
195	речь в	2	2
196	когда он	2	2
197	вместе с	7	2
198	понятие о	2	2
199	мысли и	2	2
200	отношений между	10	2
201	в свете	5	2
202	внимание на	2	2
203	отличается от	3	2
204	языка и	5	2
205	он имеет	2	2
206	при котором	2	2
207	только что	2	2
208	из того	5	2
209	перейти к	2	2
210	к другой	6	2
211	между понятиями	21	2
212	на этот	4	2
213	не станем	2	2
214	принять во	2	2
215	так же	15	2
216	с другими	2	2
217	не знает	3	2
218	остается в	2	2
219	что мы	11	2
220	мы называем	2	2
221	на этом	4	2
222	в этих	2	2
223	относится к	4	2
224	для каждой	2	2
225	мы имеем	4	2
226	но в	5	2
