N	2gram	Losev_Prob_1	Literetu
1	не только	17	24
2	при этом	6	19
3	в качестве	2	17
4	но и	9	17
5	а не	15	16
6	в том	9	16
7	том что	12	14
8	может быть	14	13
9	и не	31	12
10	в этом	19	12
11	прежде всего	10	11
12	в своем	5	11
13	такого рода	7	10
14	то что	42	10
15	или иначе	2	9
16	так или	2	8
17	не в	4	8
18	и в	32	8
19	только в	7	8
20	как это	6	8
21	не менее	19	7
22	в его	6	7
23	как бы	14	7
24	уже не	3	7
25	в себе	15	7
26	я и	2	7
27	в жизни	3	6
28	как и	3	6
29	связи с	5	6
30	того что	7	6
31	точки зрения	3	6
32	то есть	33	6
33	с его	2	5
34	казалось бы	4	5
35	что он	7	5
36	же в	4	5
37	а также	4	5
38	для себя	3	5
39	искусства и	3	5
40	как в	4	5
41	не может	8	5
42	то же	10	5
43	уже в	3	5
44	тем самым	4	5
45	в данном	9	5
46	в то	6	5
47	для этого	3	4
48	это не	6	4
49	в конце	6	4
50	в случае	3	4
51	но не	9	4
52	еще не	9	4
53	и тем	13	4
54	из них	3	4
55	по преимуществу	2	4
56	в своей	8	4
57	данном случае	8	4
58	так и	12	4
59	никогда не	7	4
60	в связи	4	4
61	и его	3	4
62	как раз	13	4
63	не как	2	4
64	в этой	10	4
65	с собой	2	4
66	не было	4	3
67	что в	12	3
68	и есть	6	3
69	с другой	3	3
70	да и	3	3
71	что его	3	3
72	например в	2	3
73	в самом	6	3
74	несмотря на	3	3
75	же и	3	3
76	один из	4	3
77	в их	4	3
78	а в	4	3
79	таким образом	6	3
80	еще и	5	3
81	и даже	11	3
82	потому что	16	3
83	во всяком	7	3
84	одно из	2	3
85	он и	8	3
86	но в	14	3
87	также и	11	3
88	далеко не	5	3
89	его в	6	3
90	дело в	3	3
91	в области	2	3
92	в виду	6	3
93	для них	2	2
94	по этому	3	2
95	отнюдь не	10	2
96	однако в	2	2
97	будь то	3	2
98	из этих	2	2
99	подобно тому	2	2
100	раз и	9	2
101	а потому	2	2
102	россии как	2	2
103	к тому	3	2
104	а только	5	2
105	тем не	18	2
106	и того	2	2
107	или иной	5	2
108	особого рода	2	2
109	того же	3	2
110	для него	2	2
111	было бы	8	2
112	по поводу	4	2
113	о своем	2	2
114	мы в	3	2
115	на один	2	2
116	общего с	8	2
117	за пределы	6	2
118	в искусстве	3	2
119	и является	7	2
120	всяком случае	3	2
121	xx века	2	2
122	не является	5	2
123	говоря уже	2	2
124	в нем	13	2
125	не есть	29	2
126	только то	4	2
127	на том	4	2
128	в сущности	2	2
129	то он	2	2
130	только на	4	2
131	не говоря	4	2
132	то и	6	2
133	не на	3	2
134	для своего	2	2
135	и только	4	2
136	мышления и	4	2
137	все эти	8	2
138	самом деле	6	2
139	что не	3	2
140	что такое	6	2
141	хотя бы	3	2
142	и вполне	3	2
143	с точки	3	2
144	поскольку он	2	2
145	что для	2	2
146	во многих	2	2
147	можно было	3	2
148	тому как	2	2
149	и то	6	2
150	между тем	2	2
151	тем более	5	2
152	тем что	7	2
153	могут быть	2	2
154	на себя	2	2
155	как будто	3	2
156	о том	11	2
157	как он	4	2
158	нет ничего	10	2
159	в сознании	5	2
