N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	24
2	что он	2	21
3	не только	13	21
4	может быть	9	14
5	не может	3	14
6	в этих	6	13
7	что в	12	13
8	как в	3	12
9	в этом	15	12
10	и здесь	4	12
11	но и	11	11
12	это не	2	10
13	у него	8	10
14	том что	4	10
15	а в	3	10
16	мы видим	5	10
17	и другие	2	9
18	с другой	2	9
19	все же	2	9
20	о том	4	9
21	потому что	2	9
22	еще не	3	8
23	что и	3	8
24	все это	4	8
25	то же	7	8
26	а не	5	8
27	так как	4	8
28	один из	4	7
29	в том	8	7
30	мы видели	3	7
31	одна из	3	7
32	во всех	6	7
33	то что	5	7
34	вместе с	3	7
35	к нему	2	7
36	таким образом	10	7
37	тем что	3	6
38	всех этих	3	6
39	об этом	3	6
40	как и	11	6
41	но не	2	6
42	мы увидим	2	6
43	в нем	5	6
44	он не	9	6
45	и все	9	6
46	во время	8	6
47	только в	3	6
48	как он	2	6
49	не менее	2	5
50	отношение к	8	5
51	дело не	3	5
52	так и	3	5
53	здесь мы	2	5
54	видно что	4	5
55	там где	3	5
56	но в	8	5
57	в состоянии	2	4
58	вовсе не	12	4
59	но все	3	4
60	при этом	3	4
61	есть и	2	4
62	одной из	2	4
63	мы уже	13	4
64	своего рода	2	4
65	с того	2	4
66	как бы	3	4
67	за него	2	4
68	в их	4	4
69	и не	13	4
70	в других	3	4
71	мы не	2	4
72	так в	4	4
73	точки зрения	2	4
74	в данном	4	4
75	уже в	2	3
76	с его	3	3
77	в них	9	3
78	представление о	2	3
79	в дальнейшем	2	3
80	кроме того	3	3
81	него и	2	3
82	и если	2	3
83	например в	2	3
84	здесь нет	2	3
85	сих пор	4	3
86	данном случае	2	3
87	в свете	3	3
88	как мы	10	3
89	должны быть	2	3
90	и наконец	3	3
91	и даже	4	3
92	и его	17	3
93	но это	3	3
94	он дает	2	3
95	из этих	2	3
96	связи с	6	3
97	в конце	3	3
98	из самых	2	2
99	думать что	2	2
100	того же	2	2
101	и так	2	2
102	и от	3	2
103	но здесь	2	2
104	к этому	6	2
105	прежде всего	16	2
106	в литературе	5	2
107	и ее	2	2
108	в то	6	2
109	мы знаем	2	2
110	огонь и	2	2
111	ни в	4	2
112	в ее	3	2
113	много в	2	2
114	связаны с	5	2
115	связанные с	3	2
116	в форме	2	2
117	было бы	4	2
118	здесь и	5	2
119	на его	2	2
120	в самом	6	2
121	он говорит	6	2
122	и о	4	2
123	в основном	4	2
124	в котором	2	2
125	и др	7	2
126	и такие	2	2
127	он также	2	2
128	другими словами	3	2
129	ноги и	2	2
130	но конечно	2	2
131	не находит	2	2
132	связь с	6	2
133	вплоть до	3	2
134	здесь не	3	2
135	в связи	5	2
136	в особенности	5	2
137	и у	2	2
138	не так	3	2
139	в которой	2	2
140	сказать что	3	2
141	в основе	5	2
142	из них	4	2
143	он в	2	2
144	с этим	2	2
145	но он	2	2
146	и на	8	2
147	они не	3	2
148	во всем	3	2
149	только на	4	2
150	в один	2	2
151	в таких	3	2
152	все эти	8	2
153	и это	2	2
154	конечно не	2	2
155	до сих	4	2
