N	2gram	Bakhtin_Fr_3	Myslijsy
1	потому что	2	46
2	то есть	18	34
3	в том	8	32
4	и в	40	30
5	может быть	9	28
6	то же	7	23
7	не только	13	21
8	только в	3	21
9	но и	11	19
10	том что	4	18
11	то что	5	18
12	что в	12	17
13	в себе	3	16
14	и не	13	15
15	а не	5	15
16	таким образом	10	14
17	что и	3	13
18	так как	4	13
19	вместе с	3	12
20	а в	3	12
21	если бы	3	12
22	этого слова	2	11
23	так и	3	11
24	как и	11	10
25	как в	3	10
26	в этом	15	10
27	в то	6	10
28	из этих	2	9
29	для него	5	9
30	было бы	4	9
31	в нем	5	9
32	мы не	2	9
33	между тем	3	9
34	в самом	6	8
35	в ней	4	8
36	слова в	2	7
37	с другой	2	7
38	вовсе не	12	7
39	как мы	10	7
40	но не	2	7
41	в языке	2	7
42	тем что	3	7
43	что он	2	6
44	но это	3	6
45	с этим	2	6
46	из них	4	6
47	например в	2	6
48	те же	5	6
49	не может	3	6
50	образ и	2	6
51	уже в	2	5
52	одно из	3	5
53	в них	9	5
54	думать что	2	5
55	и как	3	5
56	же время	6	5
57	в своем	7	5
58	еще не	3	5
59	отношению к	2	5
60	не менее	2	5
61	по отношению	3	5
62	сказать что	3	5
63	слова и	2	5
64	до того	2	4
65	и от	3	4
66	одной и	2	4
67	мы видели	3	4
68	этот образ	7	4
69	для понимания	3	4
70	все это	4	4
71	все что	2	4
72	в его	13	4
73	в котором	2	4
74	один из	4	4
75	не к	2	4
76	и его	17	4
77	или же	2	4
78	он не	9	4
79	не было	5	4
80	для того	3	4
81	тем же	2	4
82	что для	2	4
83	в один	2	4
84	далеко не	2	4
85	и это	2	4
86	и потому	4	4
87	слово в	3	4
88	и есть	3	3
89	прежде всего	16	3
90	и все	9	3
91	к этому	6	3
92	связь с	6	3
93	именно в	2	3
94	в последнем	2	3
95	до сих	4	3
96	можно сказать	2	3
97	при этом	3	3
98	никак не	3	3
99	и следовательно	3	3
100	как бы	3	3
101	в целом	2	3
102	только на	4	3
103	того чтобы	4	3
104	к нему	2	3
105	и на	8	3
106	образом в	2	3
107	же и	3	3
108	в начале	3	3
109	здесь только	2	3
110	там где	3	3
111	в которой	2	3
112	сих пор	4	3
113	во время	8	2
114	но все	3	2
115	не были	2	2
116	об этом	3	2
117	в приведенном	3	2
118	связи с	6	2
119	не подлежит	3	2
120	в одном	7	2
121	с нею	2	2
122	это в	2	2
123	его к	2	2
124	отношение к	8	2
125	одной из	2	2
126	в ее	3	2
127	мы видим	5	2
128	в этой	3	2
129	но как	2	2
130	как о	2	2
131	у него	8	2
132	в большей	2	2
133	и если	2	2
134	на его	2	2
135	и той	2	2
136	он говорит	6	2
137	и о	4	2
138	том же	2	2
139	мы уже	13	2
140	даже в	4	2
141	все же	2	2
142	жизни и	4	2
143	в своей	6	2
144	образов и	2	2
145	и до	8	2
146	в их	4	2
147	в форме	2	2
148	так в	4	2
149	в других	3	2
150	в разных	2	2
151	этом отношении	2	2
152	это и	2	2
153	к тем	2	2
154	самом деле	3	2
155	в системе	2	2
156	и наконец	3	2
157	ко всем	3	2
158	и даже	4	2
159	той же	8	2
160	ему не	2	2
161	тут же	2	2
162	их в	3	2
163	ни в	4	2
164	с в	2	2
165	точки зрения	2	2
166	связь между	3	2
167	о том	4	2
168	и самое	3	2
169	так сказать	5	2
170	в области	4	2
171	и с	8	2
