N	2gram	Vygotskiy__3	FransuaR
1	и в	25	45
2	и не	10	15
3	не только	6	14
4	в этом	14	14
5	в его	15	13
6	и его	2	13
7	как бы	10	12
8	что в	17	12
9	в своем	4	11
10	то же	2	11
11	в то	4	11
12	прежде всего	4	10
13	в том	23	10
14	в нем	2	10
15	но и	4	10
16	как и	15	10
17	как мы	8	8
18	таким образом	17	8
19	так же	17	8
20	с его	2	7
21	том что	20	7
22	не в	6	7
23	что и	10	7
24	мы видели	6	7
25	все это	6	7
26	потому что	6	7
27	и все	4	7
28	всех этих	2	6
29	что он	6	6
30	в этой	5	6
31	он не	4	6
32	так и	5	6
33	того чтобы	8	6
34	для того	7	6
35	связи с	9	6
36	так как	12	6
37	в них	2	6
38	есть и	2	5
39	с ним	4	5
40	и к	5	5
41	мы видим	3	5
42	но это	5	5
43	на этом	3	5
44	со всеми	6	5
45	одним из	5	5
46	хотя и	2	5
47	с ее	5	5
48	от всех	2	5
49	и их	3	5
50	не может	6	5
51	в связи	6	5
52	этом отношении	3	5
53	все эти	7	5
54	в себя	3	5
55	и у	6	5
56	и как	5	5
57	и на	6	5
58	его в	3	5
59	перед нами	10	4
60	же как	6	4
61	об этом	2	4
62	все они	2	4
63	и во	2	4
64	и от	2	4
65	очень часто	2	4
66	мы не	9	4
67	и здесь	2	4
68	но не	6	4
69	по своему	11	4
70	в самом	3	4
71	мы уже	5	4
72	а также	2	4
73	не мог	4	4
74	как на	2	4
75	а в	4	4
76	той же	4	4
77	можно было	6	4
78	сказать что	4	4
79	в основе	16	4
80	с этим	4	4
81	точки зрения	6	4
82	только в	10	4
83	о том	5	4
84	связаны с	3	4
85	и это	4	4
86	зрения на	2	4
87	бы в	2	4
88	как это	7	4
89	не менее	6	3
90	как в	9	3
91	но они	2	3
92	из этих	4	3
93	в одном	2	3
94	ни в	9	3
95	но на	3	3
96	того же	6	3
97	связанные с	2	3
98	то время	4	3
99	для него	5	3
100	в своей	2	3
101	от того	4	3
102	как они	2	3
103	вместе с	14	3
104	что она	5	3
105	связь с	3	3
106	и одновременно	2	3
107	именно в	5	3
108	в течение	2	3
109	этот момент	2	3
110	с помощью	42	3
111	того что	10	3
112	на этот	2	3
113	и для	2	3
114	в которых	3	3
115	часто в	2	3
116	как он	3	3
117	там где	4	3
118	не могут	4	2
119	их с	3	2
120	если мы	3	2
121	совершенно так	2	2
122	с тем	16	2
123	независимо от	4	2
124	к этому	3	2
125	к тому	4	2
126	в отношении	6	2
127	отличие от	6	2
128	конечно в	2	2
129	когда в	3	2
130	в начале	2	2
131	то что	15	2
132	в качестве	12	2
133	было бы	10	2
134	что это	5	2
135	друг с	5	2
136	может быть	13	2
137	в ряде	4	2
138	вступают в	2	2
139	становится возможным	2	2
140	еще в	2	2
141	если в	3	2
142	с другом	5	2
143	один из	6	2
144	слова и	6	2
145	все же	6	2
146	уже говорили	5	2
147	которой можно	2	2
148	благодаря этому	6	2
149	в целом	13	2
150	когда он	3	2
151	на том	3	2
152	мы говорили	4	2
153	в свете	2	2
154	им в	3	2
155	в отличие	6	2
156	и только	2	2
157	на котором	2	2
158	при этом	5	2
159	и слово	3	2
160	и что	10	2
161	не столько	4	2
162	между тем	3	2
163	говорили что	2	2
164	мы можем	7	2
165	эти последние	2	2
166	и т.д	5	2
167	внутреннее противоречие	2	2
168	в чем	2	2
169	которая не	4	2
170	в эту	2	2
171	говорит и	2	2
172	от этого	6	2
