N	2gram	Losev_Prob_4	Dialekti
1	не есть	12	54
2	и не	28	27
3	а не	7	26
4	точки зрения	14	25
5	это значит	10	24
6	и в	20	24
7	и т	4	24
8	значит что	8	24
9	не только	24	23
10	есть нечто	9	23
11	т д	3	23
12	по себе	11	20
13	не может	5	19
14	не просто	16	18
15	и есть	4	16
16	и что	2	15
17	в таком	6	14
18	то что	15	14
19	с точки	11	14
20	может быть	9	13
21	таким образом	8	13
22	и даже	9	13
23	в мифе	3	13
24	что он	8	13
25	вовсе не	21	13
26	что это	2	12
27	миф есть	5	12
28	есть только	2	12
29	не менее	10	11
30	не имеет	4	11
31	тем не	10	10
32	отнюдь не	10	10
33	не существует	5	10
34	только не	4	10
35	ни в	17	9
36	то это	3	9
37	но и	14	9
38	что она	4	9
39	нет ничего	3	9
40	есть не	6	9
41	учение о	3	8
42	прежде всего	11	8
43	так что	6	8
44	и как	3	8
45	это есть	3	8
46	отличается от	4	8
47	что мы	3	8
48	том что	12	8
49	в этом	9	8
50	в виде	22	8
51	что в	3	7
52	в самом	2	7
53	другими словами	3	7
54	потому что	15	7
55	даже и	13	7
56	в виду	6	7
57	ясно что	7	7
58	это и	4	7
59	как и	6	7
60	нет никакого	3	7
61	только на	2	7
62	как раз	4	7
63	иное как	2	6
64	кроме того	4	6
65	но если	6	6
66	все это	9	6
67	и только	4	6
68	мифа и	2	6
69	и с	7	6
70	что иное	2	6
71	о том	5	6
72	так как	5	6
73	больше ничего	2	6
74	если бы	8	6
75	и все	8	6
76	не что	2	6
77	об этом	6	6
78	есть именно	2	6
79	что и	3	6
80	то же	7	6
81	самом деле	3	6
82	можно ли	3	5
83	всегда есть	4	5
84	как же	2	5
85	в том	20	5
86	что его	4	5
87	но это	6	5
88	хотя и	5	5
89	жизни и	5	5
90	и его	10	5
91	в то	4	5
92	как это	3	5
93	в них	5	5
94	по крайней	6	5
95	и к	3	5
96	было бы	14	5
97	он не	2	5
98	крайней мере	6	5
99	так и	10	5
100	и тогда	2	5
101	и сама	3	5
102	уже не	5	5
103	что не	4	5
104	и притом	2	5
105	мы не	7	5
106	сам по	6	5
