N	2gram	Losev_Prob_1	Istorich
1	и в	32	25
2	что он	7	22
3	вместе с	2	22
4	и т	11	20
5	т д	10	18
6	может быть	14	17
7	мы имеем	2	14
8	не только	17	13
9	но и	9	13
10	в его	6	12
11	и не	31	11
12	уже не	3	11
13	так как	11	11
14	в этом	19	10
15	тем что	7	10
16	с другой	3	9
17	его в	6	9
18	и его	3	9
19	таким образом	6	9
20	в виде	15	9
21	с тем	5	8
22	связи с	5	8
23	что в	12	8
24	этих случаях	3	8
25	том что	12	8
26	мы видим	2	8
27	еще не	9	8
28	другой стороны	3	8
29	все эти	8	8
30	и что	9	8
31	и на	8	8
32	в качестве	2	7
33	тот кто	2	7
34	как и	3	7
35	но это	8	7
36	то что	42	7
37	этом случае	2	7
38	в нем	13	7
39	при помощи	13	7
40	потому что	16	7
41	и здесь	6	7
42	только в	7	7
43	о том	11	7
44	знаем что	2	6
45	в этих	3	6
46	это не	6	6
47	прежде всего	10	6
48	как в	4	6
49	не может	8	6
50	не в	4	6
51	или в	4	6
52	могут быть	2	6
53	в том	9	6
54	что это	3	5
55	ясно что	3	5
56	с этим	3	5
57	как мы	7	5
58	для нас	5	5
59	но все	3	5
60	но не	9	5
61	мы увидим	3	5
62	например в	2	5
63	в него	2	5
64	не будем	2	5
65	так же	9	5
66	входит в	4	5
67	мы не	2	5
68	не менее	19	4
69	если не	4	4
70	не как	2	4
71	что все	3	4
72	и тем	13	4
73	с другими	2	4
74	тем не	18	4
75	в ее	3	4
76	в дальнейшем	4	4
77	мы уже	5	4
78	же как	2	4
79	на этой	2	4
80	а именно	12	4
81	все это	7	4
82	в связи	4	4
83	то же	10	4
84	в истории	4	4
85	мы здесь	2	4
86	он не	3	4
87	мы должны	5	4
88	и это	9	4
89	в которой	2	4
90	с ним	3	4
91	того как	3	4
92	никогда не	7	3
93	и как	6	3
94	но когда	2	3
95	и все	7	3
96	в целях	2	3
97	увидим ниже	2	3
98	что его	3	3
99	в этой	10	3
100	в то	6	3
101	того чтобы	9	3
102	и пр	4	3
103	на том	4	3
104	о нем	3	3
105	на себя	2	3
106	но уже	5	3
107	только после	2	3
108	для того	8	3
109	к нему	3	3
110	а в	4	3
111	в которых	3	3
112	в данном	9	3
113	их в	4	3
114	и с	2	3
115	и вообще	4	3
116	что здесь	3	3
117	в таких	2	3
118	перед нами	5	2
119	уже в	3	2
120	уже и	3	2
121	бы мы	3	2
122	не знал	5	2
123	представление об	2	2
124	вовсе не	35	2
125	по себе	15	2
126	на то	8	2
127	таких случаях	2	2
128	можно сказать	5	2
129	так что	6	2
130	указывают на	2	2
131	об этом	10	2
132	о которых	3	2
133	же в	4	2
134	по существу	2	2
135	мы и	4	2
136	и при	2	2
137	без всяких	2	2
138	того же	3	2
139	после этого	4	2
140	до сих	3	2
141	она не	2	2
142	в это	2	2
143	но есть	2	2
144	несмотря на	3	2
145	если бы	4	2
146	или на	3	2
147	но для	3	2
148	из других	2	2
149	как бы	14	2
150	и потому	2	2
151	один из	4	2
152	сих пор	3	2
153	в своей	8	2
154	во всех	7	2
155	ее в	2	2
156	данном случае	8	2
157	говорит о	3	2
158	совершенно не	6	2
159	и для	4	2
160	в одно	4	2
161	самом деле	6	2
162	именно на	3	2
163	оказывается что	2	2
164	а не	15	2
165	того что	7	2
166	в других	5	2
167	что этот	2	2
168	то в	5	2
169	сказать что	13	2
170	но он	3	2
171	точки зрения	3	2
172	на одном	2	2
173	к его	2	2
174	что мы	13	2
175	из них	3	2
176	особенно в	2	2
177	не потому	2	2
178	ничего не	10	2
179	о чем	6	2
180	или как	3	2
181	значит что	3	2
182	это было	2	2
183	том как	2	2
184	мы можем	4	2
