N	3gram	Bakhtin_Pr_2	Problemy
1	с точки зрения	9	13
2	в этом смысле	5	10
3	о себе самом	3	9
4	в то же	3	9
5	то же время	3	9
6	по отношению к	8	8
7	в его целом	3	6
8	в том что	4	6
9	видения и изображения	2	6
10	в одной плоскости	4	5
11	и в этом	6	5
12	в романах достоевского	5	5
13	в конце концов	3	5
14	в зависимости от	3	5
15	но в то	3	5
16	в мире достоевского	2	4
17	с их мирами	2	4
18	человек из подполья	2	4
19	не может быть	6	4
20	романа в его	3	3
21	то же что	2	3
22	в монологическом мире	4	3
23	одной плоскости с	3	3
24	дело идет о	2	3
25	как не выдуман	3	3
26	в произведениях достоевского	3	3
27	само по себе	2	3
28	в этом отношении	2	3
29	не входит в	2	3
30	подобно тому как	2	3
31	была для него	2	3
32	авторской точки зрения	3	2
33	в его творчестве	3	2
34	и в целом	2	2
35	не выдуман герой	2	2
36	здесь конечно не	2	2
37	точку зрения на	3	2
38	входит в творческий	2	2
39	лишь там где	2	2
40	дело идет не	3	2
41	с начала и	2	2
42	из одного куска	2	2
43	автора о герое	3	2
44	в самом деле	3	2
45	пределы одного сознания	2	2
46	одно сознание и	2	2
47	и до конца	4	2
48	превращается в единство	2	2
49	хоть и предположить	2	2
50	в художественном мире	2	2
51	человека в человеке	2	2
52	и изображения мира	2	2
53	в большинстве случаев	2	2
54	и не может	2	2
55	не изображаются они	2	2
56	нести в произведении	2	2
57	слово о мире	2	2
58	слово такого героя	2	2
59	до сих пор	2	2
60	полифоническом романе достоевского	2	2
61	в целом ряде	2	2
62	хотя бы и	2	2
63	художественном мире достоевского	2	2
64	как бы в	2	2
65	перестает быть идеей	2	2
66	с авторским словом	2	2
67	целом ряде других	2	2
68	отрицаемая чужая мысль	2	2
69	чужая мысль не	2	2
70	входит в замысел	3	2
71	в полифоническом романе	3	2
72	авторская идея может	2	2
73	в пределы одного	2	2
74	идет не об	3	2
75	начала и до	2	2
76	но все же	2	2
