N	2gram	Losev_Prob_3	FransuaR
1	и в	44	41
2	то есть	34	24
3	мы уже	4	18
4	во всех	2	17
5	таким образом	9	17
6	в нем	9	16
7	и с	9	16
8	и его	5	13
9	но и	10	13
10	как мы	8	12
11	в этом	17	12
12	все это	5	11
13	все эти	7	11
14	прежде всего	3	10
15	в самом	3	10
16	не только	14	10
17	так как	9	10
18	то что	23	10
19	здесь в	3	9
20	кроме того	3	9
21	и все	3	9
22	о том	6	9
23	никогда не	6	8
24	здесь и	3	8
25	в этой	3	8
26	но в	12	8
27	ii гл	2	7
28	вовсе не	37	7
29	том что	12	7
30	как бы	9	7
31	и до	2	7
32	как и	10	7
33	что в	8	7
34	в его	9	7
35	что он	9	6
36	вместе с	2	6
37	или в	4	6
38	также и	16	6
39	сказать что	16	6
40	в то	9	6
41	то же	13	5
42	в ее	4	5
43	так же	5	5
44	между собою	2	5
45	а также	4	5
46	из них	2	5
47	так и	10	5
48	в своем	5	5
49	в той	3	5
50	и что	7	5
51	тем что	4	5
52	образов и	3	5
53	в себе	8	5
54	что это	3	5
55	уже в	3	4
56	с другой	7	4
57	и от	9	4
58	и образ	2	4
59	именно в	2	4
60	у нас	10	4
61	и как	3	4
62	не в	13	4
63	и вообще	8	4
64	в ней	5	4
65	в котором	2	4
66	все же	6	4
67	не может	7	4
68	с одной	2	4
69	как в	5	4
70	самом деле	3	4
71	и даже	14	4
72	а в	5	4
73	в результате	2	4
74	в основе	2	4
75	в другом	2	4
76	того же	2	4
77	с ним	7	4
78	из этого	3	4
79	перед нами	8	3
80	поэтому и	2	3
81	он сам	4	3
82	с этой	3	3
83	с этим	2	3
84	первый план	2	3
85	на первый	4	3
86	нас не	5	3
87	мы будем	2	3
88	но это	8	3
89	есть в	3	3
90	до сих	2	3
91	было бы	8	3
92	и сам	5	3
93	в начале	2	3
94	в искусстве	4	3
95	но оно	3	3
96	никак не	9	3
97	и особенно	2	3
98	жизни и	6	3
99	сих пор	2	3
100	здесь только	7	3
101	и для	2	3
102	при этом	4	3
103	и не	35	3
104	того что	8	3
105	есть только	4	3
106	с другими	3	3
107	в данном	9	3
108	только в	19	3
109	только с	4	3
110	в чем	4	3
111	потому что	25	3
112	он является	3	2
113	что их	2	2
114	не был	2	2
115	всех этих	2	2
116	но уже	3	2
117	для его	3	2
118	это уже	3	2
119	в частности	2	2
120	в этих	2	2
121	все они	2	2
122	для этого	6	2
123	значение в	3	2
124	и во	2	2
125	в конце	5	2
126	переходит в	2	2
127	что все	2	2
128	если мы	16	2
129	для нас	16	2
130	в том	21	2
131	это и	7	2
132	так что	12	2
133	находятся в	3	2
134	тем более	3	2
135	связи с	8	2
136	что они	5	2
137	литературы и	2	2
138	от него	2	2
139	но не	3	2
140	есть именно	5	2
141	есть и	2	2
142	там и	3	2
143	никто не	2	2
144	может быть	28	2
145	за пределы	5	2
146	в своей	5	2
147	хотя и	5	2
148	он не	8	2
149	и очень	3	2
150	но если	6	2
151	и потому	7	2
152	в таких	3	2
153	мы видели	2	2
154	себя в	2	2
155	не будем	2	2
156	природы и	2	2
157	данном случае	7	2
158	этих образов	2	2
159	а именно	8	2
160	есть нечто	8	2
161	другой стороны	5	2
162	как раз	8	2
163	что даже	4	2
164	образ в	2	2
165	и другие	3	2
166	да еще	2	2
167	как это	2	2
168	но с	2	2
169	мы находим	7	2
170	из того	3	2
171	но эта	3	2
172	заключается в	4	2
173	а не	18	2
174	что дело	2	2
175	и у	2	2
176	дает нам	2	2
177	с точки	2	2
178	мы не	7	2
179	и то	14	2
180	то он	2	2
181	он в	2	2
182	точки зрения	5	2
183	говорить о	3	2
184	что мы	8	2
185	и вовсе	4	2
186	доходит до	2	2
187	состоит из	5	2
188	бы в	2	2
189	как она	2	2
190	это было	2	2
191	как о	5	2
