N	2gram	Vygotskiy__3	Marksizm
1	точки зрения	6	34
2	может быть	13	26
3	и не	10	26
4	не может	6	24
5	и в	25	19
6	и его	2	19
7	таким образом	17	17
8	в этом	14	16
9	как бы	10	15
10	в процессе	27	14
11	прежде всего	4	13
12	как мы	8	13
13	как и	15	12
14	так и	5	11
15	если мы	3	11
16	и для	2	11
17	связи с	9	11
18	в самом	3	10
19	в нем	2	10
20	ни было	2	10
21	для него	5	9
22	в результате	3	9
23	внутренняя речь	5	9
24	внутренней речи	19	9
25	только в	10	9
26	при этом	5	8
27	но и	4	8
28	друг друга	4	8
29	не только	6	8
30	все же	6	8
31	то что	15	8
32	в связи	6	7
33	все эти	7	7
34	так же	17	7
35	то же	2	7
36	с помощью	42	6
37	в смысле	4	6
38	в том	23	6
39	является не	2	6
40	другой стороны	3	6
41	и здесь	2	6
42	отнюдь не	4	6
43	того же	6	6
44	в основном	6	6
45	в его	15	6
46	и того	4	6
47	мы не	9	6
48	с другой	6	5
49	одного и	4	5
50	именно в	5	5
51	мы знаем	4	5
52	не в	6	5
53	в начале	2	5
54	и потому	2	5
55	и все	4	5
56	к этому	3	5
57	знака в	3	5
58	в отличие	6	5
59	входит в	5	5
60	связи между	5	5
61	того чтобы	8	5
62	этот вопрос	3	5
63	во всяком	4	5
64	ничего общего	3	5
65	ясно что	2	5
66	отличие от	6	5
67	самого начала	6	4
68	что в	17	4
69	не менее	6	4
70	в отношении	6	4
71	с самого	6	4
72	не является	8	4
73	от того	4	4
74	этой проблемы	2	4
75	к одному	5	4
76	здесь мы	2	4
77	не столько	4	4
78	а в	4	4
79	и на	6	4
80	тот же	2	4
81	сказать что	4	4
82	что слово	4	4
83	с этим	4	4
84	по себе	7	4
85	так называемая	4	4
86	еще не	4	4
87	было бы	10	4
88	не будет	2	4
89	как в	9	4
90	для того	7	4
91	и эта	2	4
92	между ними	3	4
93	переход от	3	4
94	место в	2	3
95	этом отношении	3	3
96	в какой	4	3
97	и от	2	3
98	одного из	2	3
99	а как	2	3
100	или иной	3	3
101	из основных	3	3
102	и как	5	3
103	высшей степени	6	3
104	в котором	3	3
105	из них	4	3
106	этот процесс	3	3
107	все это	6	3
108	по отношению	3	3
109	того что	10	3
110	с другими	2	3
111	от одного	2	3
112	между тем	3	3
113	только при	2	3
114	в то	4	3
115	его в	3	3
116	в высшей	6	3
117	с объективной	2	3
118	смысле этого	4	3
119	к другому	2	3
120	не могут	4	3
121	в каком	2	3
122	и к	5	3
123	для всего	2	3
124	том что	20	3
125	речевого общения	4	3
126	для марксизма	3	3
127	мы должны	6	3
128	в корне	2	3
129	мы говорили	4	3
130	он не	4	3
131	не есть	3	3
132	в своей	2	3
133	на этот	2	3
134	речи в	4	3
135	но все	2	3
136	речи и	8	3
137	между двумя	2	3
138	является в	3	3
139	слова и	6	3
140	и это	4	3
141	в области	7	3
142	же как	6	2
143	независимо от	4	2
144	в общей	2	2
145	в частности	4	2
146	никогда не	4	2
147	тому что	2	2
148	в своем	4	2
149	для решения	2	2
150	формы в	3	2
151	знаков в	2	2
152	следовательно не	2	2
153	первый план	2	2
154	одной и	2	2
155	его к	3	2
156	тем не	5	2
157	ни в	9	2
158	как она	3	2
159	связаны с	3	2
160	свою очередь	2	2
161	связь и	2	2
162	в свою	3	2
163	к проблеме	2	2
164	мог бы	4	2
165	и той	2	2
166	одним из	5	2
167	в новое	2	2
168	совпадает с	6	2
169	всяком случае	4	2
170	эти формы	2	2
171	с ее	5	2
172	на этой	5	2
173	и их	3	2
174	где они	2	2
175	это положение	2	2
176	и только	2	2
177	имеет место	3	2
178	и других	2	2
179	это так	2	2
180	речь и	4	2
181	должно быть	2	2
182	можно было	6	2
183	все остальные	2	2
184	в своих	2	2
185	с этой	3	2
186	говорит он	4	2
187	из этих	4	2
188	о том	5	2
189	этом смысле	2	2
190	как он	3	2
191	так как	12	2
192	бы в	2	2
193	от этого	6	2
194	в основе	16	2
195	значения слова	2	2
196	если бы	5	2
197	между собой	13	2
198	не как	3	2
199	и во	2	2
200	что он	6	2
201	конечно в	2	2
202	в себе	2	2
203	то в	3	2
204	этот момент	2	2
205	зависимости от	6	2
206	к данному	2	2
207	одна из	2	2
208	в качестве	12	2
209	мы ограничимся	2	2
210	мы уже	5	2
211	к тому	4	2
212	на первый	2	2
213	этого слова	4	2
214	что и	10	2
215	отношению к	2	2
216	благодаря этому	6	2
217	какой степени	4	2
218	оно становится	2	2
219	и речи	20	2
220	речи как	4	2
221	из которых	5	2
222	той же	4	2
223	в таком	2	2
224	или в	2	2
225	или иначе	2	2
226	мы можем	7	2
227	тем что	8	2
228	могут быть	5	2
229	и т.д	5	2
230	как оно	3	2
231	данной формы	2	2
232	там где	4	2
233	от нее	4	2
234	в чем	2	2
235	как с	4	2
