N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	45
2	то есть	48	25
3	и т.п	31	16
4	и не	15	15
5	не только	4	14
6	в этом	8	14
7	но в	5	14
8	в его	8	13
9	во всех	12	13
10	и его	10	13
11	как бы	14	12
12	что в	2	12
13	то же	6	11
14	у рабле	3	11
15	в то	5	11
16	прежде всего	15	10
17	в том	14	10
18	в нем	10	10
19	но и	7	10
20	как и	11	10
21	и с	6	10
22	же время	5	9
23	вовсе не	3	8
24	как мы	5	8
25	в ней	7	8
26	и др	14	8
27	жизни и	9	8
28	таким образом	6	8
29	мира и	2	8
30	с его	2	7
31	в конце	3	7
32	том что	5	7
33	не в	2	7
34	sia ammazzato	2	7
35	что и	3	7
36	мы видели	2	7
37	все это	8	7
38	в эпоху	10	7
39	также и	4	7
40	потому что	5	7
41	и все	10	7
42	что он	4	6
43	он не	3	6
44	здесь не	4	6
45	так и	6	6
46	так как	7	6
47	в них	2	6
48	есть и	2	5
49	и образов	2	5
50	здесь и	4	5
51	с ним	2	5
52	и обновления	2	5
53	и к	5	5
54	одной из	4	5
55	мы видим	2	5
56	но это	3	5
57	со всеми	8	5
58	например в	5	5
59	одним из	3	5
60	хотя и	4	5
61	и их	2	5
62	не может	2	5
63	в связи	2	5
64	все эти	9	5
65	форм и	2	5
66	в себя	6	5
67	и у	7	5
68	и на	18	5
69	его в	2	5
70	перед нами	5	4
71	на время	2	4
72	характерно что	2	4
73	том числе	11	4
74	и во	4	4
75	и от	3	4
76	мы не	4	4
77	тому же	2	4
78	римского карнавала	2	4
79	но не	5	4
80	по своему	6	4
81	здесь в	10	4
82	ничего не	6	4
83	кроме того	3	4
84	своего рода	3	4
85	в самом	2	4
86	в сущности	10	4
87	мы уже	5	4
88	а также	4	4
89	в их	2	4
90	мы находим	2	4
91	здесь как	3	4
92	а не	11	4
93	и даже	2	4
94	а в	2	4
95	той же	5	4
96	сказать что	10	4
97	в основе	5	4
98	с этим	2	4
99	точки зрения	4	4
100	образов и	4	4
101	только в	4	4
102	о том	2	4
103	связаны с	3	4
104	и это	3	4
105	как это	2	4
106	это было	3	4
107	не менее	3	3
108	и другие	9	3
109	как в	7	3
110	это не	6	3
111	но они	4	3
112	в одной	2	3
113	по существу	5	3
114	есть в	3	3
115	того же	2	3
116	связанные с	3	3
117	смен и	5	3
118	на площади	2	3
119	в своей	3	3
120	в заключение	2	3
121	таковы основные	2	3
122	для всех	2	3
123	века в	4	3
124	до сих	5	3
125	вместе с	2	3
126	ни грана	4	3
127	сих пор	5	3
128	связь с	2	3
129	до нас	2	3
130	и прежде	6	3
131	и одновременно	4	3
132	не было	4	3
133	именно в	2	3
134	менее всего	2	3
135	и для	4	3
136	почти всегда	3	3
137	но он	2	3
138	как он	2	3
139	священные тексты	2	2
140	здесь перед	2	2
141	средние века	11	2
142	мы еще	3	2
143	себя и	2	2
144	пор еще	2	2
145	и без	3	2
146	жизни в	3	2
147	говорить о	2	2
148	хотя бы	2	2
149	почти вовсе	4	2
150	в духе	8	2
151	на все	2	2
152	к этому	4	2
153	значение и	2	2
154	в условиях	4	2
155	есть здесь	2	2
156	числе и	10	2
157	можно сказать	8	2
158	и смерти	2	2
159	мировой литературе	2	2
160	конечно в	2	2
161	несколько слов	3	2
162	в начале	2	2
163	то что	9	2
164	в средние	10	2
165	др в	2	2
166	обычной колеи	2	2
167	во все	5	2
168	они и	2	2
169	в большинстве	4	2
170	так например	2	2
171	известной мере	2	2
172	было бы	5	2
173	что это	2	2
174	несмотря на	2	2
175	и если	3	2
176	конечно не	4	2
177	может быть	12	2
178	вплоть до	4	2
179	вступают в	2	2
180	нужно сказать	2	2
181	один из	6	2
182	и мысли	2	2
183	в каждом	4	2
184	слова и	3	2
185	и отчасти	2	2
186	уже говорили	2	2
187	не будем	3	2
188	и до	5	2
189	связанная с	2	2
190	в особенности	2	2
191	начиная с	3	2
192	карнавала в	3	2
193	одновременно и	3	2
194	при этом	3	2
195	в истории	3	2
196	всякого рода	3	2
197	и наконец	2	2
198	с точки	2	2
199	норм и	2	2
200	сочетается с	3	2
201	второй половины	2	2
202	конечно и	4	2
203	между тем	2	2
204	мы можем	5	2
205	в известной	2	2
206	он в	2	2
207	и вообще	3	2
208	и веселой	2	2
209	и т.д	2	2
210	самой жизни	2	2
211	карнавала и	5	2
212	и жизни	2	2
213	большинстве случаев	4	2
214	это очень	4	2
215	в эту	3	2
216	нет ни	2	2
217	подчеркнуть что	3	2
