N	2gram	Losev_Vlad_1	Problema
1	то что	18	42
2	вовсе не	5	35
3	то есть	3	33
4	и в	31	32
5	и не	17	31
6	не менее	2	19
7	в этом	14	19
8	тем не	2	18
9	не только	24	17
10	потому что	11	16
11	в виде	3	15
12	в себе	4	15
13	может быть	6	14
14	у нас	6	14
15	указывает на	2	14
16	но в	12	14
17	в нем	4	13
18	сказать что	7	13
19	что мы	2	13
20	как раз	7	13
21	что в	14	12
22	а именно	2	12
23	том что	14	12
24	так и	6	12
25	и т	2	11
26	и даже	15	11
27	также и	10	11
28	о том	11	11
29	так как	8	11
30	то же	6	10
31	в этой	4	10
32	т д	2	10
33	отнюдь не	3	10
34	об этом	7	10
35	ничего не	3	10
36	но не	3	9
37	в том	11	9
38	но и	19	9
39	и что	6	9
40	раз и	3	9
41	по своему	3	9
42	еще не	2	9
43	что же	5	9
44	того чтобы	2	9
45	и это	2	9
46	на то	5	8
47	не может	6	8
48	все эти	3	8
49	и о	2	8
50	и на	3	8
51	даже и	9	8
52	он и	6	8
53	было бы	2	8
54	в своей	4	8
55	для того	2	8
56	но это	3	8
57	никогда не	9	7
58	ни в	2	7
59	такого рода	4	7
60	все это	5	7
61	того что	2	7
62	в них	2	7
63	и все	4	7
64	что он	12	7
65	как мы	9	7
66	во всяком	2	7
67	тем что	2	7
68	только в	9	7
69	здесь не	3	7
70	в конце	9	6
71	так что	10	6
72	и как	4	6
73	при этом	2	6
74	в самом	2	6
75	и если	5	6
76	хотя и	4	6
77	то и	2	6
78	таким образом	3	6
79	и здесь	3	6
80	но как	5	6
81	и то	10	6
82	как это	7	6
83	этом смысле	4	6
84	в то	8	6
85	совершенно не	2	6
86	за пределы	3	6
87	в его	12	6
88	что такое	2	6
89	разного рода	6	6
90	в своем	4	5
91	можно сказать	6	5
92	для нас	4	5
93	мы уже	7	5
94	в котором	6	5
95	что она	2	5
96	еще и	7	5
97	мы должны	2	5
98	с тем	2	5
99	тем более	2	5
100	совсем не	4	4
101	и весь	2	4
102	не в	5	4
103	в дальнейшем	8	4
104	мы и	4	4
105	философии и	11	4
106	по поводу	12	4
107	один из	4	4
108	не было	5	4
109	а в	9	4
110	в истории	4	4
111	как он	4	4
112	конце концов	3	4
113	никак не	4	4
114	а также	5	4
115	как в	3	4
116	только на	3	4
117	и ни	2	4
118	если не	3	4
119	тем самым	2	4
120	и притом	3	4
121	и для	2	4
122	истории философии	5	4
123	в связи	3	4
124	и вообще	4	4
125	уже в	7	3
126	в отношении	3	3
127	с другой	3	3
128	что все	2	3
129	что его	4	3
130	что они	3	3
131	более или	3	3
132	никак нельзя	2	3
133	несмотря на	4	3
134	обратить внимание	2	3
135	всяком случае	2	3
136	хотя бы	2	3
137	из них	2	3
138	но она	3	3
139	другой стороны	3	3
140	и его	7	3
141	но он	5	3
142	точки зрения	2	3
143	и еще	2	3
144	с ним	5	3
145	нисколько не	2	3
146	уже и	2	3
147	по этому	2	3
148	для себя	2	3
149	же касается	4	3
150	в жизни	3	3
151	ясно что	2	3
152	как и	4	3
153	учение о	2	3
154	того же	6	3
155	мы увидим	3	3
156	к тому	3	3
157	он не	10	3
158	о нем	7	3
159	или менее	3	3
160	да и	4	3
161	уже не	3	3
162	свидетельствует о	3	3
163	на этот	6	3
164	к нему	4	3
165	пока еще	2	3
166	в каком	2	3
167	дело в	4	3
168	в чем	2	3
169	он сам	2	2
170	мы будем	2	2
171	в это	2	2
172	это мы	2	2
173	но только	3	2
174	особого рода	2	2
175	но что	3	2
176	он будет	2	2
177	для него	7	2
178	кроме того	7	2
179	на его	3	2
180	на что	2	2
181	которого он	2	2
182	и до	2	2
183	в нас	4	2
184	этой области	2	2
185	и очень	3	2
186	по его	2	2
187	что для	4	2
188	необходимо сказать	2	2
189	в результате	2	2
190	больше чем	2	2
191	и с	14	2
192	знаем что	2	2
193	из этих	2	2
194	к его	3	2
195	не очень	5	2
196	с его	11	2
197	часто и	2	2
198	то он	6	2
199	и так	3	2
200	на первый	2	2
201	о его	2	2
202	увидим ниже	3	2
203	по существу	2	2
204	в качестве	6	2
205	с этими	3	2
206	между прочим	11	2
207	и потому	6	2
208	нет и	2	2
209	и особенно	4	2
210	не будем	2	2
211	вместе с	3	2
212	и который	2	2
213	только что	2	2
214	что к	3	2
215	собственно говоря	3	2
216	для своего	2	2
217	а это	2	2
218	и всегда	3	2
219	что этот	3	2
220	он в	3	2
221	на себя	3	2
222	в науке	3	2
223	едва ли	3	2
224	в которой	4	2
225	этот раз	4	2
226	это было	6	2
