N	2gram	Bakhtin_Fr_2	Analitik
1	не только	17	22
2	и в	49	18
3	как и	11	14
4	так и	6	14
5	в этом	15	14
6	но и	13	13
7	и его	17	13
8	том что	4	12
9	в качестве	2	12
10	и не	15	12
11	при этом	5	11
12	а в	4	10
13	как бы	11	10
14	то есть	32	10
15	может быть	5	9
16	что в	2	9
17	в том	3	9
18	с его	5	8
19	и даже	2	8
20	с другой	4	7
21	но не	5	7
22	в его	18	7
23	в начале	5	6
24	для него	9	6
25	еще не	2	6
26	в этой	10	6
27	в их	2	6
28	о том	3	6
29	никогда не	5	5
30	в конце	2	5
31	прежде всего	19	5
32	такого рода	2	5
33	в самом	3	5
34	в мире	2	5
35	и т.п	11	5
36	другой стороны	3	5
37	в сущности	8	5
38	лишь в	4	5
39	о чем	3	4
40	в своем	5	4
41	в одном	3	4
42	что он	3	4
43	можно сказать	2	4
44	и к	4	4
45	в пределах	2	4
46	все же	7	4
47	таким образом	7	4
48	и на	17	4
49	далеко не	3	4
50	уже в	5	3
51	и без	2	3
52	из этих	5	3
53	ключ к	2	3
54	в ее	3	3
55	что они	2	3
56	было бы	3	3
57	же время	6	3
58	с их	6	3
59	по поводу	2	3
60	с ее	3	3
61	все это	9	3
62	так в	3	3
63	то же	7	3
64	не было	4	3
65	этом отношении	3	3
66	именно в	6	3
67	на языке	2	3
68	в году	13	3
69	роль в	5	3
70	ничего не	2	3
71	точки зрения	6	3
72	подобно тому	2	3
73	что касается	2	3
74	во всем	3	3
75	в то	6	3
76	жизнь и	2	3
77	в произведении	2	3
78	здесь не	2	3
79	в особенности	5	3
80	в противоположность	2	2
81	могут быть	2	2
82	все эти	7	2
83	в них	13	2
84	но они	3	2
85	в жизни	4	2
86	в нем	9	2
87	в тех	2	2
88	несмотря на	3	2
89	же в	3	2
90	да и	3	2
91	в романе	9	2
92	в дальнейшем	2	2
93	вплоть до	2	2
94	одна из	4	2
95	лицо его	2	2
96	одной стороны	3	2
97	это и	2	2
98	со всеми	2	2
99	совершенно не	2	2
100	на его	2	2
101	значительной степени	2	2
102	по преимуществу	2	2
103	видеть в	2	2
104	хотя и	2	2
105	в ней	2	2
106	и потому	5	2
107	свое время	3	2
108	всяком случае	2	2
109	даже в	3	2
110	к числу	2	2
111	один из	7	2
112	то что	6	2
113	во всех	6	2
114	вместе с	2	2
115	связь с	3	2
116	в форме	4	2
117	не может	7	2
118	как к	2	2
119	отношения к	4	2
120	с одной	3	2
121	в себя	6	2
122	и вот	3	2
123	в значительной	3	2
124	с точки	5	2
125	и прежде	2	2
126	тому как	2	2
127	сказать что	6	2
128	во всяком	2	2
129	мы можем	2	2
130	тем что	4	2
131	одну из	2	2
132	нуждается в	2	2
133	в себе	4	2
134	только в	13	2
135	на эту	2	2
136	и т.д	2	2
137	и все	3	2
138	в свое	4	2
139	там где	4	2
140	художественной литературы	2	2
141	но в	4	2
