N	2gram	Bakhtin_Pr_2	Problema
1	и в	45	30
2	в своей	6	22
3	то есть	50	21
4	то что	5	18
5	не только	16	18
6	том что	7	17
7	в этом	20	17
8	и даже	3	14
9	но и	15	13
10	таким образом	11	13
11	людей и	2	13
12	потому что	8	13
13	в том	8	12
14	в его	22	12
15	и не	42	12
16	а именно	3	12
17	о том	3	12
18	в своем	5	11
19	у него	6	11
20	так что	2	11
21	точки зрения	19	10
22	все же	4	9
23	сказать что	5	9
24	но в	6	9
25	только в	9	9
26	в конце	4	8
27	вовсе не	7	8
28	хотя и	2	8
29	с точки	9	8
30	никогда не	17	7
31	что он	7	7
32	у нас	2	7
33	как и	14	7
34	в дальнейшем	2	7
35	но не	6	7
36	может быть	18	7
37	так и	3	7
38	не в	8	7
39	здесь не	2	7
40	в результате	3	7
41	прежде всего	11	6
42	можно сказать	2	6
43	уже не	6	6
44	и как	2	6
45	и для	2	6
46	как бы	15	6
47	конце концов	3	6
48	в нем	20	6
49	что и	5	6
50	и что	2	6
51	а в	3	6
52	и его	8	6
53	и на	7	6
54	можно найти	2	6
55	его в	3	6
56	так как	5	6
57	не менее	2	5
58	что в	6	5
59	что у	4	5
60	в которой	2	5
61	так же	5	5
62	в самом	13	5
63	и их	6	5
64	и о	2	5
65	для себя	3	5
66	не может	24	5
67	а не	10	5
68	и у	2	5
69	он и	4	5
70	как раз	6	5
71	того как	3	5
72	и с	7	5
73	мы можем	4	5
74	если не	2	4
75	жизни в	2	4
76	нового времени	3	4
77	по крайней	2	4
78	человека и	2	4
79	ни в	2	4
80	в смысле	2	4
81	об этом	3	4
82	но все	4	4
83	при этом	2	4
84	было бы	4	4
85	и сам	3	4
86	не так	2	4
87	крайней мере	2	4
88	а с	3	4
89	и к	2	4
90	и он	3	4
91	или в	2	4
92	даже и	2	4
93	в себе	5	4
94	в то	5	4
95	далеко не	4	4
96	в самой	3	3
97	он сам	6	3
98	все время	3	3
99	для них	3	3
100	именно в	3	3
101	и другие	4	3
102	но только	2	3
103	в ее	3	3
104	в начале	2	3
105	что они	3	3
106	тот же	2	3
107	еще не	9	3
108	он не	9	3
109	в русской	2	3
110	русской литературе	2	3
111	бы не	3	3
112	того что	3	3
113	к нему	11	3
114	есть только	4	3
115	жизнь и	3	3
116	быть только	2	3
117	в ней	7	3
118	этом смысле	5	3
119	с ним	8	3
120	в одном	6	3
121	в виду	2	3
122	только для	2	2
123	поэтому и	3	2
124	я не	6	2
125	и более	2	2
126	в них	4	2
127	том числе	2	2
128	хотя бы	5	2
129	как в	4	2
130	это не	3	2
131	уже в	4	2
132	один из	2	2
133	представление о	2	2
134	была бы	3	2
135	к этому	4	2
136	по себе	8	2
137	со всей	2	2
138	здесь в	2	2
139	на то	2	2
140	от них	2	2
141	то же	5	2
142	как мы	8	2
143	мы и	3	2
144	него не	3	2
145	до сих	2	2
146	жизни и	15	2
147	что не	5	2
148	мы имеем	2	2
149	на его	5	2
150	конечно не	6	2
151	в котором	7	2
152	отношению к	8	2
153	но уже	2	2
154	проявляется в	2	2
155	из них	9	2
156	на него	2	2
157	и до	4	2
158	ее в	2	2
159	все что	3	2
160	человеческой жизни	2	2
161	отношение к	8	2
162	по отношению	8	2
163	здесь конечно	2	2
164	или же	2	2
165	точке зрения	3	2
166	все эти	4	2
167	они не	2	2
168	самом деле	4	2
169	не за	3	2
170	он говорит	2	2
171	в науке	2	2
172	в таком	3	2
173	не входит	2	2
174	можно было	2	2
175	тем что	2	2
176	в одной	5	2
177	о себе	3	2
178	есть в	8	2
179	в чем	2	2
180	в области	2	2
181	ничего не	3	2
182	тоже не	2	2
183	сих пор	2	2
