N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	26
2	так же	6	18
3	то что	18	16
4	не только	13	15
5	что в	8	14
6	может быть	21	14
7	но и	11	12
8	что он	10	10
9	так и	10	10
10	таким образом	11	10
11	и его	13	10
12	что и	5	9
13	все же	5	9
14	и не	34	9
15	его в	4	9
16	так как	7	9
17	то же	10	8
18	а в	7	8
19	в этих	2	7
20	как и	8	7
21	героя в	4	7
22	он не	4	7
23	как в	6	7
24	их в	2	7
25	в этом	25	7
26	таким же	2	6
27	мы видим	3	6
28	еще не	5	6
29	вместе с	2	6
30	не может	11	6
31	а не	20	6
32	к нему	3	6
33	потому что	12	6
34	как он	2	6
35	у него	6	5
36	и как	8	5
37	это не	10	5
38	точно так	2	5
39	в одном	9	5
40	к этому	2	5
41	это и	9	5
42	но все	4	5
43	но не	8	5
44	ничего не	6	5
45	в его	24	5
46	и у	4	5
47	мы уже	2	5
48	до сих	2	5
49	сих пор	2	5
50	как мы	5	5
51	из которых	2	5
52	уже не	8	5
53	и по	2	5
54	не в	6	5
55	и с	4	5
56	тем что	3	5
57	и здесь	3	5
58	мы должны	2	5
59	но в	4	5
60	с другой	2	4
61	на себя	3	4
62	вовсе не	8	4
63	вопрос о	4	4
64	все что	3	4
65	в своей	11	4
66	в этот	2	4
67	даже в	2	4
68	он в	2	4
69	другой стороны	2	4
70	но эта	4	4
71	его на	2	4
72	и даже	3	4
73	но он	2	4
74	в которых	2	4
75	о том	2	4
76	на вопрос	2	3
77	перед нами	4	3
78	в другой	3	3
79	в одной	4	3
80	из этих	2	3
81	к себе	2	3
82	на котором	2	3
83	же в	2	3
84	для нас	3	3
85	в том	11	3
86	по существу	4	3
87	том что	9	3
88	и других	5	3
89	его к	4	3
90	но это	5	3
91	при этом	3	3
92	она не	5	3
93	и другие	2	3
94	например в	3	3
95	на его	2	3
96	как бы	28	3
97	все эти	8	3
98	на него	2	3
99	данном случае	2	3
100	что она	2	3
101	из своего	3	3
102	не на	3	3
103	в свете	3	3
104	между ними	2	3
105	в данном	2	3
106	только в	8	3
107	там где	6	3
108	с миром	2	3
109	уже в	5	2
110	не могут	6	2
111	что герой	2	2
112	должна быть	2	2
113	и есть	5	2
114	никогда не	5	2
115	однако в	2	2
116	он может	3	2
117	в своем	8	2
118	и во	2	2
119	и все	3	2
120	а как	6	2
121	по себе	7	2
122	и тем	2	2
123	к отдельным	2	2
124	его как	5	2
125	ни в	3	2
126	есть в	3	2
127	в истории	2	2
128	одна из	2	2
129	эта форма	2	2
130	не дает	3	2
131	было бы	6	2
132	если бы	10	2
133	он говорит	2	2
134	но для	2	2
135	ни одной	2	2
136	хотя бы	2	2
137	в нем	20	2
138	себя в	3	2
139	в целом	4	2
140	из них	2	2
141	от того	2	2
142	в форме	6	2
143	и их	2	2
144	все это	7	2
145	тут и	2	2
146	на языке	2	2
147	этот вопрос	2	2
148	и вот	2	2
149	здесь мы	2	2
150	лишь в	3	2
151	того что	2	2
152	только с	2	2
153	на этот	2	2
154	героя а	4	2
155	и на	10	2
156	сказать что	5	2
157	в себе	5	2
158	во все	3	2
159	в этой	4	2
160	сливается с	2	2
161	этого слова	2	2
162	и этим	2	2
163	в области	3	2
