N	2gram	Vygotskiy__4	Problema
1	и в	33	30
2	в своей	4	22
3	то есть	13	21
4	то что	44	18
5	не только	7	18
6	том что	22	17
7	в этом	28	17
8	но и	3	13
9	таким образом	13	13
10	потому что	24	13
11	в том	21	12
12	в его	10	12
13	и не	13	12
14	также и	2	12
15	о том	20	12
16	в своем	7	11
17	у него	6	11
18	так что	7	11
19	в виде	3	10
20	для нас	7	10
21	точки зрения	6	10
22	в этой	9	10
23	все же	5	9
24	сказать что	13	9
25	но в	2	9
26	только в	4	9
27	и все	12	9
28	в конце	8	8
29	вовсе не	5	8
30	никак не	6	8
31	с точки	4	8
32	никогда не	5	7
33	что он	20	7
34	у нас	4	7
35	как и	5	7
36	связи с	2	7
37	но не	3	7
38	может быть	22	7
39	вместе с	8	7
40	так и	3	7
41	говорит о	4	7
42	не в	2	7
43	в результате	2	7
44	с другой	2	6
45	прежде всего	2	6
46	можно сказать	2	6
47	и как	5	6
48	и для	3	6
49	как бы	25	6
50	конце концов	3	6
51	в нем	7	6
52	что и	3	6
53	другой стороны	2	6
54	и что	25	6
55	а в	4	6
56	и его	5	6
57	и на	5	6
58	можно найти	2	6
59	мы читаем	2	6
60	его в	3	6
61	при помощи	4	6
62	так как	12	6
63	нисколько не	5	5
64	с тем	4	5
65	что в	21	5
66	что у	4	5
67	в которой	4	5
68	так же	13	5
69	в самом	12	5
70	и о	4	5
71	не может	10	5
72	не просто	4	5
73	а не	6	5
74	что этот	3	5
75	и то	2	5
76	но он	6	5
77	как раз	9	5
78	и с	2	5
79	мы можем	5	5
80	в частности	4	4
81	ни в	3	4
82	ясно что	5	4
83	об этом	4	4
84	но все	2	4
85	при этом	2	4
86	было бы	12	4
87	оказывается что	2	4
88	а с	2	4
89	и к	2	4
90	и он	3	4
91	в трагедии	10	4
92	в себе	6	4
93	в то	3	4
94	далеко не	3	4
95	из этого	5	4
96	едва ли	2	4
97	он видит	3	3
98	в самой	6	3
99	все время	24	3
100	именно в	2	3
101	точно так	3	3
102	перейти к	2	3
103	в ее	2	3
104	что его	3	3
105	что они	6	3
106	тот же	3	3
107	знает что	2	3
108	или вернее	2	3
109	то время	2	3
110	указывает на	3	3
111	как будто	8	3
112	одной стороны	3	3
113	для того	23	3
114	нет никакой	2	3
115	он не	11	3
116	в русской	2	3
117	бы не	2	3
118	с одной	3	3
119	этой трагедии	3	3
120	того что	4	3
121	есть только	2	3
122	внимание на	2	3
123	время как	2	3
124	жизнь и	4	3
125	от этого	3	3
126	в ней	6	3
127	что касается	2	3
128	и другое	2	3
129	с ним	5	3
130	в одном	3	3
131	видит в	3	3
132	в виду	2	3
133	и ясно	2	2
134	я не	4	2
135	мы будем	5	2
136	по словам	2	2
137	в них	2	2
138	в какой	5	2
139	хотя бы	2	2
140	как в	3	2
141	это не	6	2
142	с этой	4	2
143	уже в	2	2
144	за то	3	2
145	не все	2	2
146	один из	2	2
147	если он	2	2
148	была бы	2	2
149	к этому	4	2
150	по себе	9	2
151	со всей	2	2
152	что именно	3	2
153	здесь в	3	2
154	на то	10	2
155	к тому	12	2
156	то же	9	2
157	как мы	4	2
158	без всякого	2	2
159	трагедии и	6	2
160	да и	3	2
161	раз в	7	2
162	по существу	2	2
163	упоминания о	3	2
164	не будет	4	2
165	с такой	2	2
166	до сих	3	2
167	в нашей	2	2
168	по поводу	4	2
169	в это	2	2
170	жизни и	4	2
171	что не	4	2
172	мы имеем	2	2
173	стороны он	2	2
174	вслед за	3	2
175	конечно не	3	2
176	борьбу с	3	2
177	и является	2	2
178	всяком случае	3	2
179	в котором	2	2
180	бы то	2	2
181	ли он	2	2
182	он все	3	2
183	из них	4	2
184	когда он	7	2
185	и за	3	2
186	на него	4	2
187	и до	3	2
188	ее в	4	2
189	и только	7	2
190	не больше	2	2
191	все эти	6	2
192	мы не	5	2
193	самом деле	12	2
194	он говорит	3	2
195	того чтобы	22	2
196	в драме	3	2
197	в таком	4	2
198	его не	2	2
199	можно было	4	2
200	во всяком	3	2
201	больше чем	2	2
202	тем что	3	2
203	что такой	2	2
204	в одной	2	2
205	и сейчас	3	2
206	это время	2	2
207	ничего не	2	2
208	не то	4	2
209	сих пор	3	2
