N	2gram	Bakhtin_Pr_1	Problema
1	и в	23	30
2	в своей	11	22
3	то есть	24	21
4	то что	18	18
5	не только	13	18
6	том что	9	17
7	в этом	25	17
8	и даже	3	14
9	но и	11	13
10	таким образом	11	13
11	потому что	12	13
12	в том	11	12
13	в его	24	12
14	и не	34	12
15	о том	2	12
16	в своем	8	11
17	у него	6	11
18	для нас	3	10
19	точки зрения	21	10
20	в этой	4	10
21	все же	5	9
22	сказать что	5	9
23	но в	4	9
24	только в	8	9
25	и все	3	9
26	в конце	5	8
27	вовсе не	8	8
28	художественного творчества	2	8
29	никак не	2	8
30	с точки	15	8
31	никогда не	5	7
32	что он	10	7
33	как и	8	7
34	но не	8	7
35	может быть	21	7
36	вместе с	2	7
37	так и	10	7
38	не в	6	7
39	в результате	4	7
40	с другой	2	6
41	прежде всего	7	6
42	можно сказать	2	6
43	уже не	8	6
44	и как	8	6
45	несмотря на	6	6
46	и для	3	6
47	как бы	28	6
48	конце концов	4	6
49	в нем	20	6
50	что и	5	6
51	другой стороны	2	6
52	а в	7	6
53	и его	13	6
54	и на	10	6
55	его в	4	6
56	так как	7	6
57	нисколько не	2	5
58	что в	8	5
59	в которой	4	5
60	так же	6	5
61	в самом	8	5
62	и их	2	5
63	и о	3	5
64	для себя	2	5
65	не может	11	5
66	а не	20	5
67	и у	4	5
68	и притом	2	5
69	но он	2	5
70	он и	5	5
71	как раз	4	5
72	и с	4	5
73	человека из	4	4
74	по крайней	2	4
75	ни в	3	4
76	в смысле	2	4
77	но все	4	4
78	при этом	3	4
79	было бы	6	4
80	и сам	2	4
81	а его	3	4
82	крайней мере	2	4
83	и к	4	4
84	и вполне	2	4
85	в себе	5	4
86	в то	10	4
87	в противоположность	3	3
88	в самой	7	3
89	он сам	3	3
90	именно в	6	3
91	и другие	2	3
92	однако в	2	3
93	в отношении	2	3
94	точно так	2	3
95	найти и	2	3
96	в духе	3	3
97	все в	6	3
98	же в	2	3
99	тот же	2	3
100	то время	2	3
101	как будто	3	3
102	еще не	5	3
103	для того	2	3
104	и самого	4	3
105	он не	4	3
106	и тем	2	3
107	того что	2	3
108	к нему	3	3
109	он в	2	3
110	этом смысле	9	3
111	с ним	6	3
112	в одном	9	3
113	мира в	6	3
114	поэтому и	2	2
115	я не	3	2
116	не могут	6	2
117	по этому	2	2
118	в них	3	2
119	хотя бы	2	2
120	как в	6	2
121	это не	10	2
122	уже в	5	2
123	раз и	3	2
124	один из	2	2
125	была бы	2	2
126	к этому	2	2
127	и был	3	2
128	по себе	7	2
129	что именно	2	2
130	то же	10	2
131	как мы	5	2
132	да и	2	2
133	по существу	4	2
134	него не	2	2
135	кроме того	3	2
136	до сих	2	2
137	жизни и	6	2
138	в данном	2	2
139	на его	2	2
140	и земли	2	2
141	но для	2	2
142	всяком случае	3	2
143	в котором	2	2
144	отношению к	11	2
145	бы то	3	2
146	ли он	2	2
147	он все	2	2
148	из них	2	2
149	в первой	2	2
150	на него	2	2
151	себя самого	4	2
152	все что	3	2
153	данном случае	2	2
154	человеческой жизни	2	2
155	и свое	2	2
156	по отношению	11	2
157	то и	2	2
158	то ни	3	2
159	точке зрения	2	2
160	человеческого духа	2	2
161	все эти	8	2
162	или к	2	2
163	мы не	2	2
164	они не	3	2
165	самом деле	5	2
166	именно на	2	2
167	он говорит	2	2
168	того чтобы	4	2
169	в драме	5	2
170	можно было	3	2
171	во всяком	4	2
172	между тем	5	2
173	тем что	3	2
174	в одной	4	2
175	о себе	9	2
176	его на	2	2
177	из тех	2	2
178	тем как	4	2
179	есть в	3	2
180	мира и	7	2
181	в области	3	2
182	ничего не	6	2
183	в мир	3	2
184	человек и	2	2
185	человека но	2	2
186	сих пор	2	2
