N	3gram	Voloshinov_2	Myshleni
1	в том что	6	31
2	с точки зрения	13	11
3	с одной стороны	3	9
4	смысле этого слова	4	7
5	то же самое	5	7
6	в собственном смысле	2	7
7	в самом деле	5	6
8	одно и то	3	6
9	и то же	3	6
10	и того же	4	5
11	одного и того	4	5
12	для того чтобы	6	5
13	на то что	2	4
14	о том что	3	3
15	то же слово	2	3
16	одним и тем	2	3
17	в связи с	7	3
18	как мы уже	3	3
19	во всяком случае	2	3
20	и тем же	2	3
21	с нашей точки	2	2
22	нашей точки зрения	2	2
23	в свою очередь	5	2
24	в следующей главе	2	2
25	одной стороны и	2	2
26	в отличие от	3	2
27	более и более	2	2
28	все более и	2	2
29	как мы видели	3	2
30	в высшей степени	3	2
31	но и в	2	2
