N	2gram	Voloshinov_1	StatiiOP
1	и в	13	29
2	том что	2	27
3	в том	2	27
4	в этом	2	21
5	но и	3	19
6	что в	3	19
7	не только	6	19
8	в его	7	13
9	то что	6	11
10	все это	4	11
11	в которой	3	11
12	к тому	2	10
13	таким образом	6	10
14	так и	3	9
15	и не	8	9
16	и пр	7	8
17	но в	4	8
18	в г	2	7
19	в самом	2	7
20	в ней	2	7
21	в своей	4	7
22	не столько	3	7
23	в одном	3	6
24	вовсе не	2	6
25	все же	5	6
26	в течение	2	6
27	и его	12	6
28	прежде всего	9	5
29	было бы	4	5
30	как бы	6	5
31	своего рода	2	5
32	в языке	2	5
33	а не	2	5
34	между тем	2	5
35	точки зрения	7	5
36	г в	3	5
37	а как	2	4
38	с другой	2	4
39	разумеется что	2	4
40	не в	3	4
41	для него	2	4
42	и к	2	4
43	в нем	2	4
44	в другом	2	4
45	в общем	2	3
46	не менее	2	3
47	самого начала	2	3
48	которой является	2	3
49	не является	4	3
50	с этим	3	3
51	в полном	2	3
52	не мог	2	3
53	кажется что	2	3
54	наконец в	2	3
55	никогда не	3	3
56	другой стороны	2	3
57	самом деле	3	3
58	как в	2	3
59	отношений между	2	3
60	в их	3	3
61	вряд ли	3	3
62	еще и	4	3
63	тем что	2	3
64	с самого	2	3
65	хотя бы	5	3
66	так же	2	3
67	что эта	2	3
68	в отношении	2	2
69	если бы	2	2
70	и др	2	2
71	в них	2	2
72	с этой	2	2
73	конечно в	2	2
74	в тех	2	2
75	в ее	3	2
76	как и	3	2
77	что они	2	2
78	несмотря на	2	2
79	может быть	8	2
80	а также	2	2
81	еще в	2	2
82	только в	6	2
83	ее в	2	2
84	литературного языка	2	2
85	в процессе	5	2
86	не на	2	2
87	не может	8	2
88	то же	4	2
89	все эти	2	2
90	при этом	2	2
91	там где	2	2
92	не имеет	2	2
93	с точки	5	2
94	поэтического языка	2	2
95	в данном	2	2
96	к сожалению	2	2
97	в себе	3	2
98	в которую	2	2
99	так как	3	2
100	в области	2	2
