N	2gram	Losev_Prob_3	Psycholo
1	и в	44	38
2	в басне	11	37
3	то что	23	35
4	в том	21	25
5	в самом	3	25
6	самом деле	3	21
7	что в	8	20
8	может быть	28	19
9	и что	7	18
10	на то	3	16
11	точки зрения	5	16
12	в ней	5	15
13	то есть	34	15
14	если бы	3	14
15	том что	12	14
16	как бы	9	14
17	и т	13	14
18	потому что	25	14
19	в этой	3	13
20	в этом	17	13
21	было бы	8	12
22	не только	14	12
23	таким образом	9	12
24	не в	13	12
25	что он	9	11
26	что это	3	10
27	то же	13	10
28	же самое	9	10
29	и не	35	10
30	и все	3	10
31	о которых	3	9
32	с точки	2	9
33	все же	6	8
34	с тем	5	8
35	перед нами	8	8
36	с этим	2	8
37	вовсе не	37	8
38	для нас	16	8
39	как и	10	8
40	так что	12	8
41	и как	3	8
42	как раз	8	8
43	из этого	3	8
44	но только	6	8
45	и то	14	8
46	и это	9	8
47	с другой	7	7
48	в ее	4	7
49	а не	18	7
50	мы можем	6	7
51	никак не	9	7
52	не может	7	7
53	что у	3	7
54	как мы	8	7
55	а в	5	7
56	заключается в	4	7
57	мы уже	4	7
58	из них	2	6
59	и здесь	5	6
60	к тому	3	6
61	мы видели	2	6
62	до сих	2	6
63	она не	3	6
64	и если	6	6
65	в котором	2	6
66	не имеет	9	6
67	указывает на	7	6
68	тому что	4	6
69	он не	8	6
70	с одной	2	6
71	так как	9	6
72	если мы	16	6
73	как это	2	6
74	и его	5	6
75	в которых	3	6
76	о том	6	6
77	ясно что	6	6
78	в своем	5	5
79	совершенно не	4	5
80	в своей	5	5
81	вместе с	2	5
82	но и	10	5
83	сих пор	2	5
84	другой стороны	5	5
85	в той	3	5
86	или в	4	5
87	мы не	7	5
88	в другом	2	5
89	в его	9	5
90	могли бы	4	5
91	в которой	2	5
92	никогда не	6	4
93	мы могли	4	4
94	в тех	3	4
95	из него	2	4
96	что они	5	4
97	по своему	2	4
98	при этом	4	4
99	когда он	2	4
100	и для	2	4
101	во всех	2	4
102	в самой	2	4
103	но если	6	4
104	в нем	9	4
105	что и	9	4
106	с той	5	4
107	в целом	6	4
108	как в	5	4
109	т д	13	4
110	все эти	7	4
111	при помощи	8	4
112	того что	8	4
113	когда в	3	4
114	из которых	2	4
115	и даже	14	4
116	время как	4	4
117	сказать что	16	4
118	только в	19	4
119	как будто	3	4
120	в себе	8	4
121	не то	2	4
122	в виду	10	4
123	как только	3	3
124	как на	2	3
125	действительность и	3	3
126	были бы	2	3
127	что все	2	3
128	и к	6	3
129	ни в	8	3
130	она может	2	3
131	но это	8	3
132	совсем не	2	3
133	того же	2	3
134	одно и	3	3
135	когда она	2	3
136	с теми	2	3
137	мы говорили	2	3
138	и о	5	3
139	в основе	2	3
140	и значение	3	3
141	все это	5	3
142	то и	5	3
143	и только	6	3
144	не так	3	3
145	в таком	5	3
146	и тем	9	3
147	тем что	4	3
148	в то	9	3
149	бы в	2	3
150	его в	3	3
151	здесь не	8	3
152	которое мы	5	3
153	едва ли	5	3
154	имеет никакого	3	3
155	но в	12	3
156	в данном	9	2
157	всех этих	2	2
158	и более	2	2
159	с самой	3	2
160	и другие	3	2
161	в этих	2	2
162	отнюдь не	10	2
163	при таком	2	2
164	нет никакого	4	2
165	все они	2	2
166	которое имеет	3	2
167	а вовсе	2	2
168	хотя бы	3	2
169	с этой	3	2
170	и во	2	2
171	своих героев	2	2
172	на самом	7	2
173	во всяком	9	2
174	что оно	2	2
175	но что	2	2
176	и ее	3	2
177	только что	2	2
178	бы она	2	2
179	же в	3	2
180	уже не	7	2
181	у нас	10	2
182	по существу	2	2
183	находятся в	3	2
184	это есть	3	2
185	у них	2	2
186	есть в	3	2
187	что здесь	5	2
188	мы читаем	2	2
189	есть именно	5	2
190	только то	2	2
191	то время	4	2
192	здесь в	3	2
193	для него	3	2
194	и может	2	2
195	том как	2	2
196	образом и	2	2
197	мы в	4	2
198	уже как	3	2
199	соловья и	2	2
200	и очень	3	2
201	всяком случае	6	2
202	для этого	6	2
203	то это	10	2
204	с ее	2	2
205	басня и	2	2
206	дело не	2	2
207	данном случае	7	2
208	нам не	2	2
209	к самому	2	2
210	что же	8	2
211	так же	5	2
212	том смысле	3	2
213	по мнению	2	2
214	нами в	2	2
215	пение соловья	2	2
216	отношения к	3	2
217	в виде	6	2
218	а с	2	2
219	еще и	7	2
220	что смысл	2	2
221	не просто	23	2
222	своим собственным	2	2
223	и больше	3	2
224	и по	2	2
225	есть только	4	2
226	и всегда	2	2
227	в качестве	3	2
228	в конце	5	2
229	не имеют	4	2
230	он в	2	2
231	это является	3	2
232	и следовательно	2	2
233	это же	3	2
234	эти слова	2	2
235	заставляет нас	2	2
236	но как	4	2
237	что даже	4	2
238	этого слова	5	2
239	когда мы	15	2
240	с ним	7	2
241	ничего не	3	2
242	могло бы	3	2
243	это будет	4	2
