N	2gram	Vygotskiy__7	Myslijsy
1	потому что	16	49
2	для нас	2	31
3	и в	26	24
4	может быть	7	23
5	в сознании	6	23
6	то что	24	20
7	и не	18	19
8	а не	6	18
9	в том	18	18
10	что в	12	16
11	по себе	3	15
12	не только	24	15
13	было бы	6	13
14	не в	4	13
15	в слове	11	13
16	но не	3	12
17	не может	11	12
18	то же	8	12
19	мы можем	3	12
20	если бы	5	11
21	что мы	9	11
22	что и	3	11
23	вместе с	12	11
24	мы не	7	11
25	только в	8	11
26	таким образом	23	11
27	для него	3	10
28	в себе	9	10
29	так что	4	10
30	как в	4	10
31	так как	14	10
32	тогда когда	5	10
33	точно так	2	9
34	вовсе не	2	9
35	в нем	2	9
36	как бы	6	9
37	но и	11	9
38	то и	4	9
39	а в	2	8
40	том что	17	8
41	в этом	29	8
42	могут быть	2	8
43	не могут	4	7
44	прежде всего	7	7
45	во всяком	2	7
46	во всех	6	7
47	как и	15	7
48	того что	14	7
49	тем что	9	7
50	с этим	2	7
51	в чем	3	7
52	того как	2	7
53	что если	2	6
54	связи с	4	6
55	с другой	4	6
56	не есть	4	6
57	свою очередь	2	6
58	не можем	4	6
59	в свою	2	6
60	тем не	3	6
61	не имеет	2	6
62	есть только	2	6
63	между двумя	3	6
64	в то	3	6
65	этого слова	3	6
66	и только	4	6
67	слова в	5	5
68	уже в	2	5
69	не менее	4	5
70	столь же	2	5
71	с ним	3	5
72	по мере	7	5
73	есть не	3	5
74	что они	10	5
75	в памяти	2	5
76	представляется нам	3	5
77	что не	2	5
78	на то	4	5
79	о том	4	5
80	и их	5	5
81	так и	3	5
82	для того	18	5
83	с другими	3	5
84	в мысли	3	5
85	все же	6	5
86	в которой	11	5
87	во время	2	4
88	никогда не	4	4
89	из этих	3	4
90	образом в	2	4
91	и вместе	2	4
92	что он	8	4
93	такой же	3	4
94	и другое	3	4
95	до сих	3	4
96	еще не	4	4
97	должны быть	4	4
98	в самом	9	4
99	время как	2	4
100	в котором	4	4
101	сих пор	3	4
102	с одной	5	4
103	что оно	4	4
104	и что	6	4
105	тем самым	8	4
106	к другому	3	4
107	к общему	2	4
108	то время	2	4
109	с тем	5	4
110	но в	4	4
111	на вопрос	5	3
112	что это	6	3
113	смысле этого	3	3
114	это не	3	3
115	и от	4	3
116	но мы	3	3
117	что на	2	3
118	о которых	2	3
119	только по	3	3
120	и при	2	3
121	очевидно что	3	3
122	все что	6	3
123	одной стороны	5	3
124	но это	3	3
125	мы в	3	3
126	мог бы	3	3
127	которые мы	4	3
128	относится к	2	3
129	в самой	3	3
130	в ней	3	3
131	и во	4	3
132	если в	4	3
133	его в	2	3
134	и тем	6	3
135	слова и	10	3
136	в целом	5	3
137	себе в	5	3
138	что она	8	3
139	отношений между	3	3
140	находится в	2	3
141	только что	5	3
142	что его	2	3
143	мы говорим	2	3
144	которых мы	2	3
145	если мы	5	3
146	тем же	5	3
147	и для	5	3
148	от слова	6	3
149	как на	6	3
150	той же	8	3
151	что для	2	3
152	об одном	2	3
153	и то	7	3
154	от одного	2	3
155	одно из	5	3
156	в этих	2	3
157	которое мы	2	3
158	мысли в	9	3
159	на деле	2	3
160	и той	2	2
161	самого начала	7	2
162	и весь	2	2
163	и есть	2	2
164	в нашем	4	2
165	выражается в	2	2
166	и его	12	2
167	что у	4	2
168	в какой	6	2
169	но он	2	2
170	что слово	2	2
171	одной и	2	2
172	что все	2	2
173	между ними	3	2
174	состоит в	3	2
175	к этому	2	2
176	вопрос о	6	2
177	значение и	2	2
178	в собственном	3	2
179	слова но	3	2
180	мы знаем	2	2
181	впечатления от	2	2
182	только потому	3	2
183	бы в	5	2
184	у нас	2	2
185	которой мы	2	2
186	все эти	6	2
187	есть в	3	2
188	так же	14	2
189	что ему	3	2
190	перехода от	4	2
191	одно и	3	2
192	что с	5	2
193	в действительности	2	2
194	связь между	6	2
195	оба эти	5	2
196	имеет место	4	2
197	и следовательно	5	2
198	к ней	2	2
199	но если	2	2
200	в его	4	2
201	как для	2	2
202	и потому	3	2
203	себя и	2	2
204	для нее	3	2
205	его с	3	2
206	один из	2	2
207	все это	3	2
208	внимание на	2	2
209	движения в	3	2
210	видно из	2	2
211	к мысли	4	2
212	и других	2	2
213	на самом	3	2
214	мы находим	3	2
215	но только	3	2
216	самом деле	6	2
217	с самого	7	2
218	того чтобы	19	2
219	мы видим	3	2
220	ко всем	2	2
221	и по	3	2
222	должно быть	2	2
223	друг друга	4	2
224	отношения к	2	2
225	как это	5	2
226	или в	2	2
227	по отношению	6	2
228	и здесь	2	2
229	нас в	2	2
230	сказать что	8	2
231	тому что	9	2
232	отношения между	4	2
233	во всем	3	2
234	мы должны	6	2
235	могли бы	5	2
236	мысли к	11	2
237	с которыми	2	2
