N	2gram	Vygotskiy__2	Vladivir
1	и в	32	40
2	то что	21	28
3	и не	10	25
4	не только	12	25
5	то есть	21	24
6	но и	10	18
7	в том	37	18
8	том что	21	18
9	что в	20	17
10	также и	2	17
11	в этом	13	16
12	так что	3	14
13	в его	2	14
14	не может	17	14
15	точки зрения	17	13
16	вовсе не	2	13
17	только в	7	13
18	сказать что	7	12
19	в конце	3	12
20	никогда не	9	11
21	таким образом	21	11
22	потому что	21	11
23	о том	6	11
24	едва ли	4	11
25	тем не	4	10
26	ни в	2	10
27	то это	3	10
28	как раз	5	10
29	и его	7	10
30	не менее	8	9
31	что это	8	9
32	есть только	5	9
33	и с	4	9
34	и то	3	9
35	в своей	3	9
36	что же	3	9
37	в себе	2	9
38	философии и	2	9
39	в этой	6	8
40	может быть	18	8
41	так же	18	8
42	и что	22	8
43	он не	6	8
44	а не	7	8
45	что все	9	7
46	к тому	7	7
47	а только	3	7
48	и как	7	7
49	несмотря на	4	7
50	а в	4	7
51	в своих	9	7
52	так как	12	7
53	с тем	11	7
54	того что	8	7
55	в то	5	7
56	что и	17	7
57	вместе с	2	7
58	как и	10	7
59	же с	2	7
60	и здесь	2	6
61	это значит	3	6
62	и даже	5	6
63	и на	5	6
64	и от	2	6
65	по себе	12	6
66	об этом	3	6
67	во всем	3	6
68	в смысле	3	6
69	так и	3	6
70	хотя бы	3	6
71	с точки	10	6
72	но это	2	6
73	и это	4	6
74	значит что	3	6
75	с другой	3	5
76	для нас	2	5
77	в отношении	3	5
78	не было	2	5
79	все эти	7	5
80	в ней	5	5
81	отнюдь не	5	5
82	в одном	2	5
83	что он	13	5
84	только на	5	5
85	можно было	7	5
86	конце концов	3	5
87	в данном	4	5
88	тем что	9	5
89	ничего не	4	5
90	но даже	2	4
91	тому что	4	4
92	точно так	3	4
93	на то	11	4
94	такой же	7	4
95	что если	6	4
96	в глаза	2	4
97	до конца	3	4
98	в самом	12	4
99	от того	4	4
100	не имеет	4	4
101	бы и	3	4
102	мы должны	3	4
103	при помощи	10	4
104	как это	4	4
105	и все	4	4
106	по существу	3	4
107	но не	2	4
108	утверждает что	5	4
109	то время	3	4
110	еще не	2	4
111	было бы	11	4
112	никак не	4	4
113	говорит о	2	4
114	если оно	3	4
115	то же	13	4
116	а с	2	4
117	если мы	12	4
118	учения о	2	4
119	в каком	3	4
120	все же	4	4
121	но в	3	4
122	же как	4	3
123	то ни	2	3
124	это не	2	3
125	само собой	3	3
126	мы знаем	7	3
127	при этом	13	3
128	процесс в	3	3
129	как бы	6	3
130	в виду	3	3
131	всяком случае	2	3
132	и тем	4	3
133	в нем	4	3
134	к нему	2	3
135	бы то	2	3
136	то как	3	3
137	отличается от	2	3
138	и только	2	3
139	не так	2	3
140	как на	5	3
141	же самое	6	3
142	сводится к	2	3
143	мы имеем	4	3
144	том случае	4	3
145	если бы	6	3
146	само по	3	3
147	оно не	2	3
148	как нечто	2	3
149	на самом	5	3
150	того чтобы	14	3
151	и у	2	3
152	не в	8	3
153	и для	4	3
154	в таком	2	3
155	жизнь и	3	3
156	что этот	2	3
157	во всяком	2	3
158	и вообще	2	3
159	далеко не	5	3
160	в чем	4	3
161	отличие от	2	3
162	это было	3	3
163	не могут	3	2
164	мы будем	2	2
165	в этих	2	2
166	случае если	4	2
167	в какой	2	2
168	с этой	4	2
169	что на	4	2
170	к своему	2	2
171	что его	5	2
172	же время	2	2
173	но что	2	2
174	в нашей	3	2
175	должен был	2	2
176	не имеют	2	2
177	себе и	2	2
178	в целом	4	2
179	что она	16	2
180	в их	3	2
181	другой стороны	2	2
182	которых мы	3	2
183	содержания и	2	2
184	мы находим	2	2
185	но только	4	2
186	и по	4	2
187	время как	3	2
188	этом отношении	5	2
189	и так	3	2
190	но как	3	2
191	ни на	3	2
192	не вполне	2	2
193	могло бы	2	2
194	не существует	2	2
195	и этот	2	2
196	с его	2	2
197	в согласии	2	2
198	и более	4	2
199	знаем что	4	2
200	но когда	2	2
201	не как	3	2
202	с этим	4	2
203	в жизни	4	2
204	этого факта	2	2
205	согласии с	3	2
206	с таким	8	2
207	есть не	4	2
208	и к	3	2
209	того же	2	2
210	не к	3	2
211	она не	2	2
212	из них	4	2
213	совершенно не	4	2
214	наряду с	4	2
215	в сущности	7	2
216	не понимает	2	2
217	как можно	2	2
218	как говорит	3	2
219	как не	2	2
220	данном случае	4	2
221	из этого	4	2
222	на него	2	2
223	при всем	3	2
224	не на	2	2
225	и сейчас	3	2
226	заметить что	2	2
227	для того	13	2
228	и всегда	2	2
229	роль в	2	2
230	мы не	3	2
231	сам по	4	2
232	в которой	2	2
233	которые не	3	2
