N	2gram	Losev_Prob_1	KulturaY
1	и т	11	54
2	и в	32	23
3	точки зрения	3	23
4	в том	9	22
5	не только	17	17
6	было бы	8	16
7	в этом	19	16
8	с точки	3	16
9	в области	2	14
10	может быть	14	14
11	самом деле	6	14
12	что в	12	13
13	в самом	6	13
14	не менее	19	12
15	для того	8	12
16	потому что	16	12
17	том что	12	11
18	а не	15	11
19	того что	7	11
20	в его	6	11
21	того чтобы	9	11
22	можно было	3	11
23	у нас	14	10
24	и не	31	10
25	прежде всего	10	9
26	тем не	18	9
27	еще не	9	9
28	хотя бы	3	9
29	таким образом	6	9
30	так как	11	9
31	если бы	4	8
32	до сих	3	8
33	между прочим	2	8
34	сих пор	3	8
35	т д	10	8
36	уже не	3	8
37	в виду	6	8
38	с другой	3	7
39	или иной	5	7
40	если мы	11	7
41	и что	9	7
42	должно быть	2	7
43	в данном	9	7
44	сказать что	13	7
45	все эти	8	7
46	как это	6	7
47	того как	3	7
48	с тем	5	6
49	для этого	3	6
50	по себе	15	6
51	что он	7	6
52	при этом	6	6
53	и тем	13	6
54	так и	12	6
55	в их	4	6
56	не может	8	6
57	то же	10	6
58	могут быть	2	6
59	говорить о	6	6
60	связи с	5	6
61	только в	7	6
62	о том	11	6
63	ничего не	10	6
64	что же	9	5
65	не могут	2	5
66	и есть	6	5
67	вовсе не	35	5
68	как и	3	5
69	не в	4	5
70	совершенно не	6	5
71	хотя и	6	5
72	что она	5	5
73	как бы	14	5
74	не значит	2	5
75	не будем	2	5
76	в связи	4	5
77	как мы	7	5
78	во внимание	2	5
79	а в	4	5
80	но это	8	5
81	также и	11	5
82	тем более	5	5
83	тем что	7	5
84	той или	5	5
85	из этих	2	5
86	далеко не	5	5
87	в первом	2	5
88	в чем	3	5
89	и должно	2	5
90	же мы	2	4
91	тому что	4	4
92	ясно что	3	4
93	один из	4	4
94	а также	4	4
95	этом случае	2	4
96	для нас	5	4
97	того же	3	4
98	в сущности	2	4
99	в своей	8	4
100	и о	8	4
101	в ее	3	4
102	то что	42	4
103	данном случае	8	4
104	что значит	3	4
105	как в	4	4
106	как раз	13	4
107	в своем	5	4
108	не было	4	4
109	тем самым	4	4
110	что не	3	4
111	что такое	6	4
112	в таком	9	4
113	между тем	2	4
114	которые в	2	4
115	мы говорим	3	4
116	учения о	2	4
117	уже в	3	3
118	что это	3	3
119	отнюдь не	10	3
120	вопроса о	2	3
121	это не	6	3
122	говорить что	2	3
123	на самом	6	3
124	именно в	4	3
125	или иного	2	3
126	есть не	6	3
127	к тому	3	3
128	в отношении	3	3
129	как же	3	3
130	ни в	7	3
131	но как	6	3
132	по существу	2	3
133	то в	5	3
134	но не	9	3
135	по поводу	4	3
136	по преимуществу	2	3
137	но для	3	3
138	он не	3	3
139	но если	2	3
140	не есть	29	3
141	только то	4	3
142	но и	9	3
143	а именно	12	3
144	вообще и	4	3
145	только после	2	3
146	другой стороны	3	3
147	мы находим	2	3
148	мы не	2	3
149	естественно что	2	3
150	и пр	4	3
151	не имеет	2	3
152	не потому	2	3
153	и с	2	3
154	в которых	3	3
155	нас в	2	3
156	в результате	2	3
157	сам по	7	3
158	может иметь	2	3
159	то он	2	3
160	в каком	3	3
161	в то	6	3
162	и только	4	3
163	она не	2	3
164	мы должны	5	3
165	того или	2	3
166	когда мы	8	3
167	я и	2	3
168	учение о	3	2
169	только для	3	2
170	все это	7	2
171	и чтобы	2	2
172	но все	3	2
173	о чем	6	2
174	на том	4	2
175	различие в	3	2
176	не как	2	2
177	эти последние	2	2
178	одного и	2	2
179	сразу же	2	2
180	раз и	9	2
181	что все	3	2
182	как они	2	2
183	сама по	4	2
184	можно сказать	5	2
185	подобного рода	5	2
186	к его	2	2
187	и здесь	6	2
188	и того	2	2
189	и как	6	2
190	в дальнейшем	4	2
191	чтобы понять	3	2
192	и при	2	2
193	что они	3	2
194	более или	3	2
195	по своему	9	2
196	смысле слова	7	2
197	он будет	2	2
198	кроме того	2	2
199	с целью	4	2
200	и если	6	2
201	в качестве	2	2
202	за пределы	6	2
203	она есть	5	2
204	никак не	4	2
205	что если	2	2
206	не о	2	2
207	в таких	2	2
208	в котором	5	2
209	однако в	2	2
210	его в	6	2
211	есть также	3	2
212	говоря уже	2	2
213	вместе с	2	2
214	не говоря	4	2
215	или менее	3	2
216	то и	6	2
217	смысл и	3	2
218	только что	2	2
219	для обозначения	4	2
220	от нас	3	2
221	не просто	23	2
222	а потому	2	2
223	перейти к	4	2
224	именно на	3	2
225	говорим о	2	2
226	на этот	3	2
227	то или	2	2
228	так же	9	2
229	на себя	2	2
230	с другими	2	2
231	очень много	3	2
232	во всяком	7	2
233	нам о	2	2
234	он в	2	2
235	ни на	4	2
236	чем же	2	2
237	что мы	13	2
238	мы называем	2	2
239	тому как	2	2
240	можно будет	2	2
241	еще и	5	2
242	как он	4	2
243	для которого	3	2
244	в этих	3	2
245	таком случае	6	2
246	здесь не	7	2
247	не то	2	2
248	мы имеем	2	2
249	но в	14	2
