N	2gram	Vygotskiy__7	Narrotol
1	не только	24	26
2	а не	6	17
3	представляет собой	19	16
4	но и	11	15
5	в том	18	14
6	в качестве	5	14
7	и не	18	14
8	том что	17	13
9	и в	26	13
10	в этом	29	13
11	состоит в	3	12
12	только в	8	11
13	может быть	7	10
14	в данном	5	10
15	к тому	7	9
16	так и	3	9
17	а в	2	9
18	то что	24	8
19	в себе	9	8
20	не может	11	8
21	не в	4	8
22	никогда не	4	6
23	прежде всего	7	6
24	можно сказать	5	6
25	и к	7	6
26	того что	14	6
27	в его	4	6
28	данном случае	5	6
29	все же	6	6
30	как бы	6	6
31	ничего не	2	6
32	но в	4	6
33	точки зрения	28	5
34	тем не	3	5
35	что он	8	5
36	одной стороны	5	5
37	он не	3	5
38	в котором	4	5
39	я не	3	5
40	и тем	6	5
41	в нем	2	5
42	отношению к	5	5
43	как в	4	5
44	по отношению	6	5
45	в отличие	2	5
46	таким образом	23	5
47	с одной	5	5
48	в той	4	5
49	тем самым	8	5
50	с другой	4	5
51	отличие от	2	5
52	в то	3	5
53	о том	4	5
54	ответ на	2	5
55	перед нами	2	4
56	что это	6	4
57	не менее	4	4
58	если бы	5	4
59	в конце	4	4
60	об этом	3	4
61	как и	15	4
62	все что	6	4
63	у нее	5	4
64	что в	12	4
65	для него	3	4
66	не является	3	4
67	в своей	3	4
68	в ее	6	4
69	то же	8	4
70	в какой	6	4
71	в силу	5	4
72	в этой	3	4
73	как это	5	4
74	с ним	3	4
75	в известном	2	3
76	конечном счете	2	3
77	тому что	9	3
78	точку зрения	2	3
79	это не	3	3
80	представить себе	3	3
81	в слове	11	3
82	что они	10	3
83	но не	3	3
84	внешняя сторона	2	3
85	известном смысле	2	3
86	к его	2	3
87	к ней	2	3
88	как раз	3	3
89	в конечном	2	3
90	только к	2	3
91	для себя	24	3
92	один из	2	3
93	в целом	5	3
94	внутренней речи	67	3
95	между собой	6	3
96	внимание на	2	3
97	то и	4	3
98	как к	3	3
99	все эти	6	3
100	самом деле	6	3
101	того чтобы	19	3
102	и по	3	3
103	и для	5	3
104	и его	12	3
105	для других	15	3
106	самим собой	2	3
107	с этой	5	3
108	этом отношении	3	3
109	никак не	5	3
110	сказать что	8	3
111	по своей	10	3
112	едва ли	4	3
113	же как	8	2
114	только не	11	2
115	о чем	4	2
116	одно из	5	2
117	в нашем	4	2
118	что у	4	2
119	столь же	2	2
120	к другому	3	2
121	из этих	3	2
122	точно так	2	2
123	и другого	2	2
124	но также	3	2
125	в случае	2	2
126	вовсе не	2	2
127	и здесь	2	2
128	в свою	2	2
129	на то	4	2
130	той мере	2	2
131	для нас	2	2
132	только по	3	2
133	в начале	5	2
134	с другим	2	2
135	по своему	9	2
136	в памяти	2	2
137	отношения между	4	2
138	что с	5	2
139	еще не	4	2
140	было бы	6	2
141	со всеми	2	2
142	во второй	5	2
143	и он	2	2
144	бы с	2	2
145	своей природе	4	2
146	о своем	2	2
147	в самом	9	2
148	несмотря на	2	2
149	имеет место	4	2
150	но для	2	2
151	что она	8	2
152	все те	2	2
153	что и	3	2
154	раз в	2	2
155	в современной	2	2
156	в процессе	5	2
157	только на	3	2
158	именно в	6	2
159	у нас	2	2
160	и состоит	3	2
161	на самом	3	2
162	и что	6	2
163	в направлении	5	2
164	только что	5	2
165	с точки	21	2
166	не имеет	2	2
167	так же	14	2
168	как на	6	2
169	той же	8	2
170	мы не	7	2
171	можно было	2	2
172	в чем	3	2
173	но это	3	2
174	в ней	3	2
175	мере в	2	2
176	но он	2	2
177	в своих	2	2
178	во время	2	2
179	могли бы	5	2
180	бы в	5	2
181	потому что	16	2
182	в области	4	2
183	в сознании	6	2
