N	2gram	Tiupa_Anal_1	DiskursI
1	в качестве	31	34
2	не только	15	28
3	в том	27	23
4	а не	17	22
5	то есть	11	20
6	том что	12	19
7	тогда как	14	19
8	может быть	29	17
9	представляет собой	16	17
10	и в	18	16
11	как и	13	16
12	в этом	13	15
13	еще не	3	14
14	но и	17	14
15	коммуникативного события	14	14
16	при этом	12	13
17	и т.п	5	12
18	прежде всего	6	11
19	но не	10	11
20	и не	21	11
21	по своей	6	11
22	с другой	4	10
23	далеко не	6	10
24	в частности	19	9
25	состоит в	11	9
26	в нем	3	9
27	отношению к	5	9
28	одной стороны	3	9
29	по отношению	6	9
30	не может	22	9
31	с одной	3	9
32	а также	3	8
33	отнюдь не	15	8
34	своего рода	3	8
35	так и	4	8
36	о том	5	8
37	но в	8	8
38	в основе	6	7
39	художественного письма	2	7
40	в его	13	7
41	со стороны	2	7
42	то же	9	7
43	роль в	2	7
44	в себе	11	7
45	только в	6	7
46	не в	14	7
47	и как	5	6
48	в рамках	3	5
49	к тому	7	5
50	или иной	6	5
51	можно сказать	2	5
52	тому же	4	5
53	в силу	3	5
54	как бы	5	5
55	в котором	3	5
56	природе своей	2	5
57	в своей	6	5
58	то что	6	5
59	в процессе	2	5
60	коммуникативное событие	6	5
61	в составе	2	5
62	в отличие	6	5
63	а с	3	5
64	а в	9	5
65	в себя	6	5
66	в их	5	5
67	сводится к	5	5
68	по природе	3	5
69	отличие от	6	5
70	и на	5	5
71	в данном	2	5
72	с его	3	4
73	что в	5	4
74	не является	2	4
75	для себя	2	4
76	и к	3	4
77	что он	3	4
78	уже не	4	4
79	для него	2	4
80	в целом	5	4
81	не предполагает	2	4
82	же время	6	4
83	на его	2	4
84	такого рода	5	4
85	и о	2	4
86	и рецептивной	4	4
87	отношение к	2	4
88	лишь в	5	4
89	по рассуждению	2	4
90	что не	3	4
91	потому что	2	4
92	между тем	5	4
93	могут быть	4	4
94	дискурса как	2	4
95	как правило	4	4
96	по бахтину	2	4
97	однако в	3	3
98	того же	4	3
99	столь же	4	3
100	это не	6	3
101	по мысли	3	3
102	вследствие этого	3	3
103	как уже	2	3
104	по себе	4	3
105	не сводится	2	3
106	что и	3	3
107	дискурс в	2	3
108	самого рассказывания	2	3
109	и того	5	3
110	различного рода	2	3
111	в акте	2	3
112	времени и	6	3
113	эстетической деятельности	4	3
114	литературного произведения	41	3
115	в самом	6	3
116	имеет место	5	3
117	при всей	2	3
118	той или	6	3
119	еще в	2	3
120	один из	2	3
121	не с	4	3
122	хотя бы	3	3
123	все же	4	3
124	в ходе	3	3
125	из них	2	3
126	научного мышления	2	3
127	бы быть	3	3
128	таким образом	3	3
129	именно в	4	3
130	и.п смирнов	2	3
131	значении этого	7	3
132	того что	4	3
133	другой стороны	2	3
134	ведет к	3	3
135	точки зрения	6	3
136	неотделимо от	2	3
137	в то	9	3
138	тому как	3	3
139	также и	2	3
140	и составляет	2	3
141	в первом	2	3
142	в произведении	5	3
143	и потому	2	3
144	мира в	2	3
145	ван дейк	2	3
146	разного рода	3	2
147	в противоположность	2	2
148	говорит и	2	2
149	и есть	3	2
150	никогда не	2	2
151	между собой	2	2
152	и одновременно	3	2
153	том числе	3	2
154	в какой	2	2
155	или меньшей	4	2
156	одного и	2	2
157	и все	3	2
158	одного из	2	2
159	имеем дело	4	2
160	не всегда	4	2
161	в литературе	4	2
162	не более	4	2
163	текста не	2	2
164	по выражению	2	2
165	с позиций	2	2
166	основе своей	2	2
167	эстетического субъекта	3	2
168	в пределах	2	2
169	более того	3	2
170	дискурса это	3	2
171	воспринимающего сознания	5	2
172	о литературе	3	2
173	на этом	2	2
174	большей или	4	2
175	отличается от	2	2
176	события в	2	2
177	и представляет	3	2
178	в начале	2	2
179	в сущности	6	2
180	иначе говоря	9	2
181	текст и	2	2
182	в принципе	8	2
183	в ряду	2	2
184	текста и	8	2
185	одним из	3	2
186	совпадает с	2	2
187	о нем	3	2
188	в равной	3	2
189	будто бы	3	2
190	произведение в	2	2
191	сами по	2	2
192	силу своей	2	2
193	не есть	8	2
194	того или	3	2
195	себя в	6	2
196	в культуре	3	2
197	дело не	3	2
198	в тексте	5	2
199	что же	2	2
200	данном случае	2	2
201	за пределы	2	2
202	дело с	4	2
203	ни чисто	2	2
204	как к	2	2
205	отношения к	2	2
206	сознания в	4	2
207	как мы	2	2
208	том чтобы	7	2
209	при встрече	3	2
210	более чем	4	2
211	х годов	2	2
212	свидетельствует о	2	2
213	исходя из	4	2
214	науке о	2	2
215	и по	2	2
216	текста в	12	2
217	и его	5	2
218	начале х	2	2
219	текста к	2	2
220	я героя	2	2
221	не следует	4	2
222	мы имеем	6	2
223	героя в	2	2
224	подобно тому	3	2
225	на себя	2	2
226	соответствии с	2	2
227	в другом	4	2
228	могла бы	3	2
229	не говоря	2	2
230	же самое	2	2
231	в этой	5	2
232	и адресата	2	2
233	внутренней речи	5	2
234	едва ли	2	2
235	особого рода	7	2
236	в литературоведении	2	2
237	для художественного	2	2
238	в новом	2	2
