N	2gram	Bakhtin_Pr_4	Problemy
1	и не	27	31
2	и в	46	29
3	в его	9	24
4	может быть	23	24
5	а не	11	22
6	в этом	16	22
7	как бы	19	19
8	в нем	17	19
9	точки зрения	11	19
10	для него	2	18
11	у достоевского	16	16
12	не только	14	15
13	то что	4	15
14	не как	3	14
15	но и	12	14
16	и его	6	14
17	то же	6	14
18	рядом с	5	14
19	в пределах	10	13
20	уже не	4	13
21	с точки	9	13
22	как и	12	12
23	о себе	5	12
24	достоевского в	8	12
25	не может	19	12
26	таким образом	4	12
27	в одном	11	10
28	этом смысле	2	10
29	в самом	9	10
30	в то	5	10
31	только в	6	10
32	видения и	2	10
33	героя и	4	10
34	там где	2	10
35	с его	5	9
36	это не	5	9
37	себе самом	5	9
38	все же	4	9
39	в романе	6	9
40	но не	4	9
41	же время	5	9
42	о нем	6	9
43	все эти	4	9
44	если бы	3	9
45	в каждом	6	8
46	романов достоевского	2	8
47	в своем	3	8
48	до конца	4	8
49	по себе	7	8
50	что он	6	8
51	что в	4	8
52	творчества достоевского	2	8
53	отношению к	5	8
54	в своей	3	8
55	по отношению	5	8
56	потому что	4	8
57	авторского слова	2	8
58	в том	9	8
59	слово о	4	7
60	слово героя	3	7
61	мире достоевского	2	7
62	прежде всего	9	7
63	вовсе не	9	7
64	а как	2	7
65	том что	4	7
66	не в	10	7
67	лишь как	2	7
68	она не	3	7
69	за пределы	5	7
70	так и	4	7
71	достоевского и	2	7
72	художественного видения	2	7
73	и как	2	7
74	а в	2	7
75	и на	11	7
76	в себе	7	7
77	в романах	5	7
78	но в	6	7
79	произведений достоевского	6	6
80	все это	6	6
81	в одной	2	6
82	в конце	3	6
83	не могут	3	6
84	к нему	5	6
85	одним из	3	6
86	в единстве	3	6
87	самого достоевского	2	6
88	как в	4	6
89	как раз	7	6
90	достоевского но	3	6
91	в самой	5	6
92	самом деле	4	6
93	в мире	3	6
94	так же	3	6
95	могут быть	2	6
96	так как	5	6
