N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	12	49
2	для нас	3	31
3	то есть	24	30
4	и в	23	24
5	может быть	21	23
6	в сознании	2	23
7	то что	18	20
8	и не	34	19
9	а не	20	18
10	в том	11	18
11	что в	8	16
12	по себе	7	15
13	не только	13	15
14	при этом	3	13
15	было бы	6	13
16	не в	6	13
17	но не	8	12
18	не может	11	12
19	то же	10	12
20	если бы	10	11
21	что и	5	11
22	вместе с	2	11
23	мы не	2	11
24	только в	8	11
25	таким образом	11	11
26	для него	15	10
27	в себе	5	10
28	как в	6	10
29	так как	7	10
30	точно так	2	9
31	вовсе не	8	9
32	в нем	20	9
33	как бы	28	9
34	но и	11	9
35	то и	2	9
36	а в	7	8
37	том что	9	8
38	и на	10	8
39	в этом	25	8
40	не могут	6	7
41	прежде всего	7	7
42	во всяком	4	7
43	всяком случае	3	7
44	сами по	3	7
45	зрения и	2	7
46	во всех	5	7
47	как и	8	7
48	того что	2	7
49	тем что	3	7
50	с другой	2	6
51	в одном	9	6
52	и как	8	6
53	не было	3	6
54	между тем	5	6
55	в то	10	6
56	этого слова	2	6
57	заметить что	2	6
58	уже в	5	5
59	и уже	3	5
60	по крайней	2	5
61	с ним	6	5
62	есть не	2	5
63	крайней мере	2	5
64	же в	2	5
65	представляется нам	2	5
66	тот же	2	5
67	о том	2	5
68	и их	2	5
69	так и	10	5
70	в них	3	5
71	от того	2	5
72	а потому	2	5
73	для того	2	5
74	с другими	7	5
75	из них	2	5
76	все же	5	5
77	в которой	4	5
78	в человеке	6	4
79	никогда не	5	4
80	из этих	2	4
81	сознание и	3	4
82	что он	10	4
83	уже не	8	4
84	одна из	2	4
85	до сих	2	4
86	еще не	5	4
87	в самом	8	4
88	в котором	2	4
89	нам кажется	4	4
90	сих пор	2	4
91	внешнего мира	3	4
92	к другому	2	4
93	для самого	2	4
94	тому как	3	4
95	подобно тому	3	4
96	они не	3	4
97	как он	2	4
98	там где	6	4
99	так сказать	3	4
100	то время	2	4
101	одном из	2	4
102	но в	4	4
103	на вопрос	2	3
104	это не	10	3
105	оно не	2	3
106	не как	12	3
107	и все	3	3
108	ни было	4	3
109	слова а	2	3
110	все что	3	3
111	кажется что	3	3
112	но это	5	3
113	например в	3	3
114	в самой	7	3
115	и во	2	3
116	входят в	2	3
117	же что	2	3
118	его в	4	3
119	и тем	2	3
120	в целом	4	3
121	как не	4	3
122	на него	2	3
123	со стороны	2	3
124	что она	2	3
125	искать в	2	3
126	и притом	2	3
127	человека в	5	3
128	и у	4	3
129	и для	3	3
130	как на	2	3
131	той же	6	3
132	что для	2	3
133	рядом с	13	3
134	как например	2	3
135	в этих	2	3
136	мысли в	2	3
137	в каждом	8	2
138	самого начала	3	2
139	всех этих	3	2
140	этом смысле	9	2
141	и есть	5	2
142	и его	13	2
143	но он	2	2
144	хотя бы	2	2
145	не столько	3	2
146	в пространстве	3	2
147	и это	5	2
148	в жизни	6	2
149	что все	3	2
150	между ними	2	2
151	к этому	2	2
152	вопрос о	4	2
153	с его	6	2
154	не дает	3	2
155	слова но	2	2
156	что может	2	2
157	бы в	3	2
158	за пределы	6	2
159	но все	4	2
160	все эти	8	2
161	есть в	3	2
162	так же	6	2
163	у него	6	2
164	же время	7	2
165	его на	2	2
166	в его	24	2
167	и потому	3	2
168	себя и	2	2
169	один из	2	2
170	но эти	2	2
171	все это	7	2
172	во времени	3	2
173	другой стороны	2	2
174	не во	3	2
175	точке зрения	2	2
176	и других	5	2
177	на самом	4	2
178	в себя	3	2
179	самом деле	5	2
180	с самого	2	2
181	того чтобы	4	2
182	мы видим	3	2
183	и по	2	2
184	друг друга	3	2
185	отношения к	2	2
186	по отношению	11	2
187	и здесь	3	2
188	тем как	4	2
189	их в	2	2
190	сказать что	5	2
191	тому что	2	2
192	не на	3	2
193	само по	2	2
194	отношения между	2	2
195	во все	3	2
196	мы должны	2	2
197	могли бы	3	2
198	отношении к	2	2
