N	2gram	Vygotskiy__4	FransuaR
1	и в	20	41
2	таким образом	25	19
3	в этом	24	15
4	как и	9	14
5	в этой	3	13
6	то же	16	13
7	все эти	5	13
8	мы уже	5	12
9	в его	11	12
10	прежде всего	2	11
11	в том	42	11
12	как мы	13	11
13	в себе	10	11
14	так и	5	10
15	в качестве	21	9
16	и его	5	9
17	не в	4	9
18	но и	9	9
19	и т.п	2	9
20	в своем	4	9
21	что в	19	9
22	и от	3	8
23	по существу	3	8
24	то что	15	8
25	но в	3	8
26	как бы	7	7
27	в нем	2	7
28	и не	8	7
29	у него	2	6
30	это не	5	6
31	ни в	3	6
32	мы видим	10	6
33	для него	2	6
34	с помощью	31	6
35	только в	10	6
36	о том	5	6
37	уже в	6	5
38	к этому	4	5
39	не только	15	5
40	и к	5	5
41	на этом	3	5
42	в ней	2	5
43	вместе с	8	5
44	что и	9	5
45	мы видели	6	5
46	как в	5	5
47	того как	2	5
48	и у	2	5
49	а в	2	5
50	к нему	2	5
51	и для	4	5
52	так же	11	5
53	на одном	2	5
54	точки зрения	24	5
55	и это	2	5
56	потому что	12	5
57	место в	2	4
58	том числе	2	4
59	что это	2	4
60	на место	3	4
61	и здесь	2	4
62	том что	35	4
63	было бы	8	4
64	в сущности	4	4
65	может быть	12	4
66	в виду	3	4
67	уже говорили	2	4
68	целый ряд	5	4
69	должно быть	3	4
70	и на	6	4
71	и с	4	4
72	и другие	9	3
73	в отношении	10	3
74	того же	9	3
75	это в	2	3
76	его к	4	3
77	очень часто	2	3
78	такой же	2	3
79	свою очередь	2	3
80	в своей	7	3
81	в свою	2	3
82	при этом	12	3
83	из них	4	3
84	таким же	2	3
85	что он	6	3
86	в их	12	3
87	не может	6	3
88	мы найдем	2	3
89	в той	2	3
90	тем самым	7	3
91	с точки	11	3
92	не имеет	2	3
93	той же	6	3
94	и те	4	3
95	можно было	6	3
96	не подлежит	3	3
97	нас в	3	3
98	тем что	7	3
99	не знает	2	3
100	его в	6	3
101	так как	10	3
102	перед нами	5	2
103	что все	3	2
104	все время	4	2
105	находит свое	2	2
106	именно в	3	2
107	никогда не	5	2
108	числе и	2	2
109	в этих	3	2
110	другими словами	2	2
111	и во	3	2
112	с этим	5	2
113	в следующем	2	2
114	к тому	6	2
115	в историческом	2	2
116	новые и	4	2
117	и как	9	2
118	по своему	4	2
119	одно и	6	2
120	тот же	9	2
121	еще не	2	2
122	того что	10	2
123	со всеми	3	2
124	мы в	2	2
125	снизу вверх	2	2
126	в реальном	2	2
127	не совсем	2	2
128	на том	4	2
129	одной из	3	2
130	а также	2	2
131	не есть	2	2
132	в процессе	27	2
133	во всей	4	2
134	в связи	3	2
135	этом отношении	7	2
136	и других	3	2
137	не просто	2	2
138	только на	2	2
139	а не	7	2
140	говорит что	3	2
141	свое время	2	2
142	а только	3	2
143	те и	9	2
144	роль в	4	2
145	в данном	2	2
146	и то	10	2
147	в результате	8	2
148	их в	2	2
149	во всяком	4	2
150	ту же	2	2
151	может стать	2	2
152	и т.д	2	2
153	также и	2	2
154	далеко не	2	2
155	как он	4	2
156	в свое	2	2
157	бы в	3	2
158	в чем	3	2
159	в которой	3	2
160	в области	4	2
161	мы имеем	2	2
162	объединяет в	2	2
