N	2gram	Propp_Isto_6	Problema
1	и в	26	30
2	в своей	3	22
3	то что	6	18
4	не только	10	18
5	том что	10	17
6	в этом	12	17
7	но и	9	13
8	таким образом	12	13
9	людей и	2	13
10	потому что	13	13
11	в том	12	12
12	к скале	2	12
13	в его	5	12
14	и не	10	12
15	а именно	9	12
16	о том	7	12
17	в своем	2	11
18	у него	7	11
19	так что	3	11
20	в виде	6	10
21	для нас	2	10
22	в этой	2	10
23	на земле	4	9
24	все же	8	9
25	сказать что	3	9
26	но в	7	9
27	только в	5	9
28	вовсе не	2	8
29	на небо	8	8
30	никогда не	13	7
31	что он	9	7
32	у нас	5	7
33	как и	5	7
34	но не	2	7
35	может быть	11	7
36	вместе с	8	7
37	на землю	4	7
38	так и	5	7
39	мы находим	2	7
40	не в	3	7
41	здесь не	2	7
42	с другой	10	6
43	прежде всего	4	6
44	можно сказать	2	6
45	уже не	7	6
46	и как	2	6
47	как бы	4	6
48	в нем	8	6
49	что и	4	6
50	другой стороны	8	6
51	и что	5	6
52	а в	3	6
53	и его	7	6
54	и на	12	6
55	его в	5	6
56	при помощи	3	6
57	так как	18	6
58	с тем	4	5
59	что в	12	5
60	что у	2	5
61	так же	2	5
62	миф о	2	5
63	еще в	3	5
64	не может	6	5
65	а не	2	5
66	что этот	2	5
67	и то	3	5
68	но он	2	5
69	он и	2	5
70	того как	3	5
71	и с	6	5
72	мы можем	7	5
73	в частности	3	4
74	ни в	2	4
75	но все	2	4
76	при этом	3	4
77	того же	2	4
78	было бы	2	4
79	и сам	2	4
80	этот мотив	5	4
81	в качестве	3	4
82	из земли	2	4
83	за что	2	4
84	не так	2	4
85	а с	2	4
86	и он	4	4
87	или в	3	4
88	под названием	2	4
89	в себе	3	4
90	в то	5	4
91	далеко не	3	4
92	из этого	3	4
93	же не	2	4
94	все время	2	3
95	и другие	3	3
96	однако в	2	3
97	точно так	2	3
98	не всегда	4	3
99	о котором	2	3
100	что иное	2	3
101	что они	2	3
102	то время	3	3
103	как будто	3	3
104	после того	2	3
105	еще не	9	3
106	одной стороны	7	3
107	он не	2	3
108	а также	4	3
109	в русской	6	3
110	а потом	2	3
111	и тем	4	3
112	с одной	7	3
113	того что	2	3
114	в других	4	3
115	время как	3	3
116	от этого	3	3
117	быть только	2	3
118	в ней	5	3
119	что касается	2	3
120	и другое	2	3
121	о похищении	2	3
122	с ним	8	3
123	в одном	3	3
124	борьбы с	3	2
125	на небе	5	2
126	в них	3	2
127	по всему	2	2
128	как в	6	2
129	это не	4	2
130	с этой	2	2
131	один из	3	2
132	представление о	9	2
133	если он	3	2
134	к этому	3	2
135	на то	2	2
136	небо и	3	2
137	к тому	2	2
138	то же	5	2
139	как мы	4	2
140	на тот	2	2
141	он был	2	2
142	в античной	2	2
143	не будет	5	2
144	что здесь	3	2
145	кроме того	3	2
146	до сих	4	2
147	в это	4	2
148	жизни и	2	2
149	в данном	3	2
150	что не	2	2
151	от солнца	2	2
152	мы имеем	14	2
153	на его	4	2
154	стороны он	3	2
155	но для	2	2
156	всяком случае	2	2
157	отношению к	2	2
158	этот миф	2	2
159	когда он	3	2
160	на него	2	2
161	наряду с	3	2
162	и до	2	2
163	ее в	6	2
164	все что	4	2
165	данном случае	3	2
166	борьбе с	2	2
167	по отношению	2	2
168	то и	2	2
169	и только	3	2
170	или же	2	2
171	все эти	8	2
172	и они	2	2
173	мы не	6	2
174	они не	3	2
175	именно на	2	2
176	земли и	2	2
177	его не	2	2
178	можно было	2	2
179	во всяком	2	2
180	тем что	5	2
181	в одной	2	2
182	и сейчас	2	2
183	мира и	2	2
184	ничего не	2	2
185	сих пор	4	2
