N	2gram	Vygotskiy__1	Formalny
1	и в	23	38
2	в этом	17	27
3	может быть	14	23
4	и пр	2	21
5	и его	6	21
6	таким образом	26	20
7	и не	9	20
8	в самом	7	16
9	прежде всего	10	15
10	не в	4	15
11	не может	12	14
12	но и	14	13
13	связи с	3	13
14	с его	4	11
15	с тем	7	11
16	в том	24	11
17	вовсе не	3	11
18	в его	14	10
19	с помощью	13	10
20	с другими	2	10
21	и с	9	9
22	как и	14	9
23	при этом	4	9
24	в процессе	8	9
25	не только	16	9
26	все же	3	8
27	так и	5	8
28	самом деле	3	8
29	тем что	6	8
30	точки зрения	26	8
31	что в	14	7
32	по себе	5	7
33	для него	2	7
34	по существу	4	7
35	слова и	5	7
36	в своей	4	7
37	этом отношении	4	7
38	как мы	5	7
39	лишь в	6	7
40	уже не	2	7
41	с точки	18	7
42	в первом	2	7
43	все время	6	6
44	в результате	4	6
45	то что	17	6
46	и ее	7	6
47	в этой	7	6
48	было бы	4	6
49	вместе с	9	6
50	в их	3	6
51	то же	8	6
52	все эти	4	6
53	а не	3	6
54	как такового	2	6
55	как раз	4	6
56	могут быть	3	6
57	он не	5	6
58	только в	6	6
59	а в	2	6
60	хотя бы	4	6
61	в общем	3	5
62	звуком и	2	5
63	если бы	5	5
64	что он	7	5
65	именно в	6	5
66	же время	2	5
67	в слове	2	5
68	во всех	3	5
69	если мы	2	5
70	и речи	38	5
71	с этим	6	5
72	говорит он	15	5
73	в основе	8	5
74	говорить о	2	5
75	в то	7	5
76	бы в	5	5
77	во всяком	3	5
78	всяком случае	3	5
79	независимо от	6	4
80	не столько	4	4
81	к этому	4	4
82	к тому	4	4
83	мы видели	2	4
84	что они	3	4
85	чем он	2	4
86	в сущности	6	4
87	как бы	11	4
88	и к	4	4
89	в высшей	4	4
90	как в	4	4
91	другой стороны	9	4
92	что оно	3	4
93	в теории	4	4
94	и наконец	2	4
95	и даже	2	4
96	высшей степени	4	4
97	там где	2	4
98	ничего не	3	4
99	так как	7	4
100	но в	5	4
101	одного из	3	3
102	всех этих	2	3
103	же как	6	3
104	главным образом	2	3
105	к действительности	5	3
106	в какой	5	3
107	с другой	10	3
108	из этих	3	3
109	как таковой	2	3
110	и как	5	3
111	но все	2	3
112	чтобы показать	2	3
113	зависимости от	2	3
114	значительной степени	2	3
115	в зависимости	2	3
116	не является	9	3
117	в целом	20	3
118	жизни и	2	3
119	и до	2	3
120	все это	6	3
121	то и	3	3
122	такой же	3	3
123	в значительной	2	3
124	того что	15	3
125	того чтобы	17	3
126	для того	15	3
127	между этими	6	3
128	мы не	7	3
129	и на	8	3
130	сам по	3	3
131	речи и	28	3
132	хотя и	2	3
133	понятий и	4	3
134	и все	5	3
135	что это	3	3
136	в области	3	3
137	от этого	2	3
138	значение слова	5	2
139	между двумя	2	2
140	уже в	3	2
141	самого начала	8	2
142	и более	5	2
143	речи но	3	2
144	все более	3	2
145	никогда не	2	2
146	в этих	2	2
147	в качестве	9	2
148	тому что	5	2
149	для этого	5	2
150	перед нами	5	2
151	столь же	6	2
152	или даже	2	2
153	в одной	3	2
154	в такой	3	2
155	в конце	2	2
156	в основу	2	2
157	этих двух	3	2
158	представление о	2	2
159	звук и	2	2
160	между ними	2	2
161	первый план	2	2
162	этого факта	3	2
163	тем и	3	2
164	как таковая	2	2
165	что именно	3	2
166	является для	2	2
167	в ее	2	2
168	с самого	8	2
169	том что	21	2
170	идет о	2	2
171	речи именно	2	2
172	но не	4	2
173	она не	3	2
174	и функции	4	2
175	общения и	3	2
176	на первый	2	2
177	едва ли	2	2
178	в науку	2	2
179	значения и	2	2
180	слова как	2	2
181	в котором	4	2
182	даже в	2	2
183	один из	2	2
184	и тем	6	2
185	в развитии	12	2
186	от всех	3	2
187	не к	2	2
188	ни в	4	2
189	ее в	2	2
190	своих работах	2	2
191	всего в	2	2
192	приводит к	4	2
193	во всей	4	2
194	его не	3	2
195	в известной	2	2
196	на этом	2	2
197	нигде не	2	2
198	должны были	3	2
199	и других	3	2
200	превращается в	3	2
201	тем самым	5	2
202	какой мере	2	2
203	не имеет	2	2
204	должно быть	2	2
205	все остальные	4	2
206	это положение	4	2
207	исследования в	4	2
208	что для	5	2
209	этот вопрос	3	2
210	и то	3	2
211	их в	4	2
212	сказать что	11	2
213	между тем	9	2
214	он в	3	2
215	и от	3	2
216	к его	2	2
217	вопроса о	2	2
218	и это	3	2
219	из этого	5	2
220	к сожалению	2	2
221	что эта	2	2
222	этими двумя	2	2
223	функции в	4	2
224	в чем	4	2
225	потому что	6	2
226	как это	2	2
227	в которой	3	2
228	не могли	2	2
229	если это	2	2
