N	2gram	Propp_Isto_3	FransuaR
1	и в	22	40
2	и его	4	17
3	прежде всего	3	16
4	в этом	17	15
5	мы уже	6	13
6	не только	14	13
7	и не	12	13
8	в его	3	13
9	что в	15	12
10	вовсе не	2	12
11	как и	3	11
12	но и	12	11
13	таким образом	10	10
14	как мы	8	10
15	в них	6	9
16	и все	3	9
17	может быть	11	9
18	он не	5	9
19	во время	6	8
20	отношение к	4	8
21	в том	9	8
22	у него	3	8
23	все эти	4	8
24	и с	4	8
25	той же	2	8
26	и на	4	8
27	но в	10	8
28	в своем	2	7
29	в одном	2	7
30	и др	2	7
31	то же	6	7
32	он и	3	7
33	мы еще	3	6
34	в этих	11	6
35	к этому	7	6
36	связь с	6	6
37	связи с	6	6
38	в то	2	6
39	здесь и	2	5
40	мы видим	8	5
41	в нем	9	5
42	то что	7	5
43	в связи	3	5
44	не было	2	5
45	а не	6	5
46	и для	2	5
47	в особенности	2	5
48	у нас	4	4
49	том что	8	4
50	до сих	5	4
51	было бы	3	4
52	в ней	2	4
53	из них	7	4
54	и потому	2	4
55	а также	2	4
56	даже в	2	4
57	ни в	2	4
58	один из	5	4
59	жизни и	2	4
60	сих пор	5	4
61	так в	6	4
62	еще более	2	4
63	роль в	2	4
64	только на	2	4
65	о том	3	4
66	и о	2	4
67	в данном	4	4
68	и даже	2	4
69	не видит	2	4
70	и здесь	7	4
71	видно что	2	4
72	так как	7	4
73	всех этих	2	3
74	если бы	6	3
75	в частности	5	3
76	и от	3	3
77	и к	3	3
78	мы видели	13	3
79	но это	3	3
80	в этой	5	3
81	одна из	2	3
82	еще не	10	3
83	и есть	2	3
84	что и	9	3
85	вместе с	9	3
86	во все	2	3
87	так и	2	3
88	как в	2	3
89	по отношению	2	3
90	не может	4	3
91	а в	6	3
92	на самом	2	3
93	там где	7	3
94	и как	3	3
95	но все	2	3
96	связан с	2	3
97	сказать что	3	3
98	между тем	2	3
99	тем что	4	3
100	при этом	2	3
101	они не	4	3
102	в другом	2	3
103	только в	4	3
104	в свете	5	3
105	здесь не	3	3
106	их в	3	3
107	в других	4	3
108	не менее	5	2
109	связана с	3	2
110	есть и	5	2
111	представление о	3	2
112	характерно для	2	2
113	связь и	2	2
114	в течение	6	2
115	с другой	7	2
116	это не	6	2
117	и так	2	2
118	из этих	3	2
119	одного из	2	2
120	образом в	2	2
121	что было	2	2
122	что он	9	2
123	и вот	2	2
124	можно сказать	2	2
125	мы знаем	2	2
126	все же	5	2
127	в дальнейшем	4	2
128	на этом	4	2
129	но не	7	2
130	все что	3	2
131	очень часто	3	2
132	мы увидим	3	2
133	и другие	4	2
134	например в	2	2
135	на его	3	2
136	к нему	5	2
137	одним из	4	2
138	в котором	2	2
139	к жизни	2	2
140	отношению к	2	2
141	в целом	3	2
142	они и	3	2
143	за него	2	2
144	на землю	2	2
145	данном случае	3	2
146	в этот	2	2
147	не раз	2	2
148	и они	4	2
149	из этой	2	2
150	здесь мы	5	2
151	и у	3	2
152	потому что	3	2
153	с этим	8	2
154	но он	4	2
155	точки зрения	2	2
156	и ее	3	2
157	него и	2	2
158	с того	2	2
159	далеко не	3	2
160	и это	2	2
161	одном из	3	2
162	но конечно	2	2
