N	2gram	Vygotskiy__6	Problemy
1	и в	28	46
2	и не	11	27
3	может быть	13	23
4	как бы	11	19
5	не может	19	19
6	в нем	7	17
7	в этом	27	16
8	не только	16	14
9	но и	10	12
10	как и	6	12
11	как мы	10	12
12	и на	5	11
13	точки зрения	13	11
14	в одном	2	11
15	а не	3	11
16	не в	4	10
17	в пределах	5	10
18	между ними	7	10
19	прежде всего	2	9
20	в том	28	9
21	в самом	8	9
22	и все	5	9
23	слово не	2	9
24	и к	6	9
25	в его	3	9
26	с точки	10	9
27	до сих	3	8
28	сих пор	3	8
29	по себе	3	7
30	еще не	8	7
31	в сущности	7	7
32	как раз	6	7
33	в себе	4	7
34	никогда не	8	6
35	в каждом	3	6
36	но это	2	6
37	есть в	3	6
38	хотя и	3	6
39	к одному	2	6
40	друг друга	4	6
41	но в	5	6
42	на фоне	3	6
43	что он	18	6
44	что я	2	6
45	и между	2	6
46	то же	7	6
47	все это	2	6
48	и его	3	6
49	только в	18	6
50	это не	5	5
51	при этом	3	5
52	друг с	5	5
53	в котором	2	5
54	по отношению	10	5
55	в то	6	5
56	так как	10	5
57	с его	3	5
58	у него	2	5
59	к другому	4	5
60	отношению к	10	5
61	во всех	4	5
62	если мы	2	5
63	речи и	5	5
64	с другом	5	5
65	что в	17	4
66	в этих	2	4
67	можно сказать	6	4
68	до конца	3	4
69	например в	4	4
70	по мере	3	4
71	в их	3	4
72	таким образом	18	4
73	все эти	2	4
74	и других	7	4
75	и наконец	2	4
76	потому что	22	4
77	и здесь	3	4
78	мы не	6	4
79	мы можем	9	4
80	не знает	3	4
81	как в	3	4
82	раз и	2	4
83	том что	19	4
84	но не	10	4
85	том же	5	4
86	он не	7	4
87	все же	2	4
88	то что	28	4
89	в процессе	9	4
90	так и	6	4
91	приводит к	6	4
92	в себя	3	4
93	самом деле	2	4
94	и другие	2	3
95	в отношении	10	3
96	с другой	2	3
97	из этих	3	3
98	не могут	5	3
99	на то	4	3
100	мы и	4	3
101	в своем	7	3
102	на этом	4	3
103	одним из	2	3
104	но если	4	3
105	себе и	2	3
106	отношение к	7	3
107	другой стороны	2	3
108	так же	15	3
109	и только	3	3
110	с помощью	13	3
111	между этими	4	3
112	но он	2	3
113	в конце	2	3
114	бы в	3	3
115	мы имеем	4	3
116	если бы	7	3
117	эти отношения	5	3
118	по существу	2	3
119	более того	2	3
120	по своей	3	3
121	того же	7	3
122	и что	6	3
123	слов и	3	3
124	она не	2	3
125	было бы	9	3
126	мы уже	2	3
127	в своей	2	3
128	что и	4	3
129	только на	2	3
130	в той	4	3
131	той же	4	3
132	отличается от	3	3
133	значение для	3	3
134	между двумя	2	3
135	тем что	8	3
136	первостепенное значение	2	3
137	в этой	5	3
138	и т.д	3	3
139	не менее	2	2
140	он сам	2	2
141	но на	2	2
142	возникает вопрос	2	2
143	для этого	2	2
144	в одной	4	2
145	мысли и	2	2
146	вопрос о	5	2
147	к тому	10	2
148	все время	3	2
149	для нас	2	2
150	так что	6	2
151	и как	6	2
152	же как	6	2
153	для него	6	2
154	к определенному	2	2
155	к другим	11	2
156	и следовательно	4	2
157	и является	2	2
158	себе что	2	2
159	и тем	5	2
160	могут оказаться	2	2
161	на том	2	2
162	к жизни	4	2
163	целый ряд	4	2
164	языка и	5	2
165	отношения к	3	2
166	в других	2	2
167	те же	3	2
168	они не	4	2
169	в системе	3	2
170	и по	3	2
171	а в	2	2
172	в которых	2	2
173	сказать что	13	2
174	остается в	2	2
175	языка в	2	2
176	что мы	11	2
177	с ним	2	2
178	с этим	4	2
179	этом смысле	2	2
180	но с	2	2
181	раз в	3	2
182	у нас	2	2
183	своей природе	4	2
184	этого слова	2	2
185	только к	3	2
186	не могло	2	2
187	отношение между	3	2
188	когда он	2	2
189	вместе с	7	2
190	связи между	6	2
191	речи как	2	2
192	что такое	3	2
193	на этот	4	2
194	речь в	2	2
195	можно было	7	2
196	в данном	2	2
197	этот вопрос	3	2
198	от этого	3	2
199	могут быть	5	2
200	в другом	2	2
201	ту же	3	2
202	отношении к	3	2
203	которые в	4	2
204	там где	7	2
205	не могли	5	2
206	того как	5	2
