N	2gram	Losev_Dial_3	Myshleni
1	точки зрения	25	26
2	таким образом	13	26
3	в том	5	24
4	и в	24	23
5	том что	8	21
6	с точки	14	18
7	то что	14	17
8	в этом	8	17
9	так же	4	16
10	не только	23	16
11	того что	12	15
12	для того	3	15
13	что в	7	14
14	может быть	13	14
15	но и	9	14
16	как и	7	14
17	в его	2	14
18	не может	19	12
19	как бы	3	11
20	сказать что	4	11
21	с другой	4	10
22	прежде всего	8	10
23	одной стороны	3	9
24	другой стороны	2	9
25	и не	27	9
26	и с	6	9
27	с одной	3	8
28	нас к	2	8
29	и на	3	8
30	в основе	3	8
31	то же	6	8
32	вопрос о	5	7
33	в самом	7	7
34	в то	5	7
35	так как	6	7
36	что он	13	7
37	мы не	5	7
38	и ее	3	7
39	все время	3	6
40	с этой	5	6
41	же как	2	6
42	и тем	2	6
43	от того	4	6
44	все это	6	6
45	именно в	2	6
46	потому что	7	6
47	с этим	3	6
48	вопрос об	3	6
49	в силу	3	6
50	о том	6	6
51	в сущности	10	6
52	и его	5	6
53	тем что	3	6
54	в себе	2	6
55	только в	5	6
56	учения о	2	6
57	тому что	4	5
58	перед нами	3	5
59	то время	4	5
60	из того	2	5
61	и как	8	5
62	на то	3	5
63	по себе	20	5
64	для этого	2	5
65	что для	5	5
66	в своих	2	5
67	что мы	8	5
68	и все	6	5
69	бы в	2	5
70	если бы	6	5
71	но в	2	5
72	и что	15	5
73	он не	5	5
74	так и	5	5
75	на основании	2	5
76	как мы	2	5
77	тем самым	3	5
78	тем более	3	5
79	из этого	2	5
80	но не	2	4
81	она должна	2	4
82	что все	14	4
83	только что	4	4
84	не в	3	4
85	при этом	2	4
86	что она	9	4
87	время как	4	4
88	целый ряд	2	4
89	все эти	3	4
90	фактов и	2	4
91	их в	2	4
92	с его	2	4
93	и к	5	4
94	по существу	2	4
95	в чем	4	4
96	было бы	5	4
97	к тому	4	4
98	для себя	2	4
99	как раз	7	4
100	хотя бы	4	4
101	ни в	9	4
102	как на	5	4
103	этом вопросе	2	4
104	я не	6	3
105	что это	12	3
106	в своем	3	3
107	и от	3	3
108	из этих	2	3
109	силу этого	2	3
110	показывает что	2	3
111	что именно	3	3
112	мы и	4	3
113	и если	2	3
114	и следовательно	2	3
115	в их	2	3
116	то и	3	3
117	его не	2	3
118	вовсе не	13	3
119	в одной	3	3
120	во всем	3	3
121	тогда когда	5	3
122	всяком случае	2	3
123	сознания и	4	3
124	превращается в	6	3
125	что оно	7	3
126	об этом	6	3
127	учение о	8	3
128	она не	3	3
129	все же	3	3
130	в природе	2	3
131	если не	3	3
132	самом деле	6	3
133	а не	26	3
134	из которых	3	3
135	и то	4	3
136	во всяком	2	3
137	сам по	5	3
138	могут быть	2	3
139	в каком	3	3
140	и это	4	3
141	ничего не	17	3
142	в одинаковой	2	2
143	в частности	2	2
144	никогда не	7	2
145	что у	2	2
146	первый план	4	2
147	в смысле	2	2
148	как таковой	2	2
149	что его	5	2
150	в зависимости	2	2
151	на этом	2	2
152	же время	3	2
153	для него	4	2
154	несмотря на	2	2
155	хотя и	5	2
156	не имеет	11	2
157	жизни и	5	2
158	той же	3	2
159	сознания в	2	2
160	и вот	2	2
161	в слове	3	2
162	и даже	13	2
163	должно быть	3	2
164	а в	2	2
165	что этот	2	2
166	одно из	5	2
167	говорить о	4	2
168	в первом	2	2
169	как это	5	2
170	как видим	2	2
171	в них	5	2
172	того кто	3	2
173	и я	3	2
174	содержится в	2	2
175	он должен	3	2
176	гласит что	2	2
177	ясно что	7	2
178	есть не	9	2
179	на первый	4	2
180	и эти	2	2
181	только тогда	3	2
182	зависимости от	3	2
183	одно и	5	2
184	со всеми	2	2
185	за пределы	3	2
186	и понимания	2	2
187	оно есть	2	2
188	и потому	2	2
189	этого мы	2	2
190	ее в	2	2
191	также не	3	2
192	уже не	5	2
193	и пр	6	2
194	целое и	2	2
195	в данном	2	2
196	в виде	8	2
197	которое не	2	2
198	как таковая	3	2
199	и логической	2	2
200	его на	2	2
201	что если	2	2
